(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
39:56.1,1.586676346,0,0,0,0,184.107008,169.111552,71.098368,29.134848,14.200832
39:57.1,15.59300316,4.677900947,49.8976101,0,0,186.277888,165.572608,180.350976,29.077504,14.200832
39:58.2,17.98062068,4.086504701,546.774329,0,0,195.555328,170.14784,434.331648,26.882048,14.319616
40:00.2,0,0,17.01547483,0,0,195.555328,170.14784,305.143808,26.882048,14.319616
40:01.4,14.64656663,1.220547219,550.4667958,0,0,194.310144,169.361408,477.847552,26.882048,14.319616
40:03.3,0,0,228.3843204,0,0,191.545344,164.0448,357.605376,26.882048,14.319616
40:04.2,17.1636811,0,125.294872,0,0,195.096576,164.0448,396.57472,26.144768,14.319616
40:06.1,0,0,390.5406352,0,0,195.100672,164.0448,542.5152,26.144768,14.319616
40:07.2,6.94853327,3.474266635,159.8162652,0,0,195.600384,165.093376,437.682176,26.144768,14.319616
40:08.2,9.257970915,1.542995153,496.8444391,0,0,198.193152,165.220352,487.522304,26.144768,14.319616
40:09.2,0,0,541.5263706,0,0,198.152192,165.199872,573.997056,26.144768,14.319616
40:10.2,0,0,39.43108602,0,0,198.152192,165.330944,401.248256,26.144768,14.319616
40:11.2,7.766565425,0,246.9767805,0,0,203.456512,165.330944,505.847808,26.144768,14.319616
40:12.2,1.574438653,0,859.6435048,0,0,203.55072,144.986112,624.959488,26.144768,14.319616
40:14.2,3.107862315,0,80.02745461,0,0,210.612224,144.986112,573.939712,26.144768,14.319616
40:15.6,0,0,407.5266203,0,0,211.00544,143.675392,564.236288,26.144768,14.319616
40:16.3,0,0,549.1936201,0,0,211.132416,143.675392,507.703296,26.144768,14.319616
40:17.2,0,0,86.45163523,0,0,211.083264,143.675392,391.204864,26.144768,14.319616
40:18.2,10.77153966,0,487.7968673,0,0,216.96512,143.675392,541.876224,26.144768,14.319616
40:19.6,0,0,316.4644121,0,0,214.757376,143.634432,635.936768,26.116096,14.37696
40:20.2,0,0,201.2848954,0,0,214.67136,143.634432,378.597376,26.116096,14.37696
40:21.9,8.026160861,0,599.2866776,0,0,218.243072,143.634432,647.233536,26.116096,14.37696
40:23.2,0,1.269041717,26.64987606,0,0,218.243072,143.634432,483.2256,26.116096,14.37696
40:24.3,8.304516293,0,224.2219399,0,0,220.250112,143.634432,548.143104,26.116096,14.37696
40:25.9,51.2271471,0,530.9890824,0,0,223.68256,143.634432,645.660672,26.148864,14.37696
40:27.2,8.428488886,1.204069841,60.20349204,0,0,223.727616,143.634432,519.356416,26.148864,14.37696
40:28.4,10.45890145,0,360.8321002,0,0,226.865152,143.634432,657.891328,26.148864,14.37696
40:30.2,0.865935505,0.865935505,363.6929121,0,0,225.50528,143.634432,579.592192,26.148864,14.37696
40:32.4,4.931229079,0,411.1412245,0,0,229.072896,143.634432,841.089024,26.148864,14.37696
40:34.2,6.429840054,0,127.5251611,0,0,231.903232,143.634432,705.490944,26.09152,14.37696
40:35.2,0,0,878.3847381,0,0,231.903232,143.634432,869.126144,26.099712,14.37696
40:37.1,0.788904145,0.788904145,71.79027722,0,0,231.903232,143.634432,744.841216,26.099712,14.37696
40:38.6,5.497596328,0,369.4384732,0,0,235.646976,143.634432,843.997184,26.099712,14.37696
40:39.3,0,0,565.7567404,0,0,236.05248,143.634432,880.61952,26.116096,14.37696
40:40.2,0,0,86.68281997,0,0,236.05248,143.634432,698.773504,26.116096,14.37696
40:41.2,8.607846353,0,325.6635203,0,0,238.432256,143.634432,854.781952,26.116096,14.37696
40:42.7,0,0,486.1800307,0,0,238.534656,143.634432,946.917376,26.116096,14.37696
40:43.2,0,0,50.54299933,0,0,238.534656,143.634432,849.83808,26.116096,14.37696
40:44.2,7.678439816,0,363.9580473,0,0,241.463296,143.634432,945.012736,26.116096,14.37696
40:45.2,0,0,326.0746192,0,0,241.463296,143.634432,930.172928,26.161152,14.37696
40:46.4,1.391752683,0,364.6392029,0,0,241.905664,143.634432,959.50848,26.161152,14.37696
40:47.1,7.853315645,0,200.2595489,0,0,245.948416,143.634432,912.7936,26.161152,14.37696
40:48.7,11.18465599,0,625.3239483,1.016786908,0,249.147392,143.536128,1059.078144,26.382336,14.409728
