(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
23:49.8,23.69186295,11.05620271,90.0290792,0,0,252715008,236101632,105893888,29470720,14929920
23:50.8,10.80715597,1.543879425,98.80828318,0,0,210882560,182497280,106737664,29470720,15073280
23:51.8,70.76780591,12.58094327,105.3653999,0,0,258445312,182579200,111390720,27439104,15073280
23:52.8,41.53849017,15.38462599,113.8462323,0,0,271810560,186933248,131964928,27439104,15073280
23:53.8,7.812514844,3.125005938,110.9377108,0,0,271933440,184053760,114712576,27439104,15073280
23:54.8,17.43373229,12.67907803,96.67796998,0,0,255700992,187199488,115204096,27439104,15073280
23:55.8,1.56249625,4.68748875,95.31227125,0,0,244940800,186609664,115707904,26775552,15073280
23:56.8,1.542001404,1.542001404,98.68808988,0,0,240693248,185503744,116600832,26775552,15073280
23:57.8,1.562550627,3.125101253,104.690892,0,0,239726592,145252352,110600192,26775552,15073280
23:58.8,3.12499875,15.62499375,99.99996,0,0,239730688,144809984,111063040,26775552,15073280
23:59.8,9.511134774,3.170378258,107.7928608,0,0,237490176,144809984,111509504,26775552,15073280
24:00.8,0,3.12490469,101.5594024,0,0,237514752,144285696,112009216,26775552,15073280
24:01.8,12.34395391,16.97293662,104.9236082,0,0,237518848,144039936,111484928,26775552,15073280
24:02.8,18.7499925,15.62499375,96.87496125,0,0,244666368,144531456,112275456,26775552,15073280
24:03.8,1.562502344,4.687507031,96.87514531,0,0,244248576,144531456,113246208,26775552,15073280
24:04.8,0,3.124999688,99.99999,0,0,244371456,144531456,113758208,26775552,15073280
24:05.8,3.170806099,3.170806099,99.88039212,0,0,244477952,143155200,114274304,26746880,15073280
24:06.8,3.097190635,3.097190635,100.6586956,0,0,244490240,143155200,113737728,26746880,15073280
24:07.8,0,4.687514063,100.0003,0,0,244457472,143155200,114192384,26746880,15073280
24:08.8,3.125088753,0,103.1279288,0,0,244457472,142106624,114655232,26746880,15073280
24:09.8,0,1.567380824,103.4471344,0,0,244457472,142106624,115113984,26746880,15073280
24:10.8,1.584889898,4.754669694,99.84806358,0,0,243929088,142028800,114626560,26718208,15073280
24:11.8,1.561547144,4.684641432,99.93901721,0,0,241520640,142028800,115105792,26718208,15073280
24:12.8,0,3.124895941,103.1215661,0,0,241475584,142028800,115605504,26718208,15073280
24:13.8,1.538462296,1.538462296,103.0769738,0,0,241475584,142028800,116084736,26718208,15073280
24:14.8,1.562502031,4.687506094,100.00013,0,0,241475584,142028800,115634176,26718208,15073280
24:15.8,1.585186717,3.170373433,99.86676315,0,0,241475584,142028800,116080640,26718208,15073280
24:16.8,0,4.650191513,100.7541495,0,0,241475584,142028800,116547584,26755072,15073280
24:17.8,0,1.554769376,102.6147788,0,0,241475584,142028800,117010432,26755072,15073280
24:18.8,0,4.687669225,100.0036101,0,0,241475584,142028800,117538816,26755072,15073280
24:19.8,0,1.5625025,101.5626625,0,0,241475584,142028800,116932608,26755072,15073280
24:20.8,0,0,99.8842839,0,0,241475584,142028800,117399552,26755072,15073280
24:21.8,3.111463578,1.555731789,99.56683449,0,0,241475584,142028800,117862400,26755072,15073280
24:22.8,0,0,107.3336951,0,0,241475584,142028800,118341632,26755072,15073280
24:23.8,0,3.124906878,98.43456665,0,0,241434624,142028800,117067776,26755072,15073280
24:24.8,0,3.076913685,101.5381516,0,0,241434624,142028800,117547008,26755072,15073280
24:25.8,0,1.585188647,96.69650744,0,0,241434624,142028800,117993472,26722304,15073280
24:26.8,3.12497625,7.812440625,98.43675188,0,0,243445760,142028800,118456320,26730496,15073280
24:27.8,1.548209868,4.644629604,102.1818513,0,0,243445760,142028800,118329344,26730496,15073280
24:28.8,1.562500938,1.562500938,103.1250619,0,0,243445760,142028800,118784000,26730496,15073280
