(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
02:06.0,61374464,76521472,15622144,276119552,4116480,3981312,84193280,27.14788517,88.98473473,1.508215843,33.18074854,0,0,55.80398619
02:06.9,61718528,76230656,15622144,263753728,4116480,3981312,84414464,4.900134988,107.8029697,0,13.06702663,0,0,14.70040496
02:08.0,60809216,69619712,15622144,262045696,4116480,3981312,84414464,0,121.9552799,0,10.80616404,0,0,0
02:09.0,61128704,69681152,15622144,247083008,4116480,3981312,84414464,0,115.5154682,0,15.61019841,0,0,3.122039682
02:10.0,61128704,69066752,15622144,224235520,4116480,3981312,84414464,0,121.6974191,0,20.28290319,0,0,0
02:10.9,61128704,68526080,15622144,217280512,4116480,3981312,84414464,0,109.7569652,0,9.407739876,0,0,3.135913292
02:11.9,61128704,69828608,15622144,138903552,4116480,3981312,84414464,0,124.6353202,0,14.19896053,0,0,0
02:13.0,61128704,69849088,14807040,123301888,4116480,3981312,84430848,0,109.7057892,0,7.725759804,0,0,0
02:14.0,61128704,70737920,14807040,101126144,4116480,3981312,84430848,0,120.0590314,0,14.0328738,0,0,1.5592082
02:15.0,61128704,70811648,14807040,101199872,4116480,3981312,84430848,0,120.1581928,0,17.16545612,0,0,1.560496011
02:16.0,61128704,70942720,14807040,99270656,4116480,3981312,84430848,0,117.1741656,0,14.06089987,0,0,0
02:17.0,51830784,71270400,14807040,99307520,4116480,3981312,84430848,7.836281547,117.5442232,0,14.10530679,0,0,1.567256309
02:17.9,52576256,71401472,14774272,99299328,4083712,3887104,83677184,4.745837255,117.0639856,0,12.65556601,0,0,0
02:19.0,52576256,71729152,15294464,99336192,4083712,3887104,83677184,0,118.4814054,0,9.232317306,0,0,0
