(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
25:27.1,81.350656,168.8576,17.22368,233.852928,1.933312,1.82272,90.984448,26.04182044,179.0685177,17.36121362,10.91276285,0,0,59.524161
25:27.6,84.488192,170.725376,17.293312,226.828288,1.933312,1.82272,90.984448,43.36683665,185.8578714,24.78104952,0,0,0,43.36683665
25:28.6,87.134208,170.655744,17.293312,225.255424,1.933312,1.835008,94.531584,18.6012809,187.5629157,15.50106742,3.100213483,0,0,58.90405618
25:29.6,89.911296,115.65056,17.293312,223.207424,1.933312,1.835008,94.793728,38.67324987,198.0070393,15.46929995,1.546929995,0,0,71.15877977
25:30.6,95.064064,136.876032,17.293312,133.251072,1.933312,1.835008,94.793728,35.99974716,234.7809598,9.39123839,7.826031992,0,0,51.65181115
25:31.6,97.8944,153.8048,17.36704,115.777536,1.933312,1.835008,94.793728,29.99471487,235.2217113,28.41604566,1.578669204,0,0,45.7814069
25:32.6,99.381248,147.70176,17.36704,115.777536,1.933312,1.835008,94.793728,20.01423979,220.1566377,27.71202433,4.618670721,0,0,52.34493484
25:33.6,105.324544,156.721152,17.403904,110.534656,1.933312,1.835008,94.793728,32.93003057,249.3273743,26.6576438,0,0,0,39.20241735
25:34.6,104.81664,186.134528,17.403904,110.804992,1.933312,1.835008,94.797824,29.95662734,238.0763542,23.64996896,18.91997516,0,0,45.72327332
25:35.6,107.56096,179.396608,17.104896,110.804992,1.933312,1.835008,94.793728,32.34851235,223.3587757,23.10608025,4.62121605,0,0,46.2121605
25:36.6,109.797376,128,16.068608,177.586176,1.933312,1.835008,92.123136,12.50375238,84.40032854,4.688907141,65.64469997,0,0,39.07422618
25:37.6,112.14848,156.176384,16.871424,175.366144,1.933312,1.835008,93.483008,26.9020387,170.9070694,25.31956584,14.24225578,0,0,68.04633319
25:38.6,113.983488,172.949504,16.871424,174.329856,1.933312,1.835008,94.449664,35.96599946,200.1586057,18.76486928,4.691217321,0,0,39.09347767
25:39.6,115.228672,173.09696,16.871424,173.842432,1.835008,1.736704,93.761536,21.63377476,256.5147578,23.17904438,6.181078502,0,0,49.44862802
25:40.6,117.526528,185.56928,16.871424,173.842432,1.835008,1.736704,93.761536,28.22225672,233.6175695,26.65435357,7.839515755,0,0,53.30870714
25:41.6,119.324672,171.122688,16.826368,158.343168,1.835008,1.736704,93.761536,30.0029298,219.495118,23.68652353,6.316406274,0,0,44.21484392
25:42.6,121.87648,167.75168,16.826368,156.59008,1.835008,1.736704,93.282304,40.51825466,232.2007671,23.37591615,7.79197205,0,0,46.7518323
25:43.8,123.2896,170.573824,16.838656,138.715136,1.835008,1.736704,93.282304,28.26203955,246.650527,25.69276322,2.569276322,0,0,51.38552645
25:45.2,137.142272,143.1552,17.358848,155.779072,1.835008,1.736704,93.294592,136.7637198,987.4804173,117.060472,26.65733521,0,0,210.9406525
25:50.6,137.117696,144.6912,17.690624,189.222912,1.835008,1.769472,90.755072,0.287259369,4.308890542,0.574518739,14.07570911,0,0,0.574518739
25:53.0,142.983168,196.800512,18.702336,184.365056,1.835008,1.769472,90.755072,41.39802625,214.105417,21.34585729,8.408974082,0,0,53.68806529
25:54.3,164.835328,185.413632,18.710528,127.44704,1.835008,1.769472,90.730496,204.4276203,1676.80815,181.8527911,26.33730078,0,0,299.743566
26:02.6,167.583744,198.488064,18.710528,126.8736,1.835008,1.769472,90.730496,2.987049503,21.6561089,2.426977722,0.373381188,0,0,4.480574255
26:03.6,171.470848,176.095232,18.710528,161.058816,1.835008,1.769472,90.730496,38.8409488,229.8089471,27.51233873,4.8551186,0,0,45.31444027
