(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
52:14.0,82.456576,37.363712,15.720448,171.311104,1.871872,1.736704,162.156544,28.59264199,6.019503577,1.504875894,52.6706563,0,0,24.07801431
52:15.0,138.174464,37.363712,15.720448,194.90816,1.871872,1.736704,164.356096,258.3779778,3.057727548,1.528863774,45.86591322,0,0,55.03909586
52:16.1,136.122368,37.363712,15.765504,195.596288,1.871872,1.736704,167.03488,215.5897601,2.781803356,0,19.47262349,0,0,37.55434531
52:16.9,150.433792,37.363712,15.765504,189.739008,1.871872,1.736704,167.77216,253.7085552,5.722749366,0,9.53791561,0,0,45.78199493
52:17.9,161.28,37.363712,15.765504,188.710912,1.871872,1.736704,169.115648,343.5949034,13.99255263,0,4.66418421,0,0,52.86075437
52:19.0,189.29664,37.363712,15.765504,188.870656,1.871872,1.736704,170.917888,366.9270544,9.17317636,1.528862727,19.87521545,0,0,56.56792089
52:19.9,198.234112,37.363712,15.765504,188.870656,1.871872,1.736704,171.597824,128.2295742,4.74924349,3.166162327,7.915405816,0,0,23.74621745
52:20.9,184.930304,37.363712,15.765504,183.676928,1.871872,1.736704,173.346816,338.9130363,17.50255117,0,3.182282031,0,0,60.46335859
52:21.9,158.26944,37.363712,15.765504,181.338112,1.871872,1.736704,174.071808,226.292992,6.157632435,1.539408109,4.618224326,0,0,49.26105948
52:23.1,177.291264,37.363712,15.839232,155.582464,1.871872,1.736704,175.55456,286.2277495,8.296456506,0,12.44468476,0,0,42.86502528
52:23.9,176.300032,37.363712,16.764928,187.113472,1.871872,1.736704,176.263168,143.1992383,10.87589152,1.812648586,45.31621466,0,0,14.50118869
52:24.9,221.81888,37.363712,16.764928,190.455808,1.871872,1.736704,178.171904,361.0492298,15.36379701,0,47.62777074,0,0,46.09139104
52:25.9,209.616896,37.363712,16.764928,190.451712,1.871872,1.736704,179.191808,155.5879099,4.762895202,3.175263468,0,0,0,31.75263468
52:26.9,217.14944,37.363712,16.764928,189.714432,1.871872,1.736704,180.854784,263.3070794,15.76689098,3.153378196,6.306756393,0,0,42.57060565
52:28.1,244.871168,37.363712,16.764928,189.575168,1.871872,1.736704,182.644736,301.557214,16.541113,0,0,0,0,45.80615908
52:28.9,258.58048,37.363712,16.764928,184.70912,1.871872,1.736704,183.58272,378.3723524,13.72334957,3.92095702,17.64430659,0,0,58.81435529
52:29.9,242.405376,37.363712,16.764928,164.409344,1.871872,1.736704,184.991744,234.8449953,3.131266604,1.565633302,12.52506642,0,0,36.00956594
52:31.2,221.9008,37.363712,16.764928,147.10784,1.871872,1.736704,186.261504,262.2723895,8.742412984,0,12.48916141,0,0,49.95664562
52:32.0,254.550016,37.363712,16.764928,142.831616,1.871872,1.736704,187.559936,372.5026936,14.09469652,4.027056147,6.040584221,0,0,66.44642643
52:32.9,201.129984,37.363712,16.764928,136.507392,1.871872,1.736704,188.878848,237.3415969,9.889233204,1.648205534,8.24102767,0,0,49.44616602
52:34.0,255.176704,37.486592,16.719872,206.62272,1.871872,1.736704,190.201856,127.6118041,14.83858187,1.483858187,69.74133479,0,0,23.74173099
52:35.1,273.174528,37.486592,16.719872,205.565952,1.871872,1.736704,191.799296,229.6650587,7.088427739,1.417685548,7.088427739,0,0,41.11288089
52:36.0,290.6112,37.486592,16.719872,205.586432,1.871872,1.736704,194.486272,454.5134219,22.29688485,0,10.29086993,0,0,63.46036456
52:37.2,304.779264,37.449728,16.719872,203.128832,1.871872,1.736704,195.592192,282.0611284,7.945383897,2.648461299,7.945383897,0,0,33.10576624
52:38.0,309.878784,37.449728,15.609856,203.128832,1.871872,1.736704,196.460544,182.3857677,7.521062585,1.880265646,11.28159388,0,0,20.68292211
52:39.0,324.210688,37.449728,15.609856,186.712064,1.871872,1.736704,197.910528,290.3763061,18.43659086,1.536382572,6.145530287,0,0,41.48232944
52:40.2,293.576704,37.449728,15.638528,158.12608,1.871872,1.736704,200.318976,303.9744365,10.32011976,0,6.567348936,0,0,48.78602067
52:40.9,284.819456,37.449728,15.638528,158.12608,1.871872,1.736704,200.626176,174.3044555,6.225159125,0,0,0,0,31.12579563
52:42.0,300.007424,37.449728,15.622144,157.323264,1.871872,1.736704,202.502144,275.2217011,4.368598431,1.456199477,10.19339634,0,0,58.24797907
52:42.9,266.141696,37.449728,16.551936,189.68576,1.871872,1.736704,203.759616,185.9308392,3.411575032,1.705787516,47.76205045,0,0,40.93890038
52:44.1,325.988352,37.449728,16.551936,212.037632,1.871872,1.736704,205.037568,233.8245769,8.252632128,1.375438688,41.26316064,0,0,24.75789638
52:44.9,339.68128,37.449728,16.551936,210.980864,1.871872,1.736704,206.688256,285.2187067,10.62926857,5.314634286,12.40081333,0,0,53.14634286
52:46.0,352.116736,37.371904,16.551936,210.866176,1.871872,1.736704,208.388096,278.2734385,5.952373016,2.976186508,2.976186508,0,0,53.57135714
52:47.0,366.891008,37.371904,16.515072,209.502208,1.871872,1.736704,210.501632,347.1237754,3.113217716,3.113217716,0,0,0,45.14165689
52:47.9,378.261504,37.371904,16.605184,192.958464,1.871872,1.736704,211.632128,276.404988,1.625911694,1.625911694,9.755470165,0,0,30.89232219
52:49.0,326.81984,37.494784,16.605184,187.846656,1.871872,1.736704,213.11488,300.5384501,7.476080848,0,10.46651319,0,0,38.87562041
52:50.0,350.027776,37.494784,16.605184,168.501248,1.871872,1.736704,215.035904,328.7014286,10.90478673,1.557826676,1.557826676,0,0,46.73480027
52:50.9,357.691392,37.494784,16.605184,168.419328,1.871872,1.736704,216.997888,390.2084025,6.670229103,3.335114551,5.002671827,0,0,66.70229103
52:51.9,375.414784,37.494784,16.605184,168.337408,1.871872,1.736704,218.181632,187.6872556,3.128120926,0,1.564060463,0,0,32.84526973
52:52.9,345.284608,37.494784,16.605184,223.260672,1.871872,1.736704,219.377664,94.59914081,7.883261734,0,56.75948448,0,0,7.883261734
52:54.0,380.29312,37.494784,16.605184,220.729344,1.871872,1.736704,220.594176,303.4194902,5.863178554,1.465794638,1.465794638,0,0,35.17907132
52:55.1,404.066304,37.494784,16.605184,220.725248,1.871872,1.736704,222.69952,292.8366075,5.85673215,0,7.320915187,0,0,55.63895542
52:56.0,417.746944,37.494784,16.605184,219.385856,1.871872,1.736704,224.84992,288.9704918,6.248010633,1.562002658,12.49602127,0,0,45.29807709
52:57.2,428.036096,37.494784,16.605184,215.502848,1.871872,1.736704,227.016704,300.3282389,5.292127558,1.32303189,9.261223227,0,0,50.2752118
52:58.0,451.735552,37.494784,16.605184,198.71744,1.871872,1.736704,229.23264,345.2242767,10.78825865,1.798043108,12.58630175,0,0,43.15303458
52:59.0,435.351552,37.494784,16.605184,191.83616,1.871872,1.736704,230.580224,261.6276636,1.816858775,0,9.084293875,0,0,38.15403428
53:00.1,411.602944,37.494784,16.605184,172.695552,1.871872,1.736704,232.415232,287.3246171,4.104637386,0,13.68212462,0,0,51.99207356
53:01.1,421.994496,37.494784,16.605184,172.695552,1.871872,1.736704,234.749952,348.4238832,9.633840089,0,8.028200074,0,0,35.32408033
53:01.9,420.347904,37.494784,16.605184,200.658944,1.871872,1.736704,235.692032,187.5777723,5.571617,1.857205667,13.00043967,0,0,42.71573034
53:03.0,445.968384,37.617664,16.605184,215.855104,1.871872,1.736704,237.129728,256.9107119,9.014410942,1.502401824,67.60808207,0,0,49.57926018
53:04.0,453.832704,37.617664,16.625664,214.798336,1.871872,1.736704,239.079424,269.0890653,5.946719675,0,14.86679919,0,0,29.73359838
53:05.0,465.14176,37.617664,16.625664,214.110208,1.871872,1.736704,241.082368,282.7533062,8.172060872,1.634412174,3.268824349,0,0,47.39795306
53:06.0,475.271168,37.617664,16.625664,213.929984,1.871872,1.736704,243.105792,220.1088381,3.078445288,0,3.078445288,0,0,26.16678494
53:07.0,491.511808,37.654528,16.625664,192.147456,1.871872,1.736704,246.181888,407.8755681,15.33366798,0,4.600100393,0,0,50.60110432
53:08.0,460.795904,37.654528,16.625664,192.147456,1.871872,1.736704,246.706176,272.8963736,3.015429543,3.015429543,9.046288629,0,0,42.2160136
53:08.9,467.329024,37.654528,16.625664,178.089984,1.871872,1.736704,247.76704,271.8887366,0,1.720814788,8.604073942,0,0,51.62444365
53:10.0,471.69536,37.654528,16.625664,176.959488,1.871872,1.736704,249.89696,277.0711672,3.028100188,0,3.028100188,0,0,39.36530245
53:11.0,495.7184,37.654528,16.625664,176.959488,1.871872,1.736704,252.063744,333.4330463,8.971292725,2.990430908,5.980861816,0,0,62.79904907
53:11.9,455.933952,37.654528,16.625664,220.205056,1.871872,1.736704,252.616704,59.35762812,0,0,55.86600293,0,0,15.71231333
53:13.0,500.211712,37.654528,16.625664,229.117952,1.871872,1.736704,254.291968,308.7138575,8.737184647,1.456197441,21.84296162,0,0,45.14212068
53:13.9,506.609664,37.654528,16.625664,228.061184,1.871872,1.736704,255.42656,223.6650513,6.726768459,0,8.408460574,0,0,25.22538172
53:14.9,533.274624,37.654528,16.617472,227.86048,1.871872,1.736704,257.72032,264.592028,6.262533208,1.565633302,7.82816651,0,0,50.10026566
53:16.0,550.289408,37.654528,16.617472,227.86048,1.871872,1.736704,261.267456,408.9854212,14.40089511,1.440089511,4.320268534,0,0,43.20268534
53:16.9,570.298368,37.654528,16.617472,216.18688,1.871872,1.736704,263.061504,197.2419551,1.715147436,0,1.715147436,0,0,41.16353846
53:17.9,513.204224,37.654528,16.617472,202.452992,1.871872,1.736704,264.265728,284.5098866,3.075782558,1.537891279,0,0,0,36.90939069
53:18.9,531.550208,37.777408,16.617472,182.022144,1.871872,1.736704,266.084352,306.2463561,4.663650093,1.554550031,0,0,0,41.97285084
53:19.9,547.291136,37.777408,16.617472,181.940224,1.871872,1.736704,268.53376,320.2741099,4.664186066,3.109457377,7.773643443,0,0,54.4155041
53:20.9,548.872192,37.777408,16.617472,209.657856,1.871872,1.736704,270.966784,233.1714414,1.608078906,3.216157812,6.432315624,0,0,38.59389375
53:22.3,550.817792,37.777408,16.617472,223.240192,1.871872,1.736704,271.601664,182.1855903,9.342850783,3.503569044,66.56781183,0,0,24.52498331
53:23.0,564.031488,37.777408,16.617472,222.154752,1.871872,1.736704,273.473536,418.2091578,2.212746866,0,4.425493733,0,0,88.50987466
53:23.9,566.624256,37.777408,16.617472,221.958144,1.871872,1.736704,274.776064,160.4210763,6.416843053,1.604210763,0,0,0,28.87579374
53:25.0,591.118336,37.777408,16.617472,221.958144,1.871872,1.736704,276.750336,309.1211277,5.944637072,0,2.972318536,0,0,37.1539817
53:25.9,605.970432,37.777408,16.617472,215.949312,1.871872,1.736704,278.745088,279.9757983,5.029505358,0,10.05901072,0,0,55.32455894
53:27.0,571.633664,37.777408,16.617472,205.246464,1.871872,1.736704,280.772608,295.769655,4.481358409,2.987572273,7.468930682,0,0,44.81358409
53:27.9,578.461696,37.777408,16.617472,182.587392,1.871872,1.736704,283.496448,324.844345,11.36955207,1.624221725,3.24844345,0,0,38.9813214
53:29.0,598.622208,37.777408,16.617472,182.341632,1.871872,1.736704,286.932992,347.5335388,1.401344914,0,5.605379658,0,0,51.84976183
53:29.9,588.84096,37.777408,16.617472,181.563392,1.871872,1.736704,287.563776,198.1878384,1.769534271,0,0,0,0,44.23835678
53:30.9,561.250304,37.777408,16.617472,225.099776,1.871872,1.736704,289.652736,166.854292,7.796929532,0,43.66280538,0,0,42.10341947
53:32.2,600.317952,37.777408,16.646144,241.43872,1.871872,1.736704,291.057664,225.0852666,5.954636682,1.190927336,36.91874743,0,0,25.00947407
53:32.9,611.876864,37.777408,16.715776,240.386048,1.871872,1.736704,293.183488,282.0561164,4.477081212,0,15.66978424,0,0,40.29373091
53:34.0,631.652352,37.900288,16.715776,239.788032,1.871872,1.736704,296.042496,385.4603082,5.862514193,1.465628548,2.931257097,0,0,63.02202758
53:35.0,644.775936,37.900288,16.715776,238.624768,1.871872,1.736704,298.92608,233.5127112,4.701598212,0,4.701598212,0,0,37.6127857
53:35.9,650.87488,37.838848,16.715776,220.28288,1.871872,1.736704,300.376064,288.6257505,6.712226756,3.356113378,1.678056689,0,0,43.62947391
53:37.0,671.567872,37.900288,16.715776,214.38464,1.871872,1.736704,303.312896,282.434567,9.110792484,1.518465414,9.110792484,0,0,48.59089325
53:38.0,695.513088,37.900288,16.715776,196.550656,1.871872,1.736704,306.311168,302.2241668,3.022241668,0,3.022241668,0,0,43.82250418
53:39.0,702.79168,37.900288,16.715776,196.468736,1.871872,1.736704,309.383168,344.8275862,7.697044335,0,9.236453202,0,0,63.11576355
53:39.9,720.084992,37.900288,16.715776,196.288512,1.871872,1.736704,311.721984,212.2192289,5.013052652,3.342035102,5.013052652,0,0,35.09136857
53:40.9,682.283008,37.900288,16.715776,240.115712,1.871872,1.736704,312.50432,49.17516684,7.931478523,0,96.76403798,0,0,7.931478523
53:41.9,670.056448,37.900288,16.715776,237.023232,1.871872,1.736704,314.085376,379.0213391,4.641077621,0,9.282155242,0,0,57.23995733
53:43.0,678.289408,37.900288,16.756736,237.023232,1.871872,1.736704,314.88,220.756982,8.600921377,1.433486896,0,0,0,32.97019861
53:44.0,679.436288,37.900288,16.756736,235.45856,1.871872,1.736704,317.251584,301.8461232,4.842451174,4.842451174,4.842451174,0,0,50.03866213
53:45.2,689.11104,37.900288,16.756736,231.829504,1.871872,1.736704,319.647744,326.3610713,7.560488139,1.260081356,6.300406782,0,0,56.70366104
53:45.9,713.58464,37.900288,16.756736,219.860992,1.871872,1.736704,322.072576,355.7277682,4.502883142,0,2.251441571,0,0,42.77738985
53:47.0,728.150016,37.900288,16.719872,210.767872,1.871872,1.736704,323.694592,253.9063965,7.512023565,1.502404713,1.502404713,0,0,28.54568955
53:48.1,732.295168,37.900288,16.719872,210.604032,1.871872,1.736704,325.320704,191.607985,5.635528971,2.817764486,2.817764486,0,0,29.5865271
53:48.9,760.70912,38.023168,16.719872,200.052736,1.871872,1.736704,326.946816,351.8815636,12.76254376,5.46966161,1.823220537,0,0,47.40373396
53:49.9,761.413632,38.023168,16.719872,183.005184,1.871872,1.736704,330.248192,301.5619741,3.108886331,1.554443166,3.108886331,0,0,57.51439713
53:50.9,669.519872,38.023168,16.719872,228.257792,1.871872,1.736704,331.07968,76.14224793,6.345187328,4.758890496,30.13963981,0,0,22.20815565
53:52.0,694.255616,38.023168,16.73216,250.630144,1.871872,1.736704,332.754944,292.8739434,16.60625452,1.509659502,48.30910406,0,0,51.32842307
53:52.9,710.074368,38.023168,16.73216,250.630144,1.871872,1.736704,333.59872,182.3992392,1.614152559,0,0,0,0,45.19627165
53:54.0,724.955136,38.023168,16.73216,247.619584,1.871872,1.736704,336.982016,312.2172527,9.889234247,1.41274775,4.238243249,0,0,46.62067574
53:54.9,737.169408,38.023168,16.73216,243.195904,1.871872,1.736704,340.406272,424.4251586,13.69113415,0,1.711391768,0,0,58.18732013
53:55.9,729.133056,38.023168,16.73216,238.084096,1.871872,1.736704,341.266432,159.583671,1.59583671,0,1.59583671,0,0,25.53338736
53:56.9,747.913216,38.023168,16.73216,223.981568,1.871872,1.736704,342.953984,323.5398545,16.86700663,3.066728479,6.133456958,0,0,46.00092718
53:58.0,726.228992,38.023168,16.73216,197.81632,1.871872,1.736704,345.55904,242.7479451,4.609138198,1.536379399,3.072758799,0,0,41.48224378
53:59.0,736.1536,38.023168,16.73216,196.636672,1.871872,1.736704,348.192768,313.1408138,10.64070726,0,7.600505189,0,0,44.0829301
53:59.9,718.065664,37.961728,16.73216,196.636672,1.871872,1.736704,350.84288,298.6401912,4.949837424,0,3.299891616,0,0,37.94875358
54:01.1,730.476544,38.023168,16.73216,250.384384,1.871872,1.736704,351.731712,157.9608742,5.265362474,0,46.07192165,0,0,26.32681237
54:02.0,748.883968,38.023168,16.73216,249.540608,1.871872,1.736704,353.52576,330.2282883,5.214130868,1.738043623,13.90434898,0,0,36.49891607
54:03.1,762.089472,38.023168,16.73216,246.091776,1.871872,1.736704,356.2496,290.4488086,13.00517053,0,2.890037896,0,0,49.13064423
54:04.1,771.190784,38.023168,16.73216,246.091776,1.871872,1.736704,358.076416,243.4446002,14.3202706,0,3.182282355,0,0,39.77852944
54:05.0,781.47584,38.146048,16.73216,242.356224,1.871872,1.736704,360.849408,317.4326358,5.01209425,0,6.682792334,0,0,41.76745209
54:06.1,800.03072,38.146048,16.73216,221.483008,1.871872,1.736704,361.787392,305.1207054,5.676664287,2.838332143,2.838332143,0,0,52.50914465
54:07.2,747.548672,38.146048,16.73216,203.145216,1.871872,1.736704,363.675648,361.3826923,4.498539738,4.498539738,7.49756623,0,0,50.98345036
54:07.9,750.964736,38.146048,16.73216,202.784768,1.871872,1.736704,364.621824,227.8265233,4.068330772,0,0,0,0,26.44415002
54:09.0,769.662976,38.146048,16.73216,202.784768,1.871872,1.736704,367.47264,370.1457389,12.13592586,1.516990733,9.101944399,0,0,60.67962932
54:09.9,773.443584,38.146048,16.73216,237.768704,1.871872,1.736704,367.47264,107.5335643,0,0,35.84452143,0,0,21.18085357
54:11.2,781.33248,38.146048,16.73216,244.568064,1.871872,1.736704,370.331648,328.2572554,3.580988241,1.193662747,42.97185889,0,0,38.19720791
54:12.1,792.735744,38.146048,16.73216,244.568064,1.871872,1.736704,372.256768,264.7362176,0,0,12.95911555,0,0,49.98515996
54:13.1,802.402304,38.146048,16.73216,244.166656,1.871872,1.736704,373.223424,217.6390174,6.003834962,0,6.003834962,0,0,36.02300977
54:13.9,814.149632,38.146048,16.73216,244.10112,1.871872,1.736704,375.164928,270.5797963,7.621966092,1.905491523,3.810983046,0,0,26.67688132
54:15.0,816.267264,38.146048,16.73216,229.64224,1.871872,1.736704,378.08128,357.3427288,2.802688069,0,8.408064208,0,0,43.44166507
54:15.9,836.952064,38.146048,16.695296,224.956416,1.871872,1.736704,379.056128,262.8008544,5.363282743,0,8.938804572,0,0,37.5429792
54:17.0,823.791616,38.146048,16.695296,210.702336,1.871872,1.736704,380.04736,286.1554678,7.570250471,0,6.056200377,0,0,48.44960301
54:17.9,824.061952,38.146048,16.695296,210.702336,1.871872,1.736704,381.05088,354.3152663,4.788044139,1.596014713,6.384058852,0,0,54.26450024
54:18.9,835.731456,38.146048,16.695296,207.204352,1.871872,1.736704,383.05792,246.1256832,3.175815267,1.587907634,11.11535344,0,0,31.75815267
54:19.9,787.726336,38.268928,16.695296,266.821632,1.871872,1.736704,385.08544,76.24912373,3.112209132,0,104.2590059,0,0,18.67325479
54:20.9,820.20352,38.268928,16.695296,264.732672,1.871872,1.736704,386.113536,284.9264706,6.12745098,0,12.25490196,0,0,45.95588235
54:21.9,826.441728,38.268928,16.695296,263.68,1.871872,1.736704,387.137536,276.3815207,4.711048648,3.140699099,4.711048648,0,0,40.82908828
54:22.9,838.63552,38.268928,16.695296,263.20896,1.871872,1.736704,390.209536,276.5231231,4.686832595,0,1.562277532,0,0,56.24199114
54:23.9,851.6608,38.268928,16.695296,262.619136,1.871872,1.736704,392.278016,318.8130347,4.73484705,0,1.57828235,0,0,39.45705875
54:24.9,829.374464,38.268928,16.695296,252.567552,1.871872,1.736704,393.920512,318.4610256,4.706320576,0,4.706320576,0,0,34.51301756
54:25.9,826.494976,38.268928,16.695296,220.012544,1.871872,1.736704,396.673024,385.6316084,9.21828546,1.53638091,9.21828546,0,0,72.20990277
54:26.9,840.54016,38.268928,16.695296,219.144192,1.871872,1.736704,398.2336,225.2254507,4.692196889,0,6.256262519,0,0,37.53757511
54:28.0,843.476992,38.268928,16.695296,219.144192,1.871872,1.736704,400.11776,278.4939796,1.465757787,1.465757787,2.931515575,0,0,46.9042492
54:28.9,808.153088,38.268928,16.695296,248.430592,1.871872,1.736704,401.928192,264.7142335,6.875694376,0,8.59461797,0,0,41.25416626
54:29.9,856.162304,38.268928,16.695296,268.865536,1.871872,1.736704,403.320832,279.9860686,13.92195921,0,58.78160557,0,0,41.76587764
54:31.0,857.874432,38.268928,16.695296,267.812864,1.871872,1.736704,404.185088,171.4195867,1.516987493,0,3.033974986,0,0,27.30577487
54:32.0,872.73472,38.268928,16.695296,267.190272,1.871872,1.736704,407.187456,301.6170955,3.109454593,0,6.218909185,0,0,46.64181889
54:33.1,887.689216,38.268928,16.695296,265.95328,1.871872,1.736704,409.956352,286.3437132,9.636567273,1.376652468,6.883262338,0,0,52.31279377
54:34.0,907.24352,38.268928,16.699392,261.03808,1.871872,1.736704,412.725248,351.4261602,5.40655631,1.802185437,5.40655631,0,0,45.05463592
54:35.0,869.277696,38.494208,16.719872,241.627136,1.871872,1.736704,414.57664,258.0425433,7.91541544,0,1.583083088,0,0,45.90940955
54:36.0,878.993408,38.494208,16.719872,218.656768,1.871872,1.736704,416.362496,318.6133424,7.307645467,1.461529093,8.76917456,0,0,45.30740189
54:37.0,880.345088,38.494208,16.719872,218.574848,1.871872,1.736704,419.446784,281.6123731,1.591030356,1.591030356,3.182060713,0,0,41.36678927
54:38.0,900.85376,38.494208,16.719872,218.574848,1.871872,1.736704,422.445056,309.2104287,8.223681614,1.644736323,1.644736323,0,0,59.21050762
54:38.9,865.263616,38.494208,17.051648,272.54784,1.871872,1.736704,423.673856,75.32076775,9.61541716,0,72.1156287,0,0,19.23083432
54:40.0,892.534784,38.494208,17.051648,275.054592,1.871872,1.736704,424.992768,277.7090931,7.629370689,1.525874138,10.68111897,0,0,33.56923103
54:41.0,910.475264,38.494208,17.051648,274.00192,1.871872,1.736704,427.061248,305.9809636,5.970360266,1.492590066,8.955540399,0,0,40.29993179
54:41.9,918.790144,38.494208,17.051648,273.657856,1.871872,1.736704,429.473792,298.5882314,8.482620211,0,5.089572126,0,0,47.50267318
54:43.1,943.169536,38.494208,17.051648,272.93696,1.871872,1.736704,433.303552,372.3349907,6.53219282,1.306438564,5.225754256,0,0,64.01548964
54:44.0,920.231936,38.494208,17.08032,260.292608,1.871872,1.736704,435.195904,229.3088737,3.555176337,0,5.332764505,0,0,31.99658703
54:44.9,918.34368,38.494208,17.088512,252.14976,1.871872,1.736704,436.523008,269.6779524,3.268823665,1.634411832,14.70970649,0,0,40.86029581
54:46.0,918.99904,38.494208,17.088512,228.548608,1.871872,1.736704,438.25152,307.9932919,6.009625208,0,4.507218906,0,0,39.06256385
54:47.0,938.00448,38.494208,17.088512,228.548608,1.871872,1.736704,441.704448,296.7961543,4.711050068,0,6.281400091,0,0,48.6808507
54:47.9,891.510784,38.494208,17.088512,261.115904,1.871872,1.736704,443.629568,232.0380761,15.02404809,1.669338677,20.03206412,0,0,35.05611222
54:49.0,941.44512,38.494208,17.088512,277.99552,1.871872,1.736704,444.37504,143.9324926,5.535865098,1.383966275,53.97468471,0,0,23.52742667
