(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
08:25.7,26.09232415,10.74389818,10.74389818,0,0,223907840,363421696,67776512,29728768,17612800
08:26.7,15.99640899,1.454218999,324.2908367,0,0,237359104,194654208,115515392,27353088,17772544
08:27.7,8.47457719,6.779661752,428.8136058,0,0,237359104,193605632,131424256,27353088,17772544
08:28.6,6.349209574,4.761907181,325.3969907,0,0,237174784,139243520,120885248,27353088,17772544
08:29.6,4.687499531,10.93749891,390.6249609,0,0,237137920,138776576,136790016,27353088,17772544
08:30.7,13.04233738,10.67100331,372.2994489,2.371334069,1.185667035,200556544,138776576,140275712,26632192,16982016
08:31.6,0,6.926497121,348.6336884,0,0,200556544,138776576,149577728,26632192,16982016
08:32.8,1.388888272,9.722217901,336.1109617,0,0,200605696,133795840,148701184,26632192,16982016
08:33.7,10.34482987,10.34482987,393.103535,0,0,201809920,133693440,147197952,26632192,16982016
08:34.7,1.470587266,8.823523599,354.4115312,0,0,201822208,133693440,167256064,26632192,16982016
08:35.7,5.08475183,6.779669107,354.2377108,0,0,199188480,138358784,160989184,26632192,16982016
08:36.7,3.14188196,9.42564588,461.8566481,0,0,199229440,136851456,149389312,26632192,16982016
08:37.7,4.545455427,6.060607236,368.1818896,0,0,200523776,136867840,147427328,26632192,16982016
08:38.8,0,11.42857665,338.5715833,0,0,200126464,137023488,161488896,26632192,16982016
08:39.7,7.01753992,10.52630988,399.9997754,0,0,200450048,137023488,160563200,26632192,16982016
08:40.7,6.349208284,4.761906213,311.1112059,0,0,200450048,137023488,142819328,26632192,16982016
08:41.6,1.570937032,7.854685158,381.7376987,0,0,200896512,98922496,141987840,26632192,16982016
08:42.7,1.470589481,11.76471585,419.1180021,0,0,200826880,98922496,161759232,26632192,16982016
08:43.6,4.761906213,12.69841657,333.3334349,0,0,201433088,98922496,159858688,26632192,16982016
08:44.6,13.11473896,4.918027111,329.5078164,0,0,201433088,98922496,141250560,26632192,16982016
08:45.6,4.68750375,12.50001,385.9378088,0,0,201596928,98881536,141930496,26574848,16982016
08:46.6,3.141865218,9.425595655,377.0238262,0,0,201207808,98881536,155475968,26574848,16982016
08:47.6,4.6874925,6.24999,426.5618175,0,0,201261056,98881536,177029120,26574848,16924672
08:48.7,1.515154601,12.1212368,309.0915385,0,0,201326592,98881536,168484864,26574848,16924672
08:49.7,0,3.076918836,393.8456109,0,0,201338880,98881536,152018944,26574848,16924672
08:50.7,1.61290206,8.064510302,390.3222986,0,0,201543680,98881536,149856256,26574848,16924672
08:51.7,1.570945402,10.99661782,362.888388,0,0,200962048,98881536,164659200,26611712,16924672
08:52.7,3.1249975,9.3749925,348.4372213,0,0,201244672,98881536,162004992,26611712,16924672
08:53.7,0,10.93751531,382.8130359,0,0,201256960,98881536,149549056,26611712,16924672
08:54.6,1.587299169,7.936495843,385.713698,0,0,201342976,98881536,148279296,26611712,16924672
08:55.7,1.492537599,13.43283839,389.5523132,0,0,201351168,98881536,164163584,26611712,16924672
08:56.7,7.910238912,3.164095565,329.0659387,0,0,201355264,98881536,179101696,26611712,16924672
08:57.7,4.728297166,9.456594333,408.2096554,0,0,201293824,98881536,148439040,26611712,16924672
08:58.7,1.515149605,1.515149605,372.7268029,0,0,201293824,98881536,162426880,26611712,16924672
08:59.7,6.451614235,9.677421353,346.7742651,0,0,202567680,98881536,158994432,26611712,16924672
09:00.6,1.612903059,6.451612237,370.9677036,0,0,202567680,98881536,139784192,26583040,16924672
09:01.6,3.10829138,10.87901983,376.1032569,0,0,202756096,98881536,138440704,26591232,16924672
09:02.6,3.109836438,7.774591094,346.7467628,0,0,202760192,98881536,154001408,26591232,16924672
09:03.7,4.615388251,9.230776502,378.4618366,0,0,203018240,98881536,154038272,26591232,16924672
09:04.7,4.687493906,4.687493906,345.3120511,0,0,203022336,98881536,167256064,26591232,16924672
09:05.7,3.076923683,6.153847366,393.8462314,0,0,203051008,98881536,139804672,26591232,16924672
09:06.6,4.81175244,6.41566992,375.3166903,0,0,203055104,98881536,154509312,26607616,16924672
09:07.7,1.463868219,16.10255041,411.3469696,0,0,203059200,98881536,174166016,26607616,16924672
09:08.7,1.639346326,6.557385305,344.2627285,0,0,203046912,98881536,169431040,26607616,16924672
09:09.7,0,6.060597833,404.5449053,0,0,203063296,98881536,153608192,26607616,16924672
09:10.6,1.666666311,6.666665244,318.3332654,0,0,203767808,98885632,149307392,26607616,16924672
09:11.6,6.21664583,7.770807288,397.8653331,0,0,203911168,98885632,165027840,26652672,16924672
09:12.6,6.219624597,4.664718448,360.7382266,0,0,204394496,98885632,161460224,26652672,16924672
09:13.6,1.562499844,6.249999375,392.1874608,0,0,204402688,98885632,147378176,26652672,16924672
09:14.7,1.470587266,10.29411087,347.0585949,0,0,204632064,99934208,144846848,26652672,16924672
09:15.7,14.06250563,6.2500025,395.3126581,0,0,206704640,99831808,160468992,26677248,16953344
09:16.6,0,8.474576271,379.6610169,0,1.694915254,206606336,99831808,174747648,26824704,16961536
09:17.6,3.093284247,9.279852742,351.0877621,0,0,206594048,99831808,143257600,26824704,16961536
09:18.7,0,3.076923683,363.0769946,0,0,206594048,99831808,156946432,26824704,16961536
09:19.7,4.545454545,3.03030303,386.3636364,0,0,206675968,99909632,156237824,26824704,16961536
09:20.7,4.545454105,7.575756841,443.9393509,0,0,205656064,99909632,173662208,26824704,16961536
09:21.7,1.666667733,10.0000064,298.3335243,0,0,205631488,99909632,138592256,26824704,16961536
09:22.7,7.615462103,7.615462103,391.4347521,0,0,205631488,99909632,156811264,26824704,16961536
09:23.7,1.587301104,11.11110772,333.3332317,0,0,205713408,99909632,154152960,26824704,16961536
09:24.7,1.587302555,12.69842044,401.5875464,0,0,205717504,99909632,170229760,26824704,16961536
09:25.7,5.714286237,10.00000091,354.2857467,0,0,205926400,99909632,144695296,26824704,16961536
09:26.6,1.754385177,7.017540708,364.9121168,0,0,206077952,99909632,151285760,26824704,16961536
09:27.8,0,8.25812421,368.8628814,0,0,206090240,99909632,167264256,26824704,16961536
09:28.7,1.754383995,8.771919975,403.5083189,0,0,206151680,99909632,128524288,26824704,16961536
09:29.7,3.076921259,12.30768504,319.999811,0,0,206159872,99909632,141127680,26824704,16961536
09:30.7,3.174604787,9.523814361,417.4605295,0,0,206336000,99909632,141135872,25071616,16654336
09:31.8,1.388888765,9.722221358,437.4999611,0,0,206344192,99909632,160022528,25071616,16654336
09:32.7,3.468860511,5.203290766,253.2268173,0,0,206348288,99909632,140320768,25071616,16654336
09:33.7,4.83869719,8.064495317,401.6118668,0,0,206573568,99909632,147955712,25071616,16654336
09:34.7,0,13.84615521,381.5384991,0,0,206585856,99909632,162779136,25071616,16654336
09:35.7,7.936507937,12.6984127,380.952381,0,0,197689344,99909632,162521088,25071616,16654336
09:36.7,4.687499063,9.374998125,326.5624347,0,0,197689344,99909632,145833984,25071616,16654336
09:37.7,6.283775292,6.283775292,381.739349,0,0,198512640,99909632,144920576,25071616,16654336
09:38.6,0,11.11111111,377.7777778,0,0,198512640,99909632,159956992,25071616,16654336
09:39.7,7.57575831,6.060606648,371.2121572,0,0,193728512,99909632,159129600,25071616,16654336
09:40.7,0,12.5000275,414.0634109,0,0,193732608,99909632,146407424,25071616,16654336
09:41.6,3.22579846,6.45159692,391.9345129,0,0,194662400,99909632,144801792,25071616,16654336
09:42.6,1.546656208,10.82659346,310.8778979,0,0,194662400,99909632,158322688,25071616,16654336
09:43.7,4.615382798,4.615382798,369.2306238,0,0,194879488,99909632,158367744,25071616,16654336
09:44.7,3.124999688,10.93749891,373.4374627,0,0,194879488,99909632,142348288,25071616,16654336
09:45.7,4.615382798,13.84614839,343.076788,0,0,194998272,99909632,151613440,25071616,16654336
09:46.7,0,6.349208929,395.2382558,0,1.587302232,195403776,99909632,156356608,25042944,1331200
09:47.7,1.533546188,6.134184752,404.8561936,0, ,195403776,99909632,172339200,25042944,14921728
09:48.7,4.804004311,8.006673851,339.4829713,0,0,195772416,99909632,138661888,25042944,14921728
09:49.7,4.687506563,7.812510938,387.5005425,0,0,195727360,99909632,153255936,25042944,14921728
09:50.7,4.687495781,4.687495781,359.3746766,0,0,195928064,99909632,150528000,25042944,14921728
09:51.6,0,7.936520837,385.7149127,0,0,195940352,99909632,165150720,25042944,14921728
09:52.6,9.324911239,6.216607493,352.7924752,0,0,195907584,98861056,162578432,25042944,14921728
09:53.7,0,1.53111175,393.4957197,0,0,195952640,98861056,146722816,25042944,14921728
09:54.7,1.562499844,10.93749891,365.6249634,0,0,196206592,98861056,145027072,25042944,14921728
09:55.7,1.587302071,14.28571864,392.0636115,0,0,196206592,98861056,159862784,25042944,14921728
09:56.7,4.687505156,12.50001375,334.3753678,0,0,196308992,98861056,172777472,25067520,14921728
09:57.7,3.108264173,10.87892461,363.6669083,0,0,196317184,98861056,141656064,25067520,14921728
09:58.7,4.664753264,7.774588773,449.3712311,0,0,196317184,98861056,159526912,25067520,14921728
09:59.7,7.692312994,3.076925198,300.0002068,0,0,196669440,98861056,155320320,25067520,14921728
10:00.6,1.612901894,9.677411363,412.9028848,0,0,196669440,98861056,170434560,25067520,14921728
10:01.7,4.615385979,10.76923395,364.6154923,0,0,196890624,98861056,138784768,25067520,14921728
10:02.7,0,3.06075176,365.7598353,0,0,196890624,98861056,152961024,25067520,14921728
10:03.7,0,9.628858104,357.8725595,0,0,196907008,98861056,166010880,25067520,14921728
10:04.7,1.562499844,7.812499219,407.8124592,0,0,196947968,98861056,168677376,25067520,14921728
10:05.7,3.1250025,4.68750375,328.1252625,0,0,196956160,98861056,151916544,25067520,14921728
10:06.7,1.562499375,12.499995,374.99985,0,0,197414912,98861056,152514560,25067520,14921728
10:07.7,0,6.060607824,362.1213175,0,0,197451776,98861056,170901504,25067520,14921728
10:08.7,3.192063009,9.576189028,408.5840652,0,0,197591040,98861056,169357312,25067520,14921728
10:09.7,1.587302232,6.349208929,334.920771,0,0,197578752,98861056,155680768,25067520,14921728
10:10.7,0,7.692306935,415.3845745,0,0,197742592,98861056,157327360,25067520,14921728
10:11.7,1.515151809,7.575759045,334.8485498,0,0,197328896,98861056,171913216,25067520,14921728
10:12.7,1.612903059,11.29032142,391.9354434,0,0,197529600,98861056,135286784,25067520,14921728
10:13.7,6.092359586,7.615449483,367.0646651,0,0,197529600,98861056,149757952,25067520,14921728
10:14.7,1.538461993,15.38461993,381.5385742,0,0,198713344,98861056,148381696,25067520,14921728
10:15.7,15.62499531,10.93749672,296.8749109,0,0,204972032,98861056,160886784,25067520,14921728
10:16.7,9.836070734,4.918035367,283.6067062,16.39345122,0,205598720,98861056,132071424,29007872,14921728
10:17.7,20.30982723,6.249177608,7.81147201,0,3.124588804,206942208,106778624,131522560,29007872,20406272
10:18.7,7.850251072,6.280200858,1.570050214,3.140100429,0,210001920,106778624,133705728,31010816,20369408
10:19.7,12.51172724,3.12793181,0,0,0,211689472,106778624,133705728,30982144,20369408
