"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/09/2020 18:21:46.197"," "," "," "," "," ","100","100","100","100","210681856","206946304","72536064","29949952","14831616"
"05/09/2020 18:21:47.186","34.74634460873695474","9.4762758023828048692","97.92151662462232764","0","0","100","100","100","100","220135424","196489216","102486016","29892608","14831616"
"05/09/2020 18:21:48.197","6.1840202147210554529","6.1840202147210554529","105.12834365025793204","0","0","100","100","100","100","220176384","196456448","103948288","29892608","14974976"
"05/09/2020 18:21:49.186","1.5792295684331971728","1.5792295684331971728","99.491462811291427215","0","0","100","100","100","100","220164096","189968384","104488960","26464256","14974976"
"05/09/2020 18:21:50.202","0","1.5384621443789370243","104.61542581776770078","0","0","100","100","100","100","221024256","165232640","104914944","26464256","14974976"
"05/09/2020 18:21:51.202","4.6875046875046875172","3.1250031250031251595","106.2501062501062421","0","0","100","100","100","100","190779392","165232640","97177600","26480640","14974976"
"05/09/2020 18:21:52.188","0","0","99.84770910430556512","0","0","100","100","100","100","187842560","164921344","97943552","26480640","14974976"
"05/09/2020 18:21:53.203","0","4.6153914319627302731","100.0001476925258288","0","0","100","100","100","100","187846656","164921344","98496512","26525696","14974976"
"05/09/2020 18:21:54.201","0","4.6990700502777942305","103.37954110611147485","0","0","100","100","100","100","187846656","159940608","99045376","26525696","14974976"
"05/09/2020 18:21:55.201","4.6876696936429098628","1.5625565645476366949","101.56617669559638273","0","0","100","100","100","100","185593856","159154176","94498816","26525696","14974976"
