(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
24:30.4,53.83801997,3.166942351,17.41818293,0,0,187.080704,125.35808,70.975488,29.356032,14.180352
24:31.4,26.91808249,15.83416617,14.25074955,0,0,187.772928,125.530112,96.231424,29.356032,14.180352
24:32.4,23.37326792,10.90752503,179.1950541,0,0,202.960896,142.393344,232.792064,29.323264,14.180352
24:33.4,4.677655873,10.91453037,196.4615467,0,0,202.461184,147.460096,273.53088,29.323264,14.180352
24:34.4,42.07484041,9.349964535,199.4659101,0,0,218.558464,147.456,271.515648,29.294592,14.180352
24:35.4,6.23429954,1.558574885,202.6147351,0,0,212.135936,147.456,310.247424,29.294592,14.290944
24:36.4,0,0,202.605964,0,0,212.119552,147.456,350.797824,26.845184,14.290944
24:37.4,4.674608365,3.116405577,176.0769151,0,0,213.270528,147.439616,227.545088,26.845184,14.290944
24:38.4,7.791477814,9.349773376,197.9035365,0,0,212.365312,147.439616,278.7328,26.845184,14.290944
24:39.4,4.67494217,3.116628114,199.4641993,0,0,194.297856,147.439616,321.605632,26.845184,14.290944
24:40.4,3.117012033,3.117012033,201.0472761,0,0,194.297856,139.83744,358.854656,26.116096,14.290944
24:41.4,0,0,199.4623691,0,0,194.318336,139.83744,401.010688,26.116096,14.290944
24:42.4,0,0,205.7025638,0,0,193.437696,139.83744,323.694592,26.116096,14.290944
24:43.4,6.373284172,0,176.8586358,0,0,196.800512,139.83744,289.058816,26.116096,14.290944
24:44.4,1.558202011,4.674606034,202.5662615,0,0,197.128192,139.83744,332.279808,26.116096,14.290944
24:45.3,1.583857366,4.751572099,199.5660281,0,0,197.128192,139.83744,369.3568,26.116096,14.290944
24:46.4,4.627206573,4.627206573,195.8850783,0,0,197.128192,139.83744,355.26656,26.116096,14.290944
24:47.4,0,0,206.1316612,0,0,197.066752,139.83744,397.901824,26.116096,14.290944
24:48.4,3.165290348,0,182.004195,0,0,198.950912,157.696,342.638592,26.116096,14.290944
24:49.4,0,0,207.2610405,0,0,199.507968,157.696,380.90752,26.116096,14.290944
24:50.4,1.558342032,4.675026095,205.7011482,0,0,199.000064,157.696,358.948864,26.09152,14.290944
24:51.3,3.16674049,4.750110735,197.9212806,0,0,199.102464,120.573952,396.53376,26.09152,14.290944
24:52.4,1.558335038,6.233340152,196.3502148,0,0,199.102464,120.573952,438.337536,26.09152,14.290944
24:53.4,0,1.558680143,208.8631391,0,0,199.770112,120.573952,334.041088,26.09152,14.290944
24:54.4,3.117582025,0,176.1433844,0,0,200.003584,119.394304,358.043648,26.09152,14.290944
24:55.4,65.63985659,1.526508293,206.0786195,0,0,202.272768,119.31648,398.757888,26.066944,14.290944
24:56.4,20.61102807,3.170927395,198.1829622,0,0,199.385088,119.31648,435.67104,26.066944,14.290944
24:57.4,6.334761645,9.502142467,193.2102302,0,0,199.401472,119.31648,474.66496,26.066944,14.352384
24:58.4,3.117414396,4.676121593,201.0732285,0,0,199.401472,119.31648,457.54368,26.066944,14.352384
24:59.4,3.115874538,4.673811807,180.7207232,0,0,200.073216,119.31648,401.3056,26.066944,14.352384
25:00.4,0,0,201.0283877,0,0,199.487488,119.31648,443.482112,26.066944,14.352384
25:01.4,0,0,205.7414688,0,0,199.483392,119.31648,480.432128,26.099712,14.352384
25:02.4,1.558368609,0,201.0295506,0,0,199.487488,119.31648,518.475776,26.099712,14.352384
25:03.4,0,7.791718707,197.9096552,0,0,199.491584,119.31648,504.95488,26.099712,14.352384
25:04.4,0,4.675174837,201.032518,0,0,199.757824,119.31648,392.585216,26.099712,14.352384
25:05.4,4.674621418,4.674621418,180.7520282,0,0,199.9872,119.31648,487.325696,26.099712,14.352384
25:06.4,3.117402267,1.558701134,197.955044,0,0,199.9872,119.31648,529.240064,26.099712,14.352384
25:07.4,1.558369852,0,207.2631904,0,0,200.019968,119.31648,502.235136,26.099712,14.352384
25:08.4,0,0,197.5968551,0,0,200.019968,119.31648,541.863936,26.099712,14.352384
25:09.4,3.11742528,0,199.5152179,0,0,199.983104,119.31648,584.052736,26.099712,14.352384
25:10.4,9.348899742,9.348899742,169.8383453,0,0,200.871936,119.31648,524.685312,26.07104,14.352384
25:11.4,9.499518742,7.916265618,196.3233873,0,0,200.122368,119.31648,499.335168,26.079232,14.352384
25:12.4,1.55844617,0,201.0395559,0,0,200.126464,119.31648,539.779072,26.079232,14.352384
25:13.4,0,0,202.6021244,0,0,200.126464,119.31648,578.265088,26.079232,14.352384
25:14.4,1.559150944,0,198.0121699,0,0,200.126464,119.31648,619.511808,26.079232,14.352384
25:15.4,0,0,199.4628068,0,0,199.96672,119.31648,475.160576,26.079232,14.352384
25:16.4,3.116486072,7.791215179,169.8484909,0,0,200.4992,119.31648,538.68544,26.095616,14.352384
25:17.4,3.166375343,4.749563015,202.648022,0,0,200.4992,119.31648,581.558272,26.095616,14.352384
25:18.4,6.233471327,1.558367832,197.9127146,0,0,200.4992,119.31648,617.889792,26.095616,14.352384
25:19.4,0,0,194.7947162,0,0,200.4992,119.31648,607.035392,26.095616,14.352384
25:20.4,0,0,202.5893942,0,0,200.503296,119.31648,643.325952,26.095616,14.352384
25:21.4,0,3.115876713,172.9311576,0,0,200.593408,119.31648,582.5536,26.140672,14.352384
25:22.4,10.91137381,1.558767687,202.6397993,0,0,201.306112,119.31648,621.30176,26.140672,14.352384
25:23.4,6.334449615,6.334449615,194.7843257,0,0,201.408512,119.31648,661.6064,26.140672,14.352384
25:24.4,4.674744958,9.349489917,196.3392883,0,0,201.408512,119.31648,636.022784,26.140672,14.352384
25:25.4,17.14202051,0,199.4707841,0,1.5583655,206.553088,119.250944,675.504128,26.165248,14.37696
25:26.4,0,0,204.1657748,0,0,206.557184,119.250944,718.15168,26.243072,14.37696
25:27.4,0,0,183.9118364,0,0,208.392192,119.250944,656.736256,26.243072,14.381056
25:28.4,1.558359439,0,204.1450865,0,0,208.400384,119.250944,635.8016,26.243072,14.381056
25:29.4,0,4.75000532,201.0835585,0,0,208.400384,119.250944,671.809536,26.243072,14.381056
25:30.4,7.793552316,4.676131389,199.5149393,0,0,208.007168,119.250944,708.358144,26.243072,14.381056
25:31.4,3.089705674,4.634558511,202.3757217,0,0,197.615616,119.250944,748.961792,26.243072,14.381056
25:32.4,0,0,190.2911146,0,0,199.18848,119.250944,568.25856,26.243072,14.381056
25:33.4,4.674081646,1.558027215,169.8249665,0,0,201.289728,119.250944,665.735168,26.243072,14.381056
25:34.4,0,0,207.2623635,0,0,201.289728,119.250944,688.910336,26.243072,14.381056
25:35.4,6.332005807,3.166002904,196.29218,0,0,192.34816,119.250944,723.529728,26.243072,14.381056
25:36.4,6.233335178,4.675001384,194.7917243,0,0,192.45056,119.250944,733.45024,26.243072,14.381056
25:37.4,6.236287651,4.677215738,196.443061,0,0,192.487424,119.250944,766.32064,26.243072,14.381056
25:38.4,1.558358351,1.558358351,180.7695687,0,0,193.732608,119.250944,661.635072,26.243072,14.381056
25:39.4,3.116811824,0,207.2679863,0,0,197.2224,119.250944,718.27456,26.243072,14.381056
25:40.4,0,0,205.7038563,0,0,197.2224,119.250944,760.045568,24.436736,14.381056
25:41.4,0,0,204.1467968,0,0,197.2224,119.250944,796.045312,24.440832,14.381056
25:42.4,3.117340072,6.234680144,204.1857747,0,0,197.230592,119.250944,378.175488,24.440832,14.381056
25:43.4,3.118268282,6.236536565,198.0100359,0,0,197.230592,119.250944,422.158336,24.440832,14.381056
25:44.4,10.90664836,4.67427787,166.7159107,0,0,198.238208,119.382016,354.009088,24.440832,14.381056
25:45.4,0,0,199.4703862,0,0,198.172672,119.382016,397.877248,24.440832,14.381056
25:46.4,0,0,210.3757547,0,0,197.931008,119.382016,375.390208,24.440832,14.381056
25:47.4,0,0,194.5240796,0,0,197.935104,119.382016,416.62464,24.440832,14.381056
25:48.4,1.559064757,0,201.1193536,0,0,197.935104,119.382016,456.986624,24.440832,14.381056
25:49.4,1.558649046,4.675947137,183.9205874,0,0,198.119424,119.382016,372.887552,24.440832,14.381056
25:50.4,11.08012784,4.748626216,191.527924,0,0,198.49216,119.382016,371.662848,24.440832,14.381056
25:51.4,3.116720121,7.791800303,196.3533676,0,0,198.49216,119.382016,412.975104,24.440832,14.381056
25:52.4,0,0,199.5827324,0,0,198.49216,119.382016,450.932736,24.440832,14.381056
25:53.4,0,0,199.6046032,0,0,198.49216,119.382016,491.913216,24.440832,14.381056
25:54.4,0,0,197.9162875,0,0,198.49216,119.382016,473.788416,24.440832,14.381056
25:55.4,6.232522138,1.558130535,182.3012725,0,0,198.94272,119.382016,414.195712,24.440832,14.381056
25:56.4,1.583007065,3.16601413,199.4588902,0,0,199.053312,119.382016,454.971392,24.41216,14.381056
25:57.4,6.145074089,9.217611133,193.5698338,0,0,199.053312,119.382016,492.72832,24.41216,14.352384
25:58.4,1.58138986,3.16277972,202.4179021,0,0,199.053312,119.382016,482.930688,24.41216,14.352384
25:59.4,0,0,199.100147,0,0,199.282688,119.382016,519.933952,24.41216,14.352384
26:00.4,0,1.561981578,176.5039183,0,0,199.39328,119.382016,456.704,24.41216,14.352384
26:01.4,4.675018169,0,193.2340843,0,0,200.032256,119.382016,503.209984,24.41216,14.352384
26:02.4,0,3.166326899,197.8954312,0,0,200.032256,119.382016,544.059392,24.41216,14.352384
26:03.4,3.117461355,6.23492271,201.0762574,0,0,200.032256,119.382016,515.887104,24.41216,14.352384
26:04.4,0,4.675064795,196.3527214,0,0,200.032256,119.382016,557.367296,24.41216,14.352384
26:05.4,0,0,205.8132643,0,0,200.003584,119.382016,580.661248,24.41216,14.352384
26:06.4,6.231796921,0,179.1641615,0,0,202.805248,119.570432,541.966336,24.449024,14.352384
26:07.4,1.558508348,0,194.8135436,0,0,202.8544,119.570432,517.722112,24.449024,14.352384
26:08.3,0,1.583186067,197.8982584,0,0,202.8544,119.570432,555.97056,24.449024,14.352384
26:09.4,1.55835602,9.350136118,197.9112145,0,0,202.8544,119.570432,594.997248,24.449024,14.352384
26:10.4,4.676381435,6.235175247,194.8492265,0,0,202.8544,119.570432,636.960768,24.449024,14.352384
26:11.4,4.678028396,3.118685597,169.9683651,0,0,204.578816,119.570432,501.219328,24.449024,14.352384
26:12.4,3.117056182,1.558528091,202.6086519,0,0,204.619776,119.570432,553.435136,24.449024,14.352384
26:13.4,0,0,198.005294,0,0,204.623872,119.570432,595.57888,24.449024,14.352384
26:14.4,0,0,204.2176361,0,0,204.623872,119.570432,631.6032,24.449024,14.352384
26:15.4,3.166470633,0,194.7379439,0,0,204.623872,119.570432,672.067584,24.449024,14.352384
26:16.4,3.11734909,6.23469818,191.716969,0,0,204.627968,119.570432,654.495744,24.449024,14.352384
26:17.4,18.70435949,3.117393249,166.7805388,0,0,204.726272,119.570432,593.215488,24.449024,14.352384
26:18.4,1.558651223,1.558651223,201.0660077,0,0,205.078528,119.570432,634.785792,24.449024,14.352384
26:19.4,0,0,199.4718186,0,0,205.082624,119.570432,673.619968,24.449024,14.352384
26:20.4,0,0,197.9110171,0,0,205.08672,119.570432,650.555392,24.449024,14.352384
26:21.4,1.55850042,0,201.0465542,0,0,205.08672,119.570432,691.085312,24.449024,14.352384
26:22.4,1.558530578,1.558530578,182.3480777,0,0,206.344192,119.570432,619.708416,24.449024,14.352384
26:23.4,1.558701756,4.676105267,205.7486317,0,0,205.594624,119.570432,676.278272,24.449024,14.352384
26:24.4,9.350085761,9.350085761,188.5600629,0,0,205.594624,119.570432,649.162752,24.449024,14.352384
26:25.4,21.87685953,1.562632824,192.2038373,0,0,218.640384,119.570432,682.02496,24.449024,14.352384
26:26.4,31.05641913,0,181.6800519,13.97538861,0,224.44032,119.570432,720.97792,31.444992,14.352384
26:27.4,12.65534691,7.909591822,192.9940404,1.581918364,9.491510186,224.39936,119.570432,760.467456,33.34144,21.499904
26:28.4,11.09272381,14.26207347,172.7295565,0,0,224.710656,119.570432,703.643648,33.34144,22.335488
26:29.4,4.67502796,4.67502796,193.234489,0,0,225.124352,119.570432,678.690816,33.308672,22.335488
26:30.4,0,0,201.0286283,0,0,225.124352,119.570432,720.498688,33.308672,22.335488
26:31.4,0,0,199.4713411,0,0,225.124352,119.570432,756.072448,33.40288,22.335488
26:32.4,0,0,204.212787,0,0,225.124352,119.570432,797.929472,33.40288,22.335488
26:33.4,0,0,186.8638584,0,0,225.124352,119.570432,776.646656,33.40288,22.335488
26:34.4,1.558023642,4.674070927,172.9406243,0,0,226.762752,119.570432,712.204288,33.40288,22.335488
26:35.4,6.233552149,3.116776075,199.4736688,0,0,217.767936,119.570432,753.250304,33.40288,22.335488
26:36.4,1.558871415,3.11774283,201.0944125,0,0,217.882624,119.570432,789.921792,33.40288,22.335488
26:37.4,0,0,196.3480215,0,0,217.935872,119.570432,772.931584,33.40288,22.335488
26:38.4,0,0,205.7275549,0,0,217.935872,119.570432,812.863488,33.40288,22.335488
26:39.4,0,0,199.5203929,0,0,219.045888,119.570432,706.064384,33.40288,22.335488
26:40.4,4.674737499,3.116491666,174.5235333,0,0,221.003776,119.570432,792.260608,33.40288,22.335488
26:41.4,7.791700057,1.558340011,197.9091814,0,0,221.003776,119.570432,776.564736,33.40288,22.335488
26:42.4,3.11651622,4.674774329,194.7822637,0,0,221.065216,119.570432,782.04928,33.40288,22.335488
26:43.4,0,1.560213196,204.3879286,0,0,221.065216,119.570432,825.327616,33.40288,22.335488
26:44.4,0,0,200.6871729,0,0,221.065216,119.570432,863.727616,33.40288,22.335488
26:45.4,4.749565902,0,177.317127,0,0,221.917184,119.570432,806.883328,33.40288,22.335488
26:46.4,1.55835602,0,221.2865548,0,0,223.645696,119.570432,302.153728,33.40288,22.335488
26:47.4,1.558299137,4.674897412,201.0205887,0,0,223.748096,119.570432,345.296896,33.40288,22.335488
26:48.4,1.583213338,4.749640015,194.7352406,0,0,223.748096,119.570432,379.5968,33.40288,22.335488
26:49.4,6.23601449,3.118007245,197.9934601,0,0,223.748096,119.570432,420.171776,33.40288,22.335488
26:50.4,1.558657753,1.558657753,201.0668501,0,0,223.719424,119.570432,406.052864,33.40288,22.335488
26:51.4,3.116156659,0,176.0628512,0,0,224.190464,119.570432,338.628608,33.40288,22.335488
26:52.4,0,0,201.0265231,0,0,224.190464,119.570432,383.479808,33.40288,22.335488
26:53.4,3.117511426,0,201.079487,0,0,224.190464,119.570432,421.707776,33.40288,22.335488
26:54.4,6.331500339,6.331500339,191.5278852,0,0,224.190464,119.570432,412.823552,33.40288,22.335488
26:55.4,0,6.239946199,201.2382649,0,0,224.19456,119.570432,450.465792,33.40288,22.335488
26:56.4,12.46513626,7.790710163,176.0700497,0,0,224.329728,119.570432,392.282112,33.40288,22.335488
26:57.4,0,0,199.4613546,0,0,224.370688,119.570432,430.809088,33.40288,22.335488
26:58.4,1.55529169,0,205.298503,0,0,224.411648,119.570432,468.877312,33.40288,22.335488
26:59.3,0,0,206.2026362,0,0,224.681984,119.570432,447.311872,33.40288,22.335488
27:00.4,1.558606756,3.117213512,201.0602715,0,0,224.681984,119.570432,486.002688,33.40288,22.335488
27:01.4,7.79169384,7.79169384,199.4673623,0,0,225.509376,119.570432,370.364416,33.40288,22.335488
27:02.4,6.232043613,6.232043613,165.1491557,0,0,225.337344,119.570432,467.501056,33.40288,22.335488
27:03.4,0,0,202.5869493,0,0,225.52576,119.570432,446.427136,33.40288,22.335488
