(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
26:33.6,31.52846541,1.501355496,81.07319677,0,0,210558976,144773120,100339712,26484736,14929920
26:34.6,79.8722208,17.57188858,116.6134424,0,0,253181952,154554368,138854400,26484736,14929920
26:35.6,43.86891547,9.400481886,131.6067464,0,0,277966848,155983872,167837696,26484736,14929920
26:36.6,4.687481719,14.06244516,103.1245978,0,0,277966848,160542720,168341504,26484736,14929920
26:37.6,4.687512656,9.375025313,104.6877827,0,0,279166976,160575488,150200320,26484736,14929920
26:38.6,11.09573292,6.340418811,99.86159627,0,0,251121664,160575488,150716416,26484736,14929920
26:39.6,0,3.101697567,100.8051709,0,0,245645312,159789056,151552000,26484736,14929920
26:40.6,9.2496734,10.79128563,106.3712441,0,0,245710848,157552640,140587008,26484736,14929920
26:41.6,0,7.812724225,101.5654149,0,0,245727232,131207168,140943360,26460160,14929920
26:42.6,6.249800006,7.812250008,99.9968001,0,0,238874624,130093056,140599296,26460160,14929920
26:43.6,1.585259893,3.170519787,101.4566332,0,0,238931968,130777088,141082624,26460160,14929920
26:44.6,1.558244279,3.116488558,104.4023667,0,0,238891008,130777088,141615104,26460160,14929920
26:45.6,1.540772489,3.081544977,100.1502118,0,0,238891008,130777088,142188544,26460160,14929920
26:46.6,0,3.171186749,101.477976,0,0,238940160,130736128,141602816,26435584,14929920
26:47.6,0,4.647922936,100.704997,0,0,236019712,130736128,142622720,26435584,14929920
26:48.6,3.125089378,3.125089378,101.5654048,0,0,235991040,130736128,143134720,26435584,14929920
