(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
12:11.1,11.804672,32.837632,14.782464,102.825984,1.896448,1.785856,57.602048,0,18.88057808,6.293526026,11.01367055,0,0,20.45395958
12:12.1,11.85792,19.08736,14.790656,111.091712,1.896448,1.785856,58.744832,3.154678904, ,3.154678904,9.464036711,0,0,17.35073397
12:13.2,11.85792,19.156992,14.790656,113.13152,1.896448,1.785856,58.744832,0,9.210173809,0,1.535028968,0,0,7.67514484
12:14.1,11.85792,34.83648,14.790656,121.46688,1.896448,1.785856,59.252736,0,18.9972723,6.332424099,15.83106025,0,0,22.16348434
12:15.3,11.85792,152.584192,20.381696,144.719872,1.896448,1.785856,79.200256,0,54.22244493,13.55561123,90.82259526,0,0,48.80020044
12:19.1,11.85792,188.829696,15.536128,170.76224,1.896448,1.806336,94.28992,0,240.3903832,3.736638081,7.473276162,0,0,53.14329715
12:20.3,11.85792,203.464704,16.064512,158.900224,1.896448,1.851392,101.687296,0,382.8520069,1.219273907,6.096369537,0,0,70.71788663
12:21.4,11.85792,216.006656,16.068608,158.900224,1.896448,1.851392,102.957056,0,67.21443865,1.493654192,0,0,0,7.468270961
12:22.3,6.852608,224.559104,19.103744,158.74048,1.896448,1.851392,105.582592, ,222.5052188,1.78004175,7.120167002,0,0,56.96133601
12:23.2,6.852608,245.948416,19.103744,158.55616,1.896448,1.851392,110.1824,0,367.1200946,0,8.268470599,0,0,66.14776479
12:24.5,75.526144,234.184704,16.867328,158.507008,1.896448,1.851392,112.705536,217.0381755,204.706461,3.699514355,4.932685807,0,0,40.69465791
12:25.4,78.307328,232.894464,16.867328,127.496192,1.896448,1.851392,114.638848,21.30673102,189.9850182,1.775560918,1.775560918,0,0,65.69575397
12:26.1,79.822848,188.039168,17.481728,151.584768,1.896448,1.888256,113.2544,23.4962671,92.02704615,0,48.95055646,0,0,52.86660098
12:27.6,83.82464,235.692032,17.481728,155.537408,1.896448,1.888256,113.99168,20.7501101,214.0537674,0,21.84222116,0,0,52.42133078
12:28.2,86.577152,219.516928,17.494016,155.410432,1.896448,1.888256,114.655232,25.31571327,260.7518467,2.531571327,7.594713982,0,0,32.91042725
12:29.2,88.313856,239.464448,17.494016,153.862144,1.896448,1.888256,115.716096,37.68816027,283.4805099,0,4.915846992,0,0,45.88123859
12:30.2,90.759168,250.499072,17.494016,153.858048,1.896448,1.888256,116.662272,23.97281981,367.0838033,2.996602476,4.494903714,0,0,50.94224209
12:31.1,94.158848,270.782464,17.494016,153.858048,1.896448,1.888256,118.738944,22.94217596,245.8090282,1.638726854,3.277453709,0,0,54.0779862
12:32.2,96.555008,279.535616,17.494016,140.947456,1.896448,1.888256,121.409536,35.66777833,310.6069029,0,2.972314861,0,0,40.12625062
12:33.2,98.746368,245.956608,17.494016,140.947456,1.896448,1.888256,124.035072,25.87745534,304.0601003,0,4.852022877,0,0,33.96416014
12:34.2,101.33504,255.848448,17.494016,136.62208,1.896448,1.888256,126.60736,32.61969153,251.6376204,3.106637288,4.659955932,0,0,57.47278983
12:35.1,104.280064,267.026432,17.494016,130.199552,1.896448,1.888256,127.787008,36.8593146,293.2719379,1.602578896,6.410315582,0,0,36.8593146
12:36.1,105.385984,247.492608,17.494016,165.634048,1.896448,1.888256,129.08544,18.78763539,72.019269,0,81.4130867,0,0,10.95945398
12:37.2,110.219264,309.600256,17.494016,163.90144,1.896448,1.888256,131.23584,47.86302878,325.7773895,3.087937341,6.175874682,0,0,47.86302878
12:38.2,111.714304,309.9648,17.494016,163.90144,1.896448,1.888256,133.894144,29.85421189,259.2602612,1.57127431,9.42764586,0,0,40.85313206
12:39.2,115.195904,313.085952,17.461248,163.536896,1.826816,1.794048,137.322496,33.20452714,353.175425,1.509296688,1.509296688,0,0,43.76960395
12:40.2,118.054912,336.646144,17.42848,162.44736,1.826816,1.794048,139.48928,41.60258162,281.6174756,3.200198586,3.200198586,0,0,32.00198586
12:41.1,120.406016,318.910464,17.42848,159.469568,1.826816,1.794048,143.159296,49.41843115,478.2428821,3.188285881,20.72385822,0,0,58.98328879
12:42.2,120.373248,313.356288,17.42848,159.469568,1.826816,1.794048,143.683584,11.83461756,113.908194,0,1.479327195,0,0,17.75192634
12:43.3,121.524224,331.431936,17.42848,143.99488,1.826816,1.794048,145.985536,39.98989529,302.1458756,2.962214466,2.962214466,0,0,39.98989529
12:44.2,122.441728,361.984,17.42848,143.83104,1.826816,1.794048,149.430272,44.30080141,277.7319473,0,11.92713884,0,0,37.4852935
12:45.2,123.26912,345.841664,15.126528,186.126336,1.826816,1.794048,150.331392,25.42088614,130.0951232,0,70.28127343,0,0,28.41157862
12:46.2,125.853696,380.645376,15.126528,186.384384,1.826816,1.794048,152.354816,27.15618027,383.3813685,1.597422369,6.389689474,0,0,52.71493816
12:47.2,127.717376,381.456384,15.126528,186.503168,1.826816,1.794048,154.238976,21.01442813,208.5277868,1.616494472,4.849483415,0,0,33.9463839
12:48.2,129.462272,403.456,15.126528,186.556416,1.826816,1.794048,157.167616,35.75896621,287.6264673,3.109475323,3.109475323,0,0,34.20422855
12:49.2,132.636672,413.581312,15.126528,184.864768,1.826816,1.794048,160.120832,35.70600724,312.0394546,3.104870195,0,0,0,52.78279332
12:50.2,131.817472,430.768128,15.126528,184.303616,1.826816,1.794048,162.63168,39.4632899,296.7054759,0,8.769619978,0,0,42.38649656
12:51.3,133.4272,460.386304,15.126528,173.637632,1.826816,1.794048,166.46144,28.8187388,393.3757846,4.32281082,1.44093694,0,0,47.55091902
12:52.2,135.225344,457.887744,15.126528,168.411136,1.826816,1.794048,169.095168,31.8261583,237.7601238,0,1.872126959,0,0,37.44253918
12:53.2,137.089024,484.446208,15.159296,168.411136,1.826816,1.794048,172.122112,24.74430718,262.9082637,4.639557596,6.186076794,0,0,49.48861435
12:54.1,139.231232,460.587008,15.863808,181.710848,1.826816,1.794048,173.309952,28.91871461,107.6418822,1.606595256,53.01764345,0,0,24.09892884
12:55.4,143.83104,433.360896,15.872,180.59264,1.826816,1.794048,175.222784,30.87195801,280.1344338,0,21.72471119,0,0,35.44558142
12:56.2,143.327232,459.20256,15.872,180.59264,1.826816,1.794048,175.972352,51.69176042,230.2632964,2.349625473,2.349625473,0,0,25.84588021
12:57.2,143.294464,467.755008,15.872,180.473856,1.826816,1.794048,178.900992,38.26518117,357.141691,0,9.566295294,0,0,58.99215431
12:58.2,145.481728,483.75808,15.872,180.908032,1.826816,1.794048,181.018624,14.50790442,262.5930699,0,1.450790442,0,0,36.26976104
12:59.3,149.569536,496.2304,15.876096,167.40352,1.826816,1.794048,185.26208,37.20241843,434.9821232,1.430862247,11.44689798,0,0,75.8356991
13:00.1,149.041152,492.35968,15.876096,167.40352,1.826816,1.794048,185.913344,11.40511226,119.7536788,0,9.50426022,0,0,22.81022453
13:01.2,151.494656,500.789248,15.876096,160.489472,1.826816,1.794048,188.329984,36.95601806,317.8217553,2.956481445,2.956481445,0,0,57.65138817
13:02.2,153.931776,480.309248,15.876096,157.474816,1.826816,1.794048,190.087168,19.71605101,267.8096929,0,6.572017004,0,0,42.71811052
13:03.1,153.33376,474.48064,15.876096,179.44576,1.826816,1.794048,191.832064,44.10287149,174.8363834,0,31.50205106,0,0,28.35184595
13:04.2,154.365952,504.532992,15.876096,195.436544,1.826816,1.794048,193.511424,32.69853313,280.9101255,1.48629696,44.58890881,0,0,47.56150273
13:05.2,154.611712,520.384512,15.876096,195.436544,1.826816,1.794048,195.477504,23.00459267,208.5749736,0,12.26911609,0,0,23.00459267
13:06.2,156.176384,530.440192,15.876096,195.264512,1.826816,1.794048,197.791744,31.66694702,288.3358861,0,3.333362845,0,0,48.33376125
13:07.2,158.732288,542.076928,15.876096,190.476288,1.826816,1.794048,201.089024,30.07509824,372.9312182,0,4.511264736,0,0,57.14268666
13:08.2,162.127872,533.696512,15.81056,181.870592,1.826816,1.794048,203.710464,21.1415823,257.2225847,0,11.7453235,0,0,39.9340999
13:09.2,164.696064,566.472704,15.888384,180.109312,1.826816,1.794048,205.070336,31.00566649,270.1922365,4.429380927,33.22035695,0,0,37.64973788
13:10.1,163.90144,548.1472,16.023552,170.35264,1.826816,1.794048,206.88896,51.22031653,312.4439308,0,6.829375537,0,0,47.80562876
13:11.2,163.336192,547.831808,16.023552,167.960576,1.826816,1.794048,210.14528,26.00817222,325.867099,0,0,0,0,44.36688202
13:12.1,164.728832,539.2384,16.830464,181.16608,1.826816,1.794048,211.349504,27.21148298,179.2756526,1.60067547,28.81215845,0,0,30.41283392
13:13.2,165.830656,567.205888,16.830464,189.923328,1.826816,1.794048,212.62336,19.33228362,166.5550589,0,60.97104835,0,0,22.3064811
13:14.3,167.641088,590.21312,16.830464,190.173184,1.826816,1.794048,215.523328,36.94192086,335.2137264,0,6.841096456,0,0,49.25589449
