(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
12:13.4,39.68246309,9.523791141,99.99980698,0,0,231.2192,194.547712,222.16704,29.769728,14.82752
12:14.4,45.31260875,1.56250375,221.8755325,0,0,251.437056,187.011072,221.110272,29.769728,14.97088
12:15.4,48.43749516,9.374999063,257.8124742,0,0,266.002432,187.011072,227.86048,27.209728,14.97088
12:16.4,59.37492281,7.812489844,242.1871852,0,0,279.044096,146.305024,233.050112,27.209728,14.97088
12:17.4,69.49123178,4.632748785,228.5489401,0,0,226.967552,146.374656,239.47264,27.209728,14.97088
12:18.4,52.38093642,4.761903311,250.7935744,0,0,237.072384,146.374656,203.743232,27.209728,14.97088
12:19.4,48.43748547,1.562499531,262.4999213,1.562499531,0,249.024512,141.918208,206.999552,26.558464,14.97088
12:20.4,39.99999606,3.076922774,247.6922833,0,0,264.134656,141.918208,212.987904,26.558464,14.97088
12:21.4,57.81255203,6.250005625,228.1252053,0,0,275.881984,141.918208,221.605888,26.558464,14.97088
12:22.4,47.12720122,4.712720122,213.6433122,0,0,253.755392,141.918208,179.56864,26.558464,14.97088
12:23.4,46.87497656,6.249996875,257.8123711,0,0,268.955648,145.522688,184.356864,26.558464,14.97088
12:24.4,26.56249734,4.687499531,265.6249734,0,0,287.813632,145.522688,191.377408,26.558464,14.97088
12:25.4,30.76925501,3.076925501,180.0001418,0,0,294.985728,145.809408,231.723008,26.558464,14.97088
12:26.4,47.61897506,9.523795011,250.7932686,0,0,308.236288,144.084992,212.242432,26.558464,14.97088
12:27.4,52.58465585,3.09321505,266.0164943,0,0,322.330624,144.084992,218.451968,26.558464,14.97088
12:28.4,48.833412,6.30108542,261.4950449,0,0,335.21664,109.613056,226.299904,26.558464,14.97088
12:29.4,46.031732,6.349204414,269.8411876,0,0,348.454912,109.056,229.21216,26.50112,14.97088
12:30.4,54.6875,4.6875,267.1875,0,0,360.624128,109.056,236.56448,26.50112,14.97088
12:31.4,53.12499469,3.124999688,215.6249784,0,0,319.05792,109.056,240.054272,26.50112,14.97088
12:32.4,55.6509454,1.545859594,248.8833947,0,0,332.242944,109.056,245.497856,26.50112,14.97088
12:33.4,54.68747266,4.687497656,248.4373758,0,0,349.40928,109.056,251.478016,26.50112,14.97088
12:34.4,42.18746625,6.249995,253.1247975,0,0,363.880448,109.056,255.11936,26.472448,14.97088
12:35.4,32.30773048,9.230780137,258.4618438,0,0,376.926208,109.010944,265.695232,26.472448,14.97088
12:36.4,25.39682798,3.174603497,176.1904941,0,0,383.758336,109.010944,276.774912,26.472448,14.97088
