(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
13:47.7,55619584,48689152,16224256,109481984,4091904,4042752,86966272,3.37905694,337.905694,1.788912498,11.72731526,0,0,7.950722212
13:48.7,45338624,49078272,16224256,92483584,4091904,4042752,86966272,7.735148515,357.3638614,0,13.92326733,0,0,0
13:49.8,45522944,50401280,16224256,92246016,4091904,4042752,86966272,1.560293121,374.4703491,0,9.361758728,0,0,0
13:50.8,45522944,51888128,15380480,91807744,4091904,4042752,86962176,0,391.6320149,0,4.662285892,0,0,0
13:51.7,45522944,53161984,15380480,91832320,4091904,4042752,86962176,0,379.453801,0,9.486345026,0,0,0
13:52.7,45522944,54644736,15380480,91832320,4091904,4042752,86761472,0,380.5963258,0,6.23928403,0,0,0
13:53.8,45522944,55050240,15405056,91832320,4091904,4042752,86761472,0,388.9416697,0,1.543419324,0,0,0
13:54.7,45522944,58028032,15405056,91832320,4091904,4042752,86761472,0,378.357318,0,9.498510076,0,0,0
13:55.8,45522944,58433536,15405056,91832320,4091904,4042752,86761472,0,387.1305276,1.54852211,6.194088441,0,0,0
13:56.8,45522944,59924480,15405056,91832320,4091904,4042752,86761472,0,374.7916597,0,6.272663761,0,0,0
13:57.8,45854720,66498560,15413248,111767552,4091904,4042752,87597056,3.109992111,377.8640415,0,12.43996844,0,0,3.109992111
13:58.7,45854720,66629632,15413248,111771648,4091904,4042752,87601152,0,389.4376505,0,6.332319521,0,0,0
13:59.7,45854720,67190784,15413248,110718976,4091904,4042752,87601152,0,386.6498729,0,1.559072068,0,0,0
14:00.8,45854720,62124032,15413248,110325760,4091904,4042752,87601152,0,390.618916,0,3.100150127,0,0,0
14:01.7,45854720,62124032,15413248,110321664,4091904,4042752,87597056,0,377.9732547,0,6.325912212,0,0,0
14:02.8,45854720,61112320,15413248,101212160,4091904,4042752,87703552,0,300.7966651,12.340376,12.340376,0,0,32.39348701
14:03.8,45854720,61358080,15413248,96710656,4059136,3952640,87588864,0,299.1922723,0,3.132903375,0,0,20.36387194
14:04.8,45854720,61603840,15413248,96317440,4059136,4001792,88338432,0,297.8307793,0,6.204807902,0,0,26.37043358
14:05.8,45854720,61865984,15368192,92123136,4059136,4022272,89538560,0,307.9821366,0,4.690083298,0,0,28.14049979
14:06.8,45854720,62214144,15368192,92123136,4059136,4022272,90619904,0,301.8746384,0,3.128234595,0,0,23.46175946
14:07.7,45854720,63447040,15368192,92123136,4059136,4042752,92868608,0,296.1039972,0,1.575021262,0,0,29.92540397
14:14.0,45854720,63086592,15396864,92123136,4059136,4063232,94830592,0,351.739617,0,6.994821929,0,0,9.243157549
14:14.7,45854720,64647168,15396864,92123136,4059136,4063232,94830592,0,392.4905964,0,0,0,0,0
14:15.8,45854720,68845568,15372288,111730688,4059136,4063232,94830592,3.106302235,371.2031171,0,9.318906705,0,0,3.106302235
14:16.8,45854720,70004736,15335424,111730688,4059136,4063232,94830592,0,375.8109157,0,14.03443254,0,0,0
14:17.7,45854720,70311936,15335424,110678016,4059136,4063232,94830592,0,370.1486895,0,11.02570565,0,0,0
14:18.7,45854720,70770688,15249408,110678016,4059136,4063232,94830592,0,366.0886848,0,18.69389029,0,0,0
14:19.8,45854720,71098368,15249408,110678016,4059136,4063232,94445568,0,353.4831476,0,21.80072276,0,0,0
14:20.8,45854720,72474624,15249408,106221568,4059136,4063232,94400512,0,381.3973632,0,10.89706752,0,0,0
14:21.8,45854720,72802304,15249408,92073984,4059136,4063232,94408704,0,374.2972608,0,3.132194651,0,0,0
14:22.7,45817856,57155584,15212544,93130752,4059136,4063232,93392896,0,350.7679986,0,9.480216179,0,0,4.74010809
14:23.7,45817856,57401344,15212544,93130752,4059136,4063232,93392896,0,360.5380599,0,0,0,0,0
14:24.8,45817856,58232832,15212544,93130752,4059136,4063232,93392896,0,373.5783729,0,9.224157355,0,0,0
14:25.8,45817856,59129856,15212544,93130752,4059136,4063232,93392896,0,385.2981358,0,1.566252585,0,0,0
14:26.8,45817856,59437056,15212544,93130752,4059136,4063232,93392896,0,378.4957807,0,6.282087647,0,0,0
14:27.8,45817856,60887040,15212544,93130752,4059136,4063232,93392896,0,390.5394734,0,3.075113964,0,0,0
14:28.8,45817856,61194240,15212544,93130752,4059136,4063232,92598272,0,382.321427,0,9.440035235,0,0,0
14:29.7,45817856,62943232,15212544,93130752,4059136,4063232,92704768,0,388.7222756,0,1.580171852,0,0,0
