(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
08:06.7,27.61845814,19.94666422,88.99280958,0,0,183.042048,153.055232,860.061696,27.230208,14.303232
08:07.6,18.88418726,9.442093629,298.9996316,0,0,197.423104,158.212096,712.51968,27.230208,14.303232
08:08.6,6.285846928,4.714385196,325.2925785,0,0,187.47392,158.212096,732.069888,27.230208,14.303232
08:09.6,4.724697068,4.724697068,340.1781889,1.574899023,0,189.710336,158.212096,752.14848,26.157056,14.303232
08:10.6,13.9140978,6.184043466,340.1223906,0,0,192.24576,155.512832,744.46848,26.157056,14.303232
08:11.7,18.47834067,10.77903206,315.6716532,0,0,194.535424,155.512832,744.087552,26.157056,14.303232
08:12.6,14.34713862,20.72364468,339.5489474,0,0,193.24928,151.318528,761.483264,26.157056,14.303232
08:13.6,7.873524539,6.298819631,349.5844895,0,0,195.547136,150.528,785.842176,26.157056,14.303232
08:14.7,7.671099392,1.534219878,234.7356414,0,0,196.99712,150.528,854.478848,26.157056,14.303232
08:15.7,3.115652109,9.346956327,338.0482538,0,0,199.356416,150.528,794.128384,26.157056,14.303232
08:16.6,9.447408719,9.447408719,336.9575777,0,0,201.842688,150.528,808.861696,26.157056,14.303232
08:17.7,4.629791958,9.259583916,339.5180769,0,0,204.128256,150.528,827.936768,26.157056,14.303232
08:18.6,6.42910126,9.64365189,343.9569174,0,0,206.368768,150.716416,846.311424,26.157056,14.303232
08:19.6,12.34819012,4.630571293,328.7705618,0,0,208.695296,150.716416,828.66176,26.128384,14.303232
08:20.6,3.145559376,3.145559376,320.8470564,0,0,210.944,150.716416,784.7936,26.128384,14.303232
08:21.7,6.159211984,7.699014979,357.234295,0,0,213.368832,168.587264,801.734656,26.128384,14.303232
08:22.7,3.12859914,3.12859914,250.2879312,0,0,215.056384,168.587264,896.958464,26.128384,14.303232
08:23.6,11.0462838,9.46824326,334.5445952,0,0,217.427968,168.542208,909.500416,26.128384,14.303232
08:24.7,6.15849523,7.698119038,347.9549805,0,0,219.8528,131.350528,837.722112,26.099712,14.303232
08:25.6,9.470311105,3.156770368,350.4015109,0,0,219.615232,131.350528,851.976192,26.17344,14.4384
08:26.7,6.171960497,7.714950621,336.3718471,0,0,221.904896,131.350528,874.221568,26.17344,14.4384
08:27.7,84.86610317,9.429567018,284.4586051,0,0,227.209216,131.088384,881.999872,26.17344,14.4384
08:28.7,18.55286101,10.82250226,310.7604219,0,0,229.43744,131.088384,812.187648,26.17344,14.4384
08:29.7,4.715020632,11.00171481,330.0514443,0,0,231.821312,131.088384,824.19712,26.17344,14.4384
08:30.6,4.751310576,6.335080768,226.4791375,0,0,233.033728,131.088384,835.4816,26.202112,14.4384
08:31.7,16.94098161,9.240535425,331.1191861,0,0,235.548672,131.088384,854.519808,26.202112,14.4384
08:32.6,4.733945688,6.311927584,351.8899628,0,0,237.38368,131.088384,821.366784,26.202112,14.4384
08:33.6,6.297085195,14.16844169,332.171244,0,0,239.599616,131.088384,842.375168,26.202112,14.4384
08:34.6,14.14392943,4.714643144,339.4543063,0,0,241.856512,131.088384,857.870336,26.202112,14.4384
08:35.6,12.37127197,12.37127197,347.9420241,0,0,244.236288,131.088384,848.470016,26.202112,14.4384
08:36.6,9.432584988,4.716292494,341.1451571,0,0,246.534144,130.92864,822.45632,26.202112,14.4384
08:37.6,6.186149044,3.093074522,310.8539895,0,0,248.926208,130.92864,841.367552,26.202112,14.4384
08:38.6,4.697568769,4.697568769,252.1028573,0,0,250.38848,130.92864,864.079872,26.202112,14.4384
08:39.6,3.14339831,4.715097465,341.0587167,0,0,252.809216,130.92864,876.05248,26.177536,14.4384
08:40.7,4.639001099,4.639001099,349.4714161,0,0,255.082496,130.92864,848.56832,26.185728,14.4384
08:41.6,10.99707998,10.99707998,362.9036393,0,0,257.343488,130.92864,867.414016,26.185728,14.4384
08:42.6,3.150380092,6.300760184,348.1170002,0,0,259.52256,130.92864,878.608384,26.185728,14.4384
08:43.7,26.23210403,13.88758448,331.7589627,0,0,261.988352,130.92864,870.764544,26.185728,14.4384
08:44.6,31.49423464,6.298846928,314.9423464,0,0,264.196096,130.92864,894.623744,26.185728,14.4384
08:45.7,6.18677671,1.546694178,298.5119763,0,0,266.285056,130.92864,875.573248,26.202112,14.4384
08:46.7,4.686796512,9.373593024,270.2719322,0,0,267.952128,130.92864,956.739584,26.202112,14.4384
08:47.6,15.77418594,3.154837188,342.2998349,0,0,270.426112,130.92864,969.654272,26.202112,14.4384
08:48.6,9.446044646,7.871703872,332.1859034,0,0,272.744448,130.92864,988.983296,26.202112,14.4384
08:49.7,10.78422702,4.621811579,345.0952645,0,0,275.173376,130.92864,913.014784,26.202112,14.4384
08:50.6,4.734543848,1.578181283,353.5126073,0,0,278.716416,130.92864,929.824768,26.251264,14.4384
08:51.7,3.085612161,7.714030402,362.5594289,0,0,281.214976,130.92864,945.885184,26.251264,14.4384
08:52.6,4.712808725,3.141872484,353.4606544,0,0,283.680768,130.92864,963.469312,26.251264,14.4384
08:53.6,22.02662468,6.293321336,231.2795591,0,0,288.41984,130.830336,923.93472,26.284032,14.475264
08:54.6,17.08482363,7.765828921,327.7179805,0,0,291.487744,130.830336,904.753152,26.284032,14.475264
08:55.6,9.445846684,6.297231123,316.4358639,0,0,293.90848,130.830336,920.51456,26.353664,14.47936
08:56.7,7.721583756,4.632950254,327.3951513,0,0,296.026112,130.830336,940.609536,26.353664,14.47936
08:57.6,17.3234632,3.149720582,341.7446831,0,0,298.254336,130.830336,927.98976,26.353664,14.47936
08:58.7,6.172145787,1.543036447,356.4414192,0,0,300.560384,130.830336,943.173632,26.353664,14.47936
08:59.7,7.85838432,7.85838432,330.0521414,0,0,298.016768,130.830336,963.70688,26.353664,14.47936
09:00.7,7.733982292,7.733982292,343.3888137,0,0,300.388352,130.830336,956.39552,26.353664,14.47936
09:01.6,3.167272317,0,204.2890644,0,0,301.555712,130.830336,1041.588224,26.353664,14.47936
09:02.6,15.59999788,15.59999788,322.9199562,0,0,303.898624,130.830336,993.046528,26.353664,14.47936
09:03.6,12.59773448,15.7471681,330.6905302,0,0,303.992832,130.830336,1013.67808,26.353664,14.47936
09:04.7,4.619230089,4.619230089,323.3461062,0,0,306.188288,130.830336,1026.486272,26.353664,14.47936
09:05.6,9.46492722,6.30995148,324.9625012,0,0,308.359168,130.830336,1047.158784,26.353664,14.47936
09:06.6,4.721926147,7.869876912,308.4991749,0,0,310.730752,130.830336,967.5776,26.353664,14.47936
09:07.7,4.618415888,7.697359813,357.1574953,0,0,312.868864,130.830336,851.406848,26.353664,14.47936
09:08.6,4.73428324,9.46856648,355.071243,0,0,315.16672,130.830336,865.570816,26.353664,14.47936
09:09.6,3.132554154,3.132554154,238.0741157,0,0,316.919808,130.830336,880.3328,24.809472,14.47936
09:10.6,9.325379655,3.108459885,352.8101969,0,0,319.229952,130.830336,899.719168,24.813568,14.47936
09:11.6,7.873524539,6.298819631,351.1591945,0,0,321.744896,130.830336,895.901696,24.813568,14.47936
09:12.6,4.686143361,12.4963823,343.6505132,0,0,323.944448,130.830336,915.652608,24.813568,14.47936
09:13.7,6.169676975,9.254515463,360.9261031,0,0,326.22592,130.830336,928.13312,24.813568,14.47936
09:14.6,6.299110384,6.299110384,335.427628,0,0,328.613888,130.830336,945.430528,24.813568,14.47936
09:15.7,6.175133301,6.175133301,330.3696316,0,0,330.97728,130.830336,904.302592,24.813568,14.47936
09:16.7,1.572995498,6.291981991,316.1720951,0,0,333.369344,130.830336,923.082752,24.813568,14.47936
09:17.6,7.93900164,4.763400984,222.2920459,0,0,334.954496,130.830336,933.715968,24.813568,14.47936
09:18.7,9.214421203,10.75015807,325.5762158,0,0,337.358848,130.830336,953.233408,24.813568,14.47936
09:19.6,11.04588108,7.889915058,329.7984494,0,0,339.746816,130.830336,924.741632,24.813568,14.47936
09:20.6,11.00164841,4.714992176,323.7627961,0,0,342.028288,130.830336,941.989888,24.813568,14.47936
09:21.6,3.092383089,4.638574634,347.8930976,0,0,344.35072,130.830336,953.708544,24.813568,14.47936
09:22.7,7.714188073,7.714188073,342.5099504,0,0,346.816512,130.830336,970.883072,24.813568,14.47936
09:23.7,11.00228033,4.715262997,328.4966555,0,0,349.14304,130.830336,924.372992,24.813568,14.47936
09:24.6,6.299617679,1.57490442,351.2036856,0,0,351.70304,130.830336,939.76576,24.813568,14.47936
09:25.6,4.704554008,3.136369339,258.7504705,0,0,353.042432,130.830336,964.481024,24.784896,14.450688
09:26.7,7.700305775,10.78042808,349.5938822,0,0,355.528704,130.830336,982.843392,24.784896,14.450688
09:27.6,6.310361128,6.310361128,328.1387787,0,0,357.892096,130.830336,991.875072,24.784896,14.450688
09:28.6,3.1500403,7.875100751,352.8045136,0,0,360.087552,130.830336,961.798144,24.784896,14.450688
09:29.7,10.7785275,1.539789643,332.5945628,0,0,362.369024,130.830336,983.20384,24.784896,14.450688
09:30.6,4.733832863,6.31177715,334.524189,0,0,364.81024,130.830336,997.707776,24.784896,14.450688
09:31.7,3.085467448,7.713668621,328.6022832,0,0,367.32928,130.830336,989.581312,24.784896,14.450688
09:32.6,1.589661432,9.537968593,300.4460107,0,0,369.414144,130.830336,970.969088,24.784896,14.450688
09:33.6,0,7.752918049,244.9922104,0,0,370.819072,130.830336,1045.454848,24.784896,14.450688
09:34.6,6.300409577,4.725307183,322.8959908,0,0,373.252096,130.830336,1063.407616,24.784896,14.450688
09:35.7,9.261512208,12.34868294,321.0657565,0,0,375.554048,130.830336,1081.344,24.82176,14.450688
09:36.6,14.14325231,1.571472479,331.5806931,0,0,377.933824,130.830336,1003.057152,24.82176,14.450688
09:37.7,13.91129535,13.91129535,329.2339899,0,0,380.203008,130.830336,1020.27264,24.82176,14.450688
09:38.6,3.141441993,4.71216299,337.7050143,0,0,382.660608,130.830336,1035.554816,24.82176,14.450688
09:39.6,15.77715647,7.888578237,320.2762764,0,0,385.093632,130.830336,1057.099776,24.82176,14.450688
09:40.7,4.604972899,7.674954832,279.3683559,0,0,387.100672,130.830336,1004.9536,24.82176,14.450688
09:41.6,6.340679966,6.340679966,304.3526384,0,0,389.197824,130.830336,993.980416,24.82176,14.450688
09:42.7,9.258067826,10.80107913,324.0323739,0,0,391.630848,130.830336,1014.591488,24.82176,14.450688
09:43.6,9.466408588,7.888673823,345.5239135,0,0,394.248192,130.830336,1030.770688,24.82176,14.450688
09:44.6,9.447913326,3.149304442,307.0571831,0,0,396.320768,130.830336,1001.508864,24.82176,14.450688
09:45.7,10.80258863,7.716134737,339.5099284,0,0,398.741504,130.830336,1022.595072,24.82176,14.450688
09:46.6,6.288185003,7.860231254,350.5663139,0,0,401.2032,130.830336,1037.438976,24.82176,14.450688
09:47.7,7.724455879,4.634673528,333.696494,0,0,403.595264,130.830336,1026.760704,24.82176,14.450688
09:48.7,12.54957962,6.274789812,219.6176434,0,0,404.897792,130.830336,1098.002432,24.82176,14.450688
09:49.7,14.03458101,7.796989449,318.1171695,0,0,407.031808,130.830336,1088.159744,24.82176,14.450688
09:50.6,9.447184044,17.31983741,329.0769109,0,0,409.440256,130.830336,1105.137664,24.82176,14.450688
09:51.6,9.428760909,4.714380454,347.2926935,0,0,411.754496,130.830336,1117.335552,24.82176,14.450688
09:52.7,4.630904329,4.630904329,322.6196682,0,0,413.978624,130.830336,1132.376064,24.82176,14.450688
09:53.6,22.04264312,9.446847051,324.3417487,0,0,422.105088,130.830336,1046.573056,24.82176,14.450688
09:54.6,22.04397589,3.149139413,277.1242684,0,0,429.850624,130.830336,1072.39424,24.82176,14.450688
09:55.7,21.43977262,1.53141233,298.6254043,18.37694796,1.53141233,433.696768,130.830336,1090.420736,29.220864,14.80704
09:56.6,27.04910804,3.182248005,257.7620884,0,3.182248005,436.44928,130.830336,1097.240576,29.540352,17.38752
09:57.6,10.99251203,4.711076583,249.6870589,4.711076583,4.711076583,437.907456,130.830336,1100.77952,33.837056,22.134784
09:58.6,10.82775207,6.187286897,306.2707014,3.093643449,4.640465173,440.23808,130.830336,1119.268864,37.670912,26.15296
