(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
55:41.5,57765888,97464320,18923520,144707584,4083712,3993600,88285184,8.759982483,301.8989085,1.922922984,11.75119601,0,0,14.10143522
55:42.2,64937984,97660928,17428480,141574144,4083712,3993600,88711168,34.11585957,279.7500485,2.274390638,20.46951574,0,0,27.29268766
55:43.2,65486848,98832384,17428480,139497472,4083712,4005888,88772608,11.03304507,338.8720985,0,11.03304507,0,0,4.728447886
55:44.2,66310144,100151296,17428480,137736192,4083712,4005888,89243648,17.16241541,344.8085279,0,6.240878332,0,0,3.120439166
55:45.2,66310144,100478976,15282176,138211328,4083712,4005888,88985600,3.085261523,337.8361368,1.542630762,3.085261523,0,0,4.627892285
55:46.2,66310144,101593088,15282176,138211328,4083712,4005888,88997888,0,374.2208784,0,3.144713264,0,0,3.144713264
55:47.2,66433024,98205696,15282176,138162176,4083712,4005888,89702400,0,343.2001901,0,15.81567696,0,0,9.489406179
55:48.2,66207744,99844096,15282176,136310784,4083712,4005888,89710592,0,363.5042247,0,1.527328675,0,0,6.109314701
55:49.2,66207744,100155392,15282176,135782400,4083712,4005888,90189824,0,380.3196013,0,7.890448159,0,0,4.734268896
55:50.2,66207744,101679104,15282176,135733248,4083712,4005888,90353664,0,382.5587797,0,9.484928423,0,0,1.580821404
55:51.2,66207744,101789696,15282176,131145728,4083712,4005888,90701824,0,369.9115768,6.190988734,3.095494367,0,0,4.64324155
55:52.2,66207744,102166528,15282176,131145728,4083712,4005888,90701824,0,386.0386335,0,1.569262738,0,0,0
55:53.2,65744896,71503872,15720448,127836160,4083712,4005888,89616384,1.537886587,367.5548942,3.075773173,3.075773173,0,0,3.075773173
55:54.2,63123456,113577984,15720448,127836160,4083712,4005888,89718784,12.56245298,329.7643907,0,6.281226489,0,0,15.70306622
55:55.2,63139840,113573888,15720448,127836160,4083712,3911680,88666112,3.13728939,348.2391223,0,10.98051286,0,0,15.68644695
55:56.2,63803392,108638208,15720448,125300736,4050944,3911680,88846336,0,360.4967235,0,3.162251961,0,0,6.324503921
55:57.2,63819776,108945408,15675392,126369792,4050944,3911680,89755648,1.558700356,328.8857751,0,4.676101068,0,0,6.234801425
55:58.2,62607360,109776896,15675392,123207680,4050944,3911680,89755648,0,342.4101429,0,7.711940156,0,0,0
55:59.2,62607360,110149632,15675392,123207680,4050944,3911680,89505792,0,366.4162112,0,3.145203529,0,0,6.290407059
56:00.2,62607360,108040192,15675392,123207680,4050944,3940352,90099712,0,355.344875,1.572322456,7.861612278,0,0,7.861612278
56:01.2,62607360,104525824,15622144,106221568,4050944,3952640,92168192,0,2684.597146,0,49.23043477,0,0,81.53790758
56:08.2,62607360,104607744,15622144,106221568,4050944,3960832,92168192,0,11.18974977,0,0.447589991,0,0,0
56:09.2,62607360,106110976,15622144,106221568,4050944,3973120,92626944,0,359.6470863,0,3.113827587,0,0,3.113827587
56:10.2,62607360,106569728,15527936,106221568,4050944,3973120,92557312,0,367.5852381,0,7.754962829,0,0,1.550992566
56:11.2,65351680,87379968,15466496,130449408,4050944,3973120,92688384,7.885608263,351.6981285,3.154243305,7.885608263,0,0,6.30848661
56:12.2,65605632,120389632,15466496,126242816,4050944,3973120,88911872,4.618146523,330.9671675,0,16.93320392,0,0,1.539382174
56:13.2,63754240,120700928,15466496,125190144,4050944,3973120,88911872,0,372.2659144,0,9.504661644,0,0,0
56:14.2,63754240,121335808,15466496,124395520,4050944,3973120,88911872,0,369.3268295,0,10.86255381,0,0,0
56:15.2,63754240,121192448,15466496,123195392,4050944,3973120,88911872,0,372.7257575,0,4.758201159,0,0,0
56:16.2,63754240,121565184,15466496,118476800,4050944,3973120,88911872,0,379.8884228,0,7.752824956,0,0,0
56:17.2,63754240,121872384,15466496,113270784,4050944,3973120,88911872,0,377.2267261,0,10.82207821,0,0,0
56:18.2,63754240,117469184,15466496,110043136,4050944,3973120,88911872,0,375.2471121,0,6.333284592,0,0,0
56:19.2,63754240,117841920,15466496,110043136,4050944,3973120,88911872,0,387.8185719,0,4.672512915,0,0,0
56:20.2,63754240,114884608,15466496,105275392,4050944,3973120,88911872,0,378.296643,0,10.76453862,0,0,0
56:21.2,63754240,113397760,15466496,105275392,4050944,3973120,88911872,0,370.8766776,0,6.259521985,0,0,0
56:22.2,63754240,104505344,15466496,105275392,4050944,3973120,88911872,0,385.47305,0,6.319230328,0,0,0
56:23.2,63754240,104894464,15466496,105275392,4050944,3973120,88911872,0,391.4982542,0,0,0,0,0
56:24.2,63754240,109268992,15466496,105275392,4050944,3973120,88911872,0,388.5053242,0,6.191319908,0,0,0
56:25.2,63754240,109613056,15466496,105275392,4050944,3973120,88911872,0,379.9730369,0,7.85068258,0,0,0
56:26.2,63754240,109989888,15728640,105275392,3981312,3973120,88944640,0,389.8475095,0,3.094027853,0,0,0
