(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
09:03.8,11.702272,50.618368,15.020032,133.439488,1.921024,1.78176,77.381632,0,26.14675355,21.53262057,27.68479787,0,0,59.98372872
09:04.8,11.702272,161.845248,15.020032,151.851008,1.921024,1.78176,77.733888,0,103.2911955,0,64.16574268,0,0,31.30036228
09:05.8,11.702272,143.773696,15.044608,161.017856,1.921024,1.78176,77.7216,0,138.6887568,1.5760086,34.6721892,0,0,33.0961806
09:06.8,11.702272,192.770048,15.089664,156.049408,1.921024,1.78176,78.47936,0,161.0110494,0,29.9922543,0,0,39.46349249
09:07.8,12.435456,125.202432,15.200256,161.927168,1.921024,1.78176,78.86848,0,98.11614999,1.557399206,68.52556507,0,0,34.26278253
09:08.8,12.435456,183.283712,15.200256,161.427456,1.921024,1.78176,80.859136,0,148.2822337,0,23.41298426,0,0,45.26510291
09:09.8,12.435456,195.735552,14.716928,166.047744,1.921024,1.78176,80.91648,0,101.3098019,0,59.86488293,0,0,32.23493696
09:10.8,12.435456,104.46848,14.716928,167.202816,1.921024,1.78176,80.703488,0,106.3081572,0,55.53411198,0,0,15.86688914
09:11.8,12.435456,155.181056,14.716928,164.732928,1.921024,1.78176,80.703488,0,185.5602092,0,29.38036646,0,0,0
09:12.8,12.435456,158.420992,14.716928,162.279424,1.921024,1.78176,80.699392,0,87.69622908,0,75.16819636,0,0,1.566004091
09:13.8,12.435456,204.251136,14.716928,161.611776,1.921024,1.78176,80.818176,0,113.356796,0,40.93439856,0,0,0
09:14.8,12.435456,122.318848,14.716928,156.844032,1.921024,1.78176,80.818176,0,167.1262349,0,29.40183763,0,0,3.094930276
09:15.8,12.435456,167.0144,14.741504,161.4848,1.921024,1.78176,80.818176,0,108.0012538,0,70.4356003,0,0,0
09:16.8,12.435456,159.346688,14.741504,163.028992,1.921024,1.78176,80.818176,0,133.2287669,0,45.99564573,0,0,0
09:17.8,12.435456,203.759616,14.741504,161.23904,1.921024,1.78176,80.818176,0,184.7957212,0,17.08195742,0,0,0
09:18.8,12.435456,207.314944,14.741504,161.030144,1.921024,1.78176,80.818176,0,138.9906369,3.08868082,47.87455271,0,0,0
09:19.8,12.435456,130.658304,14.741504,168.779776,1.921024,1.78176,80.818176,0,98.86061354,0,61.19942743,0,0,0
09:20.8,12.435456,195.6864,14.741504,170.254336,1.921024,1.78176,80.822272,0,158.8812305,0,29.88854831,0,0,0
09:21.8,12.435456,173.613056,14.741504,170.430464,1.921024,1.78176,80.822272,0,136.3711469,1.549672124,46.49016372,0,0,3.099344248
09:22.8,12.435456,182.444032,14.741504,174.006272,1.921024,1.78176,80.822272,0,108.7042554,1.575423991,53.56441568,0,0,1.575423991
09:23.8,12.435456,130.011136,14.741504,176.676864,1.921024,1.78176,80.818176,0,145.8119,0,37.22857022,0,0,0
09:24.8,12.435456,251.265024,14.741504,175.046656,1.921024,1.78176,80.818176,0,157.4163766,0,34.63160286,0,0,0
09:25.8,12.435456,259.633152,14.741504,174.219264,1.921024,1.78176,80.818176,0,98.48188209,0,89.24920565,0,0,0
09:26.8,12.435456,134.541312,14.741504,180.514816,1.888256,1.683456,80.273408,0,141.5517535,0,36.174337,0,0,0
09:27.8,12.435456,298.47552,14.696448,180.273152,1.888256,1.683456,80.273408,0,140.2478468,0,40.97128107,0,0,0
09:28.8,12.435456,156.020736,14.696448,179.826688,1.888256,1.683456,80.273408,0,98.02450316,1.555944495,66.90561327,0,0,0
09:29.8,12.435456,169.025536,14.696448,180.744192,1.888256,1.683456,80.019456,0,148.52672,0,28.14190484,0,0,0
09:30.8,12.398592,237.879296,14.696448,180.744192,1.888256,1.683456,80.019456,0,152.3361085,1.570475345,28.26855621,0,0,4.711426035
09:31.8,12.398592,180.59264,14.696448,180.690944,1.888256,1.683456,80.019456,0,119.3672546,1.550224086,55.80806708,0,0,0
