"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/09/2020 21:37:08.023","1.5384610840238028828","0","104.61535371361858893","0","0","100","100","100","100","184963072","116195328","132575232","26415104","14934016"
"05/09/2020 21:37:09.016","0","4.7236129658464891534","102.34494759334060632","0","0","100","100","100","100","184963072","116195328","133038080","26415104","14934016"
"05/09/2020 21:37:10.024","1.5490165851346948678","0","105.33312778915926344","0","0","100","100","100","100","184963072","116195328","133525504","26415104","14934016"
"05/09/2020 21:37:11.024","1.5624556262602142809","3.1249112525204285618","101.55961570691391671","0","0","100","100","100","100","184922112","116195328","133013504","26415104","14934016"
"05/09/2020 21:37:12.010","0","1.5852433274952413278","99.870329632200210312","0","0","100","100","100","100","184922112","116195328","133459968","26415104","14934016"
"05/09/2020 21:37:13.010","0","4.6873410991367396861","103.12150418100827665","0","0","100","100","100","100","184922112","116195328","133976064","26415104","14934016"
"05/09/2020 21:37:14.012","3.1200559593268506475","3.1200559593268506475","102.9618466577860687","0","0","100","100","100","100","184922112","116195328","134438912","26386432","14934016"
"05/09/2020 21:37:15.023","0","1.5445184077927947008","100.39369650653165422","0","0","100","100","100","100","184922112","116195328","133988352","26394624","14934016"
"05/09/2020 21:37:16.023","0","3.1251084412629115405","101.56602434104462418","0","0","100","100","100","100","184922112","116195328","133939200","26394624","14934016"
"05/09/2020 21:37:17.009","0","0","101.45807427705034343","0","0","100","100","100","100","184922112","116195328","134389760","26394624","14934016"
"05/09/2020 21:37:18.024","0","1.5385145580401540233","101.54196083065016865","0","0","100","100","100","100","184922112","116195328","134815744","26394624","14934016"
"05/09/2020 21:37:19.024","0","1.5625","107.8125","0","0","100","100","100","100","184922112","116195328","134332416","26394624","14934016"
"05/09/2020 21:37:20.022","1.5662919929148466647","0","103.37527153237988387","0","0","100","100","100","100","185024512","116195328","135065600","26398720","14934016"
"05/09/2020 21:37:21.022","1.5624932812788905334","1.5624932812788905334","99.999570001848994139","0","0","100","100","100","100","185024512","116195328","135540736","26398720","14934016"
"05/09/2020 21:37:22.008","0","1.5842689645613483584","98.224675802803588454","0","0","100","100","100","100","185024512","116195328","135991296","26398720","14934016"
"05/09/2020 21:37:23.024","1.538456539661212652","3.076913079322425304","101.53813161764003326","0","0","100","100","100","100","185024512","116195328","136458240","26398720","14934016"
"05/09/2020 21:37:24.024","0","1.5625548456750830706","104.69117466023057261","0","0","100","100","100","100","185024512","116195328","135979008","26398720","14934016"
"05/09/2020 21:37:25.020","0","3.1361140746692202086","100.35565038941504667","0","0","100","100","100","100","185024512","116195328","137490432","26443776","14934016"
"05/09/2020 21:37:26.036","1.5385124371868450499","3.0770248743736900998","101.54182085433176042","0","0","100","100","100","100","185593856","116195328","137965568","26443776","14934016"
"05/09/2020 21:37:27.022","0","1.5852293352547497385","101.45467745630398326","0","0","100","100","100","100","185593856","116195328","138395648","26443776","14934016"
"05/09/2020 21:37:28.022","0","3.1249056278500391137","99.996980091201251639","0","0","100","100","100","100","185651200","116092928","137920512","26443776","14934016"
"05/09/2020 21:37:29.022","15.625478139631072239","0","100.00306009363886517","1.5625478139631072683","1.5625478139631072683","100","100","100","100","188530688","116092928","138153984","26599424","14962688"
"05/09/2020 21:37:30.019","0","1.5664713180856109087","101.82063567556470218","0","0","100","100","100","100","188461056","116092928","138592256","26611712","14966784"
"05/09/2020 21:37:31.035","0","3.0769370130808715302","101.53892143166875428","0","0","100","100","100","100","188461056","116092928","139087872","26611712","14966784"
"05/09/2020 21:37:32.020","0","1.5854870250844848023","101.47116960540702735","0","0","100","100","100","100","188461056","116092928","138874880","26611712","14966784"
"05/09/2020 21:37:33.020","1.5624943750202500148","4.6874831250607496003","101.56213437631625141","0","0","100","100","100","100","188461056","116092928","139333632","26611712","14966784"
"05/09/2020 21:37:34.036","4.6155332213527024976","0","103.08024194354368319","0","0","100","100","100","100","184860672","116092928","139776000","26611712","14966784"
"05/09/2020 21:37:35.033","0","1.5662908938503861123","100.24261720642471118","0","0","100","100","100","100","184963072","116092928","140201984","26611712","14966784"
"05/09/2020 21:37:36.033","0","3.1251025033621102622","106.25348511431174359","0","0","100","100","100","100","184963072","116092928","139796480","26611712","14966784"
"05/09/2020 21:37:37.019","0","3.1705320101984604264","98.286492316152262561","0","0","100","100","100","100","184963072","116092928","140308480","26611712","14966784"
"05/09/2020 21:37:38.035","3.0770239654380788785","1.5385119827190394393","100.00327887673756777","0","0","100","100","100","100","182439936","116092928","140718080","26611712","14966784"
"05/09/2020 21:37:39.033","3.1313805009086514985","6.2627610018173029971","101.76986627953117193","0","0","100","100","100","100","182439936","116092928","141119488","26611712","14966784"
"05/09/2020 21:37:40.028","0","3.1392932019484711681","102.02702906332532962","0","0","100","100","100","100","182439936","116092928","141537280","26611712","14966784"
"05/09/2020 21:37:41.028","0","1.5625642213894990196","101.56667439031743072","0","0","100","100","100","100","182439936","116092928","139714560","26611712","14966784"
"05/09/2020 21:37:42.028","0","4.6875018750007502177","104.68754187501674835","0","0","100","100","100","100","182439936","116092928","140083200","26611712","14966784"
"05/09/2020 21:37:43.014","3.1703284044279897991","0","98.28018053726769665","0","0","100","100","100","100","182439936","116092928","140365824","26611712","14966784"
"05/09/2020 21:37:44.029","0","4.6155586716525531799","103.08081033357368028","0","0","100","100","100","100","182439936","116092928","140820480","24821760","14966784"
"05/09/2020 21:37:45.027","1.5664194948600389523","4.6992584845801159688","101.81726716590250703","0","0","100","100","100","100","182439936","116092928","141291520","24821760","14966784"
"05/09/2020 21:37:46.027","1.5625106250722504697","1.5625106250722504697","100.00068000462403006","0","0","100","100","100","100","182439936","116092928","141701120","24821760","14966784"
"05/09/2020 21:37:47.027","0","1.5625096875600628099","103.12563937896415212","0","0","100","100","100","100","182439936","116092928","142127104","24821760","14966784"
"05/09/2020 21:37:48.017","1.5782034398673681075","0","181.49339558474736123","0","0","100","100","100","100","182710272","116088832","128159744","24821760","14966784"
"05/09/2020 21:37:49.032","0","0","104.61135723907146655","0","0","100","100","100","100","182710272","116088832","128692224","24821760","14966784"
"05/09/2020 21:37:50.029","1.5674345976001646807","3.1348691952003293615","100.31581424641053957","0","0","100","100","100","100","182812672","116088832","129441792","24821760","14966784"
"05/09/2020 21:37:51.029","0","3.124989062538281015","104.68713359503240667","0","0","100","100","100","100","182812672","116088832","129720320","24821760","14966784"
"05/09/2020 21:37:52.029","3.125012500049999975","0","101.56290625162500874","0","0","100","100","100","100","182812672","116088832","130269184","24821760","14966784"
"05/09/2020 21:37:53.015","0","7.9250692689094428545","101.44088664204087991","0","0","100","100","100","100","182812672","116088832","129331200","24821760","14966784"
"05/09/2020 21:37:54.031","0","6.153841912428958949","96.923010120756103447","0","0","100","100","100","100","182812672","116088832","129822720","24821760","14966784"
"05/09/2020 21:37:55.023","0","6.2974995198786372086","102.33436719802784864","0","0","100","100","100","100","182812672","116088832","130297856","24821760","14966784"
"05/09/2020 21:37:56.012","3.1599886584215064467","3.1599886584215064467","99.539642740277443522","0","0","100","100","100","100","182812672","116088832","130822144","24821760","14966784"
"05/09/2020 21:37:57.028","0","4.61552140523746246","98.464456645065865814","0","0","100","100","100","100","182812672","116088832","131330048","24821760","14966784"
"05/09/2020 21:37:58.013","0","3.1707015407986087752","103.04780007595479674","0","0","100","100","100","100","182812672","116088832","131813376","24821760","14966784"
"05/09/2020 21:37:59.013","0","3.1249987500005000918","99.999960000016002937","0","0","100","100","100","100","182755328","116088832","132296704","24793088","14966784"
"05/09/2020 21:38:00.021","1.5499173063320048627","1.5499173063320048627","102.29454221791232271","0","0","100","100","100","100","182755328","116088832","132734976","24793088","14938112"
"05/09/2020 21:38:01.011","0","1.5793866440596209255","101.08074521981573923","0","0","100","100","100","100","182755328","116088832","133177344","24793088","14938112"
"05/09/2020 21:38:02.026","0","3.0769279242679914432","104.61554942511170907","0","0","100","100","100","100","182755328","116088832","133668864","24793088","14938112"
"05/09/2020 21:38:03.026","1.56374317582478084","3.12748635164956168","103.20704960443552523","0","0","100","100","100","100","182755328","116088832","134127616","24793088","14938112"
"05/09/2020 21:38:04.013","1.5824783139703819668","4.7474349419111456783","101.27861209410444587","0","0","100","100","100","100","182755328","116088832","134606848","24793088","14938112"
"05/09/2020 21:38:05.028","0","1.5385228900204759306","100.00398785133093327","0","0","100","100","100","100","182755328","116088832","135065600","24793088","14938112"
"05/09/2020 21:38:06.025","0","3.1360593131678866641","101.9219276779563188","0","0","100","100","100","100","182755328","116088832","135528448","24793088","14938112"
"05/09/2020 21:38:07.025","0","3.1250981280812215601","100.00314009859908992","0","0","100","100","100","100","182755328","116088832","135987200","24793088","14938112"
"05/09/2020 21:38:08.011","0","4.7556093617175836386","101.45299971664177008","0","0","100","100","100","100","182755328","116088832","136445952","24793088","14938112"
"05/09/2020 21:38:09.011","3.1248940660911594946","4.6873410991367396861","104.68395121405384884","0","0","100","100","100","100","182755328","116088832","136904704","24793088","14938112"
"05/09/2020 21:38:10.017","1.55236399453408902","0","104.00838763378396834","0","0","100","100","100","100","182755328","116088832","137347072","24825856","14938112"
"05/09/2020 21:38:11.027","0","1.5465778266171932298","98.980980903500366708","0","0","100","100","100","100","182755328","116088832","137805824","24825856","14938112"
"05/09/2020 21:38:12.028","1.5624478142430042737","6.249791256972017095","101.55910792579527424","0","0","100","100","100","100","182755328","116088832","138248192","24825856","14938112"
"05/09/2020 21:38:13.013","0","0","104.63711088946364214","0","0","100","100","100","100","182755328","116088832","138686464","24825856","14938112"
"05/09/2020 21:38:14.013","0","3.1249090651462041457","103.12199914982474525","0","0","100","100","100","100","182755328","116088832","139116544","24825856","14938112"
"05/09/2020 21:38:15.027","0","6.16208431072206686","103.21491220459459726","0","0","100","100","100","100","182755328","116088832","139636736","24825856","14938112"
"05/09/2020 21:38:16.022","1.5704849738007928828","3.1409699476015857655","100.5110383232507445","0","0","100","100","100","100","182755328","116088832","140038144","24825856","14938112"
"05/09/2020 21:38:17.022","1.5625014062512658786","3.1250028125025317571","106.2500956250860753","0","0","100","100","100","100","182755328","116088832","140464128","24825856","14938112"
"05/09/2020 21:38:18.008","3.1699752924517765607","4.7549629386776643969","99.854221712230966546","0","0","100","100","100","100","182755328","116088832","140152832","24825856","14938112"
"05/09/2020 21:38:19.024","0","1.5384663858140894543","103.07724784954399411","0","0","100","100","100","100","182755328","116088832","140599296","24825856","14938112"
"05/09/2020 21:38:20.024","0","3.1249984375007811011","106.24994687502655211","0","0","100","100","100","100","182759424","116088832","141025280","24825856","14938112"
"05/09/2020 21:38:21.021","1.5671568064503673678","1.5671568064503673678","103.43234922572423784","0","0","100","100","100","100","182759424","116088832","141467648","24825856","14938112"
"05/09/2020 21:38:22.036","0","4.6155554903497231223","101.54222078769390691","0","0","100","100","100","100","182759424","116088832","141881344","24825856","14938112"
"05/09/2020 21:38:23.022","1.5848119332839312179","6.3392477331357248715","103.01277566345552827","0","0","100","100","100","100","182759424","116088832","142295040","24825856","14938112"
"05/09/2020 21:38:24.022","0","3.1251040659653965825","103.128434176858093","0","0","100","100","100","100","182759424","116088832","142721024","24825856","14938112"
"05/09/2020 21:38:25.022","4.6873645351649342317","3.1249096901099555623","101.55956492857356466","0","0","100","100","100","100","182759424","116088832","143196160","24825856","14938112"
"05/09/2020 21:38:26.020","1.5665178048659200716","1.5665178048659200716","98.690621706552974501","0","0","100","100","100","100","182759424","116088832","143605760","24825856","14938112"
"05/09/2020 21:38:27.020","0","3.1249887500405000296","99.999640001296000946","0","0","100","100","100","100","182759424","116088832","144039936","24825856","14938112"
"05/09/2020 21:38:28.021","1.5605712899427597318","1.5605712899427597318","104.55827642616490891","0","0","100","100","100","100","183083008","116088832","144470016","24825856","14938112"
"05/09/2020 21:38:29.037","40.001232776453811368","1.5385089529405311382","80.002465552907622737","18.462107435286377211","0","100","100","100","100","196526080","116088832","151736320","32673792","14938112"
"05/09/2020 21:38:30.037","12.499522518239803759","7.8122015738998769052","96.871299516358476467","3.1248806295599509397","4.6873209443399259655","100","100","100","100","201019392","116088832","152145920","33484800","21893120"
"05/09/2020 21:38:31.018","1.5914948072962065151","1.5914948072962065151","95.489688437772400675","0","0","100","100","100","100","201019392","116088832","152580096","34881536","22061056"
"05/09/2020 21:38:32.034","3.0770082106394771593","6.1540164212789543186","101.54127095110274581","0","0","100","100","100","100","201019392","116088832","153001984","34852864","22061056"
"05/09/2020 21:38:33.035","0","4.6819841544676217282","101.44299001346513478","0","0","100","100","100","100","201019392","116088832","153460736","34852864","22061056"
"05/09/2020 21:38:34.035","1.5624482829618340229","3.1248965659236680459","99.996690109557377468","0","0","100","100","100","100","201019392","116088832","153960448","34852864","22061056"
"05/09/2020 21:38:35.035","1.5624990625005625855","6.249996250002250342","103.12493812503713286","0","0","100","100","100","100","201019392","116088832","154624000","34942976","22061056"
"05/09/2020 21:38:36.032","3.1334157279621606129","1.5667078639810803065","106.53613475071345817","0","0","100","100","100","100","201019392","116088832","155049984","34942976","22061056"
"05/09/2020 21:38:37.032","0","4.6873331309405390499","99.99644012673148552","0","0","100","100","100","100","201019392","116088832","155488256","34942976","22061056"
"05/09/2020 21:38:38.032","3.1251109414384212748","4.6876664121576316901","98.440994655310262829","0","0","100","100","100","100","199180288","116088832","156962816","34942976","22061056"
"05/09/2020 21:38:39.033","1.5614872193895039665","3.122974438779007933","99.935182040928253855","0","0","100","100","100","100","199180288","116088832","157396992","34942976","22061056"
"05/09/2020 21:38:40.033","0","4.6875","100","0","0","100","100","100","100","199180288","116088832","157806592","34942976","22061056"
"05/09/2020 21:38:41.022","0","0","105.82364380461510223","0","0","100","100","100","100","199180288","116088832","158212096","34942976","22061056"
"05/09/2020 21:38:42.011","1.5799959268969001602","6.3199837075876006409","104.27973117519539414","0","0","100","100","100","100","199180288","116088832","158633984","34942976","22061056"
"05/09/2020 21:38:43.027","0","4.6155364026248344445","103.08031299195464214","0","0","100","100","100","100","199180288","116088832","159059968","34942976","22061056"
"05/09/2020 21:38:44.012","1.5853029983279494086","4.7559089949838480038","103.04469489131669491","0","0","100","100","100","100","199180288","116088832","159518720","34942976","22061056"
"05/09/2020 21:38:45.012","0","0","101.5625","0","0","100","100","100","100","199180288","116088832","159928320","34942976","22061056"
"05/09/2020 21:38:46.021","0","4.6477362921524889572","103.79944385807226581","0","0","100","100","100","100","199180288","116088832","160321536","34942976","22061056"
"05/09/2020 21:38:47.013","0","0","100.81538475032212432","0","0","100","100","100","100","199180288","116088832","160759808","34942976","22061056"
"05/09/2020 21:38:48.013","1.5624940625225622881","0","96.874631876398865415","0","0","100","100","100","100","199180288","116088832","161185792","34942976","22061056"
"05/09/2020 21:38:49.024","1.5450101758078202963","3.0900203516156405925","98.88065125170049896","0","0","100","100","100","100","199180288","116088832","161611776","34942976","22061056"
"05/09/2020 21:38:50.024","1.5625079687906409109","0","104.68803390897294037","0","0","100","100","100","100","199282688","116088832","162078720","34942976","22061056"
"05/09/2020 21:38:51.024","0","4.6874821875676877525","101.56211406396656116","0","0","100","100","100","100","199282688","116088832","162471936","34942976","22061056"
"05/09/2020 21:38:52.020","0","0","103.55094646318165985","0","0","100","100","100","100","199282688","116088832","162893824","34942976","22061056"
"05/09/2020 21:38:53.020","0","3.1249962500045000979","106.24987250015300333","0","0","100","100","100","100","199282688","116088832","163311616","34942976","22061056"
"05/09/2020 21:38:54.022","4.6809279771201230957","1.5603093257067077726","99.859796845229297446","0","0","100","100","100","100","199282688","116088832","163753984","34942976","22061056"
"05/09/2020 21:38:55.022","1.562498437501562476","1.562498437501562476","99.999900000099998465","0","0","100","100","100","100","199282688","116088832","164167680","34942976","22061056"
"05/09/2020 21:38:56.022","0","1.5625025000040000389","100.00016000025600249","0","0","100","100","100","100","199282688","116088832","164605952","34942976","22061056"
"05/09/2020 21:38:57.019","3.1327014332033873423","4.6990521498050812355","103.37914729571178896","0","0","100","100","100","100","199282688","116088832","164999168","34942976","22061056"
"05/09/2020 21:38:58.035","0","0","100.00269791893954618","0","0","100","100","100","100","199282688","116088832","165408768","34942976","22061056"
"05/09/2020 21:38:59.021","0","3.1699023000608215206","99.851922451915868351","0","0","100","100","100","100","199282688","116088832","165826560","34942976","22061056"
"05/09/2020 21:39:00.021","3.1249912500244998448","3.1249912500244998448","104.68720687582073481","0","0","100","100","100","100","198897664","116088832","165163008","34942976","22061056"
"05/09/2020 21:39:01.036","0","3.0768267391110852849","179.99436423799849649","0","0","100","100","100","100","198897664","116088832","154988544","34942976","22061056"
"05/09/2020 21:39:02.033","0","4.7021099257502987356","100.31167841600637303","0","0","100","100","100","100","198897664","116088832","155496448","34942976","22061056"
"05/09/2020 21:39:03.033","0","1.5625039062597656514","100.00025000062500169","0","0","100","100","100","100","198905856","116088832","156016640","34942976","22061056"
"05/09/2020 21:39:04.019","0","6.3400856428912772955","101.44137028626043673","0","0","100","100","100","100","198905856","116088832","156561408","34942976","22061056"
"05/09/2020 21:39:05.019","0","4.6874995312500464806","101.56248984375102395","0","0","100","100","100","100","199008256","116088832","157089792","34942976","22061056"
"05/09/2020 21:39:06.019","6.2497881321823189893","1.5624470330455797473","101.55905714796269024","0","0","100","100","100","100","199008256","116088832","157007872","34942976","22061056"
"05/09/2020 21:39:07.032","3.0850675032514143226","3.0850675032514143226","100.26469385567095571","0","0","100","100","100","100","199008256","116088832","157548544","34942976","22061056"
"05/09/2020 21:39:08.032","1.5625528142851226043","3.1251056285702452087","101.56593292853297328","0","0","100","100","100","100","199008256","116088832","158040064","34942976","22061056"
"05/09/2020 21:39:09.018","0","4.7554289244716150264","103.03429336355165447","0","0","100","100","100","100","199008256","116088832","158515200","34942976","22061056"
"05/09/2020 21:39:10.033","0","4.6156377511608512876","100.00548460848510501","0","0","100","100","100","100","199008256","116088832","159006720","34942976","22061056"
"05/09/2020 21:39:11.033","0","3.1249871875525312426","103.12457718923353411","0","0","100","100","100","100","199008256","116088832","159502336","34942976","22061056"
"05/09/2020 21:39:12.031","0","3.1331229345200362069","100.25993390464115862","0","0","100","100","100","100","199008256","116088832","159928320","34942976","22061056"
"05/09/2020 21:39:13.030","4.6876429731106794563","1.5625476577035599668","101.56559775073139917","0","0","100","100","100","100","199008256","116088832","160432128","34942976","22061056"
"05/09/2020 21:39:14.016","4.7558554345756123283","0","103.04353441580491335","0","0","100","100","100","100","199008256","116088832","160890880","34942976","22061056"
"05/09/2020 21:39:15.016","0","3.1248878165273867857","101.55885403714006543","0","0","100","100","100","100","199008256","116088832","161366016","34942976","22061056"
"05/09/2020 21:39:16.032","0","1.5384697183866873349","103.077471131908041","0","0","100","100","100","100","199008256","116088832","161841152","34942976","22061056"
"05/09/2020 21:39:17.029","0","6.2657734581034301158","101.81881869418072029","0","0","100","100","100","100","199008256","116088832","162344960","34942976","22061056"
"05/09/2020 21:39:18.029","0","1.5625003125000627158","101.56252031250406276","0","0","100","100","100","100","199008256","116088832","162803712","34942976","22061056"
"05/09/2020 21:39:19.015","0","1.5854238012851622486","99.881699480965224325","0","0","100","100","100","100","199008256","116088832","163274752","34942976","22061056"
"05/09/2020 21:39:20.030","3.0770130582526324936","3.0770130582526324936","101.54143092233687184","0","0","100","100","100","100","199008256","116088832","163733504","34942976","22061056"
"05/09/2020 21:39:21.030","0","1.5624464080882025652","101.5590165257331563","0","0","100","100","100","100","199008256","116088832","164155392","34942976","22061056"
"05/09/2020 21:39:22.028","0","3.1325824157372923473","101.80892851146199973","0","0","100","100","100","100","199008256","116088832","164601856","34942976","22061056"
"05/09/2020 21:39:23.028","1.562497812503062411","0","103.12485562520213023","0","0","100","100","100","100","199008256","116088832","165060608","34942976","22061056"
"05/09/2020 21:39:24.014","0","3.1708707677880525466","101.46786456921768149","0","0","100","100","100","100","199008256","116088832","165502976","34942976","22061056"
"05/09/2020 21:39:25.014","0","7.8124960937519531967","98.437450781274606015","0","0","100","100","100","100","199008256","116088832","165928960","34975744","22061056"
"05/09/2020 21:39:26.029","3.0769297420262717857","1.5384648710131358929","101.53868148686697737","0","0","100","100","100","100","199008256","116088832","166387712","34975744","22061056"
"05/09/2020 21:39:27.019","1.5784350914658937803","3.1568701829317875607","101.01984585381720194","0","0","100","100","100","100","199008256","116088832","166846464","34975744","22061056"
"05/09/2020 21:39:28.026","3.1030702919398320816","3.1030702919398320816","99.298249342074626611","0","0","100","100","100","100","199008256","116088832","167354368","34975744","22061056"
"05/09/2020 21:39:29.026","1.562486093873764581","4.6874582816212937431","99.999110007920933185","0","0","100","100","100","100","198926336","116088832","167747584","34975744","22061056"
"05/09/2020 21:39:30.012","7.9250330924021836765","1.5850066184804365577","99.855416964267504909","0","0","100","100","100","100","198926336","116088832","167477248","34975744","22061056"
