"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(vmmem)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(vmmem)\Bajty prywatne"
"05/21/2020 14:10:43.015"," ","2709516288"
"05/21/2020 14:10:44.030","23.250120305422509404","2965368832"
"05/21/2020 14:10:45.022","107.10621781584161738","3124752384"
"05/21/2020 14:10:46.034","112.71057051978633012","3141529600"
"05/21/2020 14:10:47.032","98.679679669845725698","3158306816"
"05/21/2020 14:10:48.035","96.530030629539226084","3175084032"
"05/21/2020 14:10:49.032","101.8344386850645833","3175084032"
"05/21/2020 14:10:50.030","101.76574654900767314","3191861248"
"05/21/2020 14:10:51.021","102.58347226607533287","3208638464"
"05/21/2020 14:10:52.054","99.830348910094599546","3210735616"
"05/21/2020 14:10:53.030","100.85188401820748538","3227512832"
"05/21/2020 14:10:54.029","98.533244753927391457","3227512832"
"05/21/2020 14:10:55.024","100.50664394144442326","3244290048"
"05/21/2020 14:10:56.024","99.881809854399278947","3244290048"
"05/21/2020 14:10:57.026","96.776887591359880503","3261067264"
"05/21/2020 14:10:58.014","96.466841518984466575","3170889728"
"05/21/2020 14:10:59.028","98.615186383688410388","3187666944"
"05/21/2020 14:11:00.020","92.934976012065035889","3187666944"
"05/21/2020 14:11:01.029","102.23269261234095495","3303010304"
"05/21/2020 14:11:02.022","114.83815132549781879","3821006848"
"05/21/2020 14:11:03.038","162.97654958103342437","4196397056"
"05/21/2020 14:11:04.037","153.35292845756646329","4284477440"
"05/21/2020 14:11:05.029","107.10366980014202909","4682936320"
"05/21/2020 14:11:06.024","120.85853887865376066","4997509120"
"05/21/2020 14:11:07.019","174.29455863316687214","5146406912"
"05/21/2020 14:11:08.030","129.81221291101886095","5314179072"
"05/21/2020 14:11:09.025","108.35822452618120337","5549060096"
"05/21/2020 14:11:10.022","126.95445919732581785","5844758528"
"05/21/2020 14:11:11.034","188.35373646879108378","6048182272"
"05/21/2020 14:11:12.035","101.50739163708021806","6232731648"
"05/21/2020 14:11:13.032","111.2674859831803218","6471806976"
"05/21/2020 14:11:14.019","144.050636527786736","6694105088"
"05/21/2020 14:11:15.035","173.68996328028171661","6853488640"
"05/21/2020 14:11:16.036","107.75746826095912922","7105146880"
"05/21/2020 14:11:17.025","105.84878822537827148","7243558912"
"05/21/2020 14:11:18.021","170.89518422011690291","7499411456"
"05/21/2020 14:11:19.030","159.49893128902490957","7587491840"
"05/21/2020 14:11:20.026","108.2453949836184961","7862218752"
"05/21/2020 14:11:21.028","109.20951482218994499","8149528576"
"05/21/2020 14:11:22.022","196.51232565552234632","8313106432"
"05/21/2020 14:11:23.036","118.69024177541365361","8489267200"
"05/21/2020 14:11:24.030","109.97099882523322378","8650747904"
"05/21/2020 14:11:25.030","148.40787778759357707","8912891904"
"05/21/2020 14:11:26.021","186.04627226841438414","9068081152"
"05/21/2020 14:11:27.025","104.31903473740402433","9288282112"
"05/21/2020 14:11:28.019","114.75550851592768709","9510580224"
"05/21/2020 14:11:29.027","161.11751505035888954","9609146368"
"05/21/2020 14:11:30.029","173.17206186357552156","7778332672"
"05/21/2020 14:11:31.030","132.73798089752412466","4357877760"
"05/21/2020 14:11:32.031","109.26229594173611304","4525649920"
"05/21/2020 14:11:33.023","168.52574609718311649","4831834112"
"05/21/2020 14:11:34.028","160.0528399378117399","4922011648"
"05/21/2020 14:11:35.020","103.98311021876938298","5119143936"
"05/21/2020 14:11:36.036","112.20381022252088599","5395968000"
"05/21/2020 14:11:37.032","197.85085979577067405","5578420224"
"05/21/2020 14:11:38.029","115.97301181385100222","5750386688"
"05/21/2020 14:11:39.019","104.16660353539180051","5911867392"
"05/21/2020 14:11:40.027","139.50588380015517487","6201274368"
"05/21/2020 14:11:41.029","173.08414871040770322","6343880704"
"05/21/2020 14:11:42.023","113.17582946565414659","6538915840"
"05/21/2020 14:11:43.035","120.33810193118586085","6717173760"
"05/21/2020 14:11:44.025","178.42237483528299435","6935277568"
"05/21/2020 14:11:45.025","146.79556891765867022","7025455104"
"05/21/2020 14:11:46.020","106.88796079399898531","7235170304"
"05/21/2020 14:11:47.036","122.9716442145038684","7476342784"
"05/21/2020 14:11:48.029","202.96259688207157978","7652503552"
"05/21/2020 14:11:49.028","114.21956332152343805","7780429824"
"05/21/2020 14:11:50.024","108.24547105969166694","7941910528"
"05/21/2020 14:11:51.022","145.60310924574358182","8153722880"
"05/21/2020 14:11:52.032","160.80349100915520921","8304717824"
"05/21/2020 14:11:53.027","103.69686748480519611","8451518464"
"05/21/2020 14:11:54.020","103.80069059543095022","8589930496"
"05/21/2020 14:11:55.024","183.63487798775815918","8833200128"
"05/21/2020 14:11:56.026","140.41203706338595225","8923377664"
"05/21/2020 14:11:57.024","100.19868397044500341","9107927040"
"05/21/2020 14:11:58.019","135.00711682167073491","9447665664"
"05/21/2020 14:11:59.028","197.80468448965996231","9573494784"
"05/21/2020 14:12:00.028","117.42859264355649884","9602854912"
"05/21/2020 14:12:01.021","108.57234354630884354","9271504896"
"05/21/2020 14:12:02.030","122.33224044084106197","9206493184"
"05/21/2020 14:12:03.031","207.62345884072553304","9118412800"
"05/21/2020 14:12:04.019","143.88865237037927614","5605683200"
"05/21/2020 14:12:05.037","108.97577262901872075","5316276224"
"05/21/2020 14:12:06.034","141.09944689016819552","4666159104"
"05/21/2020 14:12:07.031","189.43422678321670105","4781502464"
