"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(vmmem)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(vmmem)\Bajty prywatne"
"05/21/2020 12:56:34.965"," ","1239846912"
"05/21/2020 12:56:36.006","12.098616305450377695","1239846912"
"05/21/2020 12:56:36.967","164.30333615548985904","1582350336"
"05/21/2020 12:56:37.968","195.09910060375960938","1786171392"
"05/21/2020 12:56:38.958","205.01464044242183604","1922752512"
"05/21/2020 12:56:39.973","187.9719080975388863","2008903680"
"05/21/2020 12:56:40.972","179.76202933736325917","2038325248"
"05/21/2020 12:56:41.972","189.03461739393438279","2092957696"
"05/21/2020 12:56:42.968","193.0362029699778077","2149691392"
"05/21/2020 12:56:43.960","185.75415026405045182","2160197632"
"05/21/2020 12:56:44.975","184.72515114211867626","2223235072"
"05/21/2020 12:56:45.963","167.70867972031712156","2223235072"
"05/21/2020 12:56:46.958","180.51398327241275865","2286272512"
"05/21/2020 12:56:47.968","195.09655830347304573","2303082496"
"05/21/2020 12:56:48.957","209.98789055095161871","2349309952"
"05/21/2020 12:56:49.966","192.0106332763396324","2366119936"
"05/21/2020 12:56:50.958","190.6217862112076773","2391334912"
"05/21/2020 12:56:51.974","196.87025511924184684","2448068608"
"05/21/2020 12:56:52.975","204.53281183440964242","2479587328"
"05/21/2020 12:56:53.970","200.9868454109678737","2544730112"
"05/21/2020 12:56:54.959","189.57779155320224618","2582552576"
"05/21/2020 12:56:55.964","194.28705293461112547","2614071296"
"05/21/2020 12:56:56.956","187.38555938727705552","2624577536"
"05/21/2020 12:56:57.965","207.65795939693055061","1571807232"
"05/21/2020 12:56:58.960","189.90953450580278172","1645305856"
"05/21/2020 12:56:59.974","184.96164191485314632","1662115840"
"05/21/2020 12:57:00.973","203.30563705852648582","1693634560"
"05/21/2020 12:57:01.960","185.21512917719954316","1727254528"
"05/21/2020 12:57:02.964","192.96901579925724945","1735659520"
"05/21/2020 12:57:03.960","186.80110016617825863","1792393216"
"05/21/2020 12:57:04.962","183.90171055770866815","1796595712"
"05/21/2020 12:57:05.963","1.5604656209699414582","1796595712"
"05/21/2020 12:57:06.955","7.8810549325417005306","1796595712"
