(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
28:11.4,46080000,51290112,15622144,95985664,4063232,3932160,85696512,3.245934934,1080.896333,0.811483733,16.22967467,0,0,6.491869868
28:19.6,46080000,51355648,15622144,95985664,4063232,3932160,85696512,0,7.662442368,0,0,0,0,0
28:20.6,46080000,51515392,15622144,95592448,4063232,3932160,85696512,0,383.5655854,0,1.571990104,0,0,0
28:21.6,46080000,51851264,15626240,95592448,4063232,3932160,85696512,0,384.6555491,0,4.65309132,0,0,1.55103044
28:22.6,46080000,52011008,15626240,88055808,4063232,3932160,85696512,0,384.3468897,0,3.13752563,0,0,0
28:23.6,46080000,53358592,15626240,88055808,4063232,3932160,85696512,0,385.5559661,0,4.740442207,0,0,0
28:24.6,46080000,53637120,15626240,88055808,4063232,3932160,85696512,0,387.0146063,0,3.121085535,0,0,0
28:25.6,46080000,53989376,15630336,88055808,4063232,3932160,85696512,0,380.6756746,0,3.120292415,0,0,0
28:26.6,46080000,54190080,15630336,88055808,4063232,3932160,85696512,0,388.2627176,1.559288023,3.118576045,0,0,0
28:27.6,46080000,56389632,15630336,88055808,4063232,3932160,85696512,1.55999901,391.5597514,0,1.55999901,0,0,0
28:28.6,46080000,56614912,15593472,88055808,4063232,3932160,85696512,0,392.6869544,0,4.638034894,0,0,1.546011631
28:29.6,46080000,56942592,15593472,88055808,4063232,3932160,85696512,0,392.9376179,0,1.565488518,0,0,0
28:30.6,46080000,57225216,15577088,88055808,4063232,3932160,85696512,0,383.7112604,0,1.585583721,0,0,0
28:31.6,46080000,59482112,15577088,88055808,4063232,3932160,85704704,0,371.2608232,0,7.799597126,0,0,0
28:32.6,46080000,59822080,15577088,88055808,4063232,3932160,85704704,0,391.4955381,0,0,0,0,0
28:33.6,46080000,60022784,15577088,88055808,4063232,3932160,85704704,0,384.1347237,0,1.561523267,0,0,0
28:34.6,46080000,60325888,15577088,88055808,4063232,3932160,85704704,0,387.3181928,0,4.68530072,0,0,0
28:35.6,46080000,60448768,15577088,88055808,4063232,3932160,85704704,0,381.0820316,0,4.704716439,0,0,0
28:36.6,46080000,62709760,15577088,88055808,4063232,3932160,85655552,0,364.0063282,0,4.727354911,0,0,0
28:37.6,46080000,62935040,15577088,88055808,4063232,3932160,85688320,0,360.1958047,0,7.696491552,0,0,0
28:38.6,46080000,63074304,15577088,88055808,4063232,3932160,85688320,0,395.0531619,0,0,0,0,0
28:39.6,46080000,63328256,15577088,88055808,4063232,3932160,85688320,0,387.4762808,0,6.326143359,0,0,0
28:40.6,45977600,57417728,15577088,102846464,3997696,3932160,85712896,4.614176581,2277.865172,1.53805886,33.83729493,0,0,3.076117721
28:46.6,45977600,57016320,15613952,97492992,3997696,3932160,85712896,0,59.89883778,0,0.784700932,0,0,0
28:47.6,45977600,54054912,16420864,88449024,3997696,3932160,85712896,0,384.6789678,0,3.089790906,0,0,0
28:48.6,45977600,54239232,16420864,88449024,3997696,3932160,85712896,0,389.3332369,0,0,0,0,0
28:49.6,45977600,54423552,16420864,88449024,3997696,3932160,85712896,0,392.3088804,0,1.562983587,0,0,0
28:50.6,45977600,56643584,16420864,88449024,3997696,3932160,85712896,0,384.8957254,0,3.12923354,0,0,0
28:51.6,45977600,56827904,16420864,88449024,3997696,3932160,85712896,0,386.1429555,0,7.848434055,0,0,0
28:52.6,45977600,56950784,16420864,88449024,3997696,3932160,85667840,0,392.3581637,0,3.13886531,0,0,0
28:53.6,45977600,57135104,16420864,88449024,3997696,3932160,85626880,0,384.8585621,0,4.712553821,0,0,0
28:54.6,45977600,58052608,16420864,88449024,3997696,3932160,85626880,0,389.8355829,0,1.53478576,0,0,0
28:55.6,45977600,58245120,16420864,88449024,3997696,3932160,85626880,0,397.076991,0,0,0,0,0
28:56.6,45977600,58851328,16420864,88449024,3997696,3932160,85626880,0,381.198715,0,4.74521222,0,0,1.581737407
28:57.6,45977600,60084224,16437248,88449024,3997696,3932160,85626880,0,393.1712852,0,1.541848177,0,0,0
28:58.6,45977600,60469248,16437248,88449024,3997696,3932160,85626880,0,393.1302263,0,1.566255882,0,0,0
28:59.6,45977600,61440000,16437248,88518656,3997696,3932160,85626880,0,388.2082846,0,3.169047221,0,0,0
29:00.6,45977600,61693952,16437248,88518656,3997696,3932160,85626880,0,389.3753533,0,3.102592457,0,0,0
29:01.6,45977600,61878272,16437248,88518656,3997696,3932160,85626880,0,388.7976119,0,1.5740794,0,0,0
29:02.6,45977600,62787584,16437248,88518656,3997696,3932160,85626880,0,388.4933184,0,1.56021413,0,0,0
29:03.6,46014464,64020480,16437248,88518656,3997696,3932160,85626880,0,393.8322328,0,0,0,0,0
29:04.6,46014464,64335872,16437248,88518656,3997696,3932160,85626880,0,389.0582982,0,4.687449376,0,0,1.562483125
29:05.6,46014464,64585728,16437248,88518656,3997696,3932160,85626880,0,380.2253687,0,6.233202765,0,0,0
29:06.6,46014464,65757184,16437248,88518656,3997696,3932160,85569536,0,387.7205103,0,6.278874661,0,0,0
29:07.6,46014464,65880064,16437248,88518656,3997696,3932160,85569536,0,392.6065289,0,1.564169438,0,0,0
29:08.6,46014464,59080704,16437248,109129728,3997696,3932160,85569536,3.163102736,2560.531664,1.581551368,28.46792462,0,0,0
29:14.6,46014464,59203584,16437248,108072960,3997696,3932160,85569536,0,28.65613235,0,0,0,0,0
29:15.6,46014464,59387904,16437248,108072960,3997696,3932160,85569536,0,393.3076862,0,1.560744786,0,0,0
29:16.6,46014464,59772928,16437248,108072960,3997696,3932160,85569536,0,379.2394286,0,1.560656085,0,0,0
29:17.6,46014464,60219392,16437248,98045952,3997696,3932160,85569536,0,390.0689969,0,4.643678534,0,0,0
29:18.6,46014464,56209408,16437248,98045952,3997696,3932160,85569536,0,384.1642816,0,4.742768909,0,0,0
29:19.6,46014464,56918016,16384000,88940544,3997696,3932160,85569536,0,393.3500676,0,4.627647854,0,0,0
29:20.6,46014464,57102336,16384000,88940544,3997696,3932160,85569536,0,393.2477572,0,0,0,0,0
29:21.6,46014464,58535936,16384000,88940544,3997696,3932160,85569536,0,387.5336089,0,1.543958601,0,0,0
29:22.6,46014464,59244544,16384000,88940544,3997696,3932160,85569536,0,394.5769096,0,3.169292447,0,0,0
29:23.6,46014464,59428864,16384000,88940544,3997696,3932160,85569536,0,389.8042925,0,4.622185286,0,0,0
29:24.6,46014464,59551744,16384000,88940544,3997696,3932160,85569536,0,393.0391,0,1.584835081,0,0,0
29:25.6,46014464,60522496,16384000,88940544,3997696,3932160,85569536,0,387.6254948,0,3.113457789,0,0,0
29:26.6,46014464,60923904,16384000,88940544,3997696,3932160,85569536,0,390.7204794,0,3.088699442,0,0,0
29:27.6,46014464,61108224,16384000,88940544,3997696,3932160,85569536,0,385.4676079,0,4.700824487,0,0,0
29:28.6,46014464,61231104,16384000,88940544,3997696,3932160,85569536,0,398.4875102,0,0,0,0,0
29:29.6,46014464,62627840,16384000,88940544,3997696,3932160,85569536,0,384.117551,0,4.665395357,0,0,0
29:30.6,46014464,63864832,16347136,88940544,3997696,3932160,85569536,0,398.0276831,0,0,0,0,0
29:31.6,46014464,64049152,16347136,88940544,3997696,3932160,85569536,0,376.9881981,0,4.712352476,0,0,0
29:32.6,46014464,64249856,16347136,88940544,3997696,3932160,85569536,0,388.9506673,0,3.074708832,0,0,0
29:33.6,46014464,65220608,16347136,88940544,3997696,3932160,85524480,0,396.2569992,0,0,0,0,0
29:34.6,46014464,65343488,16347136,88940544,3997696,3932160,85524480,0,396.9426346,0,0,0,0,0
29:35.6,46014464,66576384,16347136,88940544,3997696,3932160,85524480,0,399.1280519,0,1.547007953,0,0,0
29:36.6,46014464,60252160,16297984,88940544,3997696,3932160,85524480,0,2281.321246,0,15.59344666,0,0,0
29:41.6,46014464,59858944,16297984,88940544,3997696,3932160,85524480,0,9.084952734,0,0,0,0,0
29:42.6,46014464,60043264,16297984,88940544,3997696,3932160,85524480,0,390.8655926,0,3.114466873,0,0,0
29:43.6,46014464,60231680,16297984,88940544,3997696,3932160,85524480,0,389.0429561,0,3.075438388,0,0,0
29:44.6,46694400,60481536,16297984,109203456,3997696,3932160,85524480,1.574085426,387.2250148,0,6.296341705,0,0,0
29:45.6,46694400,60272640,16297984,109203456,3997696,3932160,85524480,0,396.2461077,0,0,0,0,0
29:46.6,46694400,60456960,16367616,108146688,3997696,3932160,85487616,0,320.1113784,0,6.21575492,0,0,1.55393873
29:47.6,46694400,60641280,16367616,108146688,3997696,3932160,85487616,0,383.8391222,0,6.24128654,0,0,0
29:48.6,46694400,61087744,16367616,108146688,3997696,3932160,85487616,0,396.9444875,0,1.54453108,0,0,0
29:49.6,46694400,61796352,16367616,98119680,3997696,3932160,85487616,0,390.7087289,0,3.125669831,0,0,0
29:50.6,46694400,57786368,16367616,88977408,3997696,3932160,85487616,0,393.6497768,0,1.562102289,0,0,0
29:51.6,46694400,58171392,16367616,88977408,3997696,3932160,85487616,0,384.6843964,0,9.498380159,0,0,0
29:52.6,46694400,58880000,16367616,88977408,3997696,3932160,85487616,0,386.5871743,0,1.546348697,0,0,0
29:53.6,46694400,59326464,16367616,88977408,3997696,3932160,85487616,0,381.3519354,0,4.688753304,0,0,0
29:54.6,46694400,59871232,16367616,88977408,3997696,3932160,85487616,0,388.3033485,0,1.578468896,0,0,0
29:55.6,46694400,60579840,16367616,88977408,3997696,3932160,85487616,0,393.9205454,0,1.538752131,0,0,0
29:56.6,46694400,61227008,16367616,88977408,3997696,3932160,85487616,0,390.0158548,0,9.397972404,0,0,0
29:57.6,46694400,61476864,16367616,88977408,3997696,3932160,85487616,0,386.0749041,0,3.126112583,0,0,0
29:58.6,46694400,62464000,16367616,88977408,3997696,3932160,85487616,0,392.7910526,0,0,0,0,0
29:59.6,46694400,62849024,16367616,90025984,3997696,3932160,85487616,0,389.2327949,0,4.6521848,0,0,1.550728267
30:00.6,46694400,64524288,16367616,90025984,3997696,3932160,85487616,0,362.7699829,0,3.15452159,0,0,1.577260795
