"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/08/2020 17:14:18.618"," "," "," "," "," ","100","100","100","100","220876800","402026496","72540160","29753344","14802944"
"05/08/2020 17:14:24.665","7.2358016949075736335","2.3257934019345771759","364.89114261462475497","0","0","100","100","100","100","240283648","187019264","100528128","27185152","14946304"
"05/08/2020 17:14:25.632","0","0","395.67911430308481613","0","0","100","100","100","100","239812608","187019264","101470208","27185152","14946304"
"05/08/2020 17:14:26.617","0","0","399.99975619062479382","0","0","100","100","100","100","239812608","146239488","103231488","27185152","14946304"
"05/08/2020 17:14:27.617","0","0","399.99952000057601254","0","0","100","100","100","100","239812608","146239488","105041920","26488832","14946304"
"05/08/2020 17:14:28.632","4.6153873420134452488","1.5384624473378150089","387.69253672912935826","0","0","100","100","100","100","205332480","146239488","106708992","26488832","14946304"
"05/08/2020 17:14:29.617","0","1.5873038448003886636","396.82596120009719698","0","0","100","100","100","100","205340672","146239488","107745280","26488832","14946304"
"05/08/2020 17:14:30.631","0","1.5404244847933239448","392.80824362229759572","0","0","100","100","100","100","205721600","146239488","109432832","26488832","14946304"
"05/08/2020 17:14:31.725","0","0","391.42896509427345109","0","0","100","100","100","100","205721600","146239488","111316992","26488832","14946304"
"05/08/2020 17:14:37.598","1.8621046909222025434","0.26601495584602896649","390.77597013781655733","0","0","100","100","100","100","201859072","146239488","85753856","26431488","14946304"
"05/08/2020 17:14:37.630","0","0","249.98160135414030947","0","0","100","100","100","100","201859072","146239488","81764352","26431488","14946304"
"05/08/2020 17:14:43.671","0.7758900095674066133","0","380.96199469759665135","0","0","100","100","100","100","200912896","146382848","217305088","26402816","14946304"
"05/08/2020 17:14:44.624","0","1.6393409943628705072","393.44183864708884357","0","0","100","100","100","100","202838016","146382848","218984448","26402816","14946304"
"05/08/2020 17:14:45.631","0","0","392.82032998050470951","0","0","100","100","100","100","202838016","146382848","220651520","26402816","14946304"
"05/08/2020 17:14:46.639","1.5501402666122205964","0","399.93618878595293609","0","0","100","100","100","100","202838016","146382848","222437376","26402816","14946304"
