"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/09/2020 20:26:32.556"," "," "," "," "," ","100","100","100","100","205873152","144769024","56631296","26484736","14929920"
"05/09/2020 20:26:33.597","31.528465411940238994","1.5013554958066781531","81.073196773560624706","0","0","100","100","100","100","210558976","144773120","100339712","26484736","14929920"
"05/09/2020 20:26:34.575","79.872220804543545114","17.571888576999580067","116.61344237463357842","0","0","100","100","100","100","253181952","154554368","138854400","26484736","14929920"
"05/09/2020 20:26:35.572","43.868915469162253373","9.4004818862490555631","131.60674640748678144","0","0","100","100","100","100","277966848","155983872","167837696","26484736","14929920"
"05/09/2020 20:26:36.572","4.6874817188212967167","14.062445156463891038","103.12459781406853665","0","0","100","100","100","100","277966848","160542720","168341504","26484736","14929920"
"05/09/2020 20:26:37.572","4.687512656284171797","9.375025312568343594","104.68778265701317309","0","0","100","100","100","100","279166976","160575488","150200320","26484736","14929920"
"05/09/2020 20:26:38.558","11.095732918429852987","6.3404188105313439294","99.861596265868669775","0","0","100","100","100","100","251121664","160575488","150716416","26484736","14929920"
"05/09/2020 20:26:39.565","0","3.1016975665222314973","100.80517091197253876","0","0","100","100","100","100","245645312","159789056","151552000","26484736","14929920"
"05/09/2020 20:26:40.579","9.2496734001986880003","10.791285633565134816","106.37124410228491911","0","0","100","100","100","100","245710848","157552640","140587008","26484736","14929920"
"05/09/2020 20:26:41.579","0","7.8127242251852617727","101.56541492740842614","0","0","100","100","100","100","245727232","131207168","140943360","26460160","14929920"
"05/09/2020 20:26:42.579","6.2498000063997949383","7.8122500079997436728","99.996800102396719012","0","0","100","100","100","100","238874624","130093056","140599296","26460160","14929920"
"05/09/2020 20:26:43.565","1.5852598933406705228","3.1705197866813410457","101.45663317380291346","0","0","100","100","100","100","238931968","130777088","141082624","26460160","14929920"
"05/09/2020 20:26:44.567","1.5582442790494879237","3.1164885580989758473","104.40236669631568134","0","0","100","100","100","100","238891008","130777088","141615104","26460160","14929920"
"05/09/2020 20:26:45.582","1.5407724885975440099","3.0815449771950880198","100.15021175884035642","0","0","100","100","100","100","238891008","130777088","142188544","26460160","14929920"
"05/09/2020 20:26:46.567","0","3.1711867494118086697","101.47797598117787743","0","0","100","100","100","100","238940160","130736128","141602816","26435584","14929920"
"05/09/2020 20:26:47.575","0","4.6479229361982721258","100.70499695096255266","0","0","100","100","100","100","236019712","130736128","142622720","26435584","14929920"
"05/09/2020 20:26:48.575","3.1250893775561983112","3.1250893775561983112","101.56540477057643557","0","0","100","100","100","100","235991040","130736128","143134720","26435584","14929920"
"05/09/2020 20:26:49.561","0","3.1705728631632497105","106.21419091596887085","0","0","100","100","100","100","235995136","130736128","143650816","26435584","14929920"
"05/09/2020 20:26:50.563","0","1.5601345240346586873","99.84860953821815599","0","0","100","100","100","100","235995136","130736128","143069184","26435584","14929920"
"05/09/2020 20:26:51.568","1.5533544702211261601","3.1067089404422523202","102.52139503459432035","0","0","100","100","100","100","235995136","130736128","143605760","26435584","14929920"
"05/09/2020 20:26:52.567","0","0","98.537476123274672091","0","0","100","100","100","100","235995136","130736128","144052224","26468352","14929920"
"05/09/2020 20:26:53.578","3.0913644095419785529","1.5456822047709892765","103.56070771965629262","0","0","100","100","100","100","235966464","130736128","144564224","26468352","14929920"
"05/09/2020 20:26:54.564","0","4.7562212134467278801","99.880645482381282818","0","0","100","100","100","100","235966464","130736128","144023552","26468352","14929920"
"05/09/2020 20:26:55.571","0","1.551744394081304268","103.96687440344737752","0","0","100","100","100","100","236019712","130736128","144519168","26468352","14929920"
"05/09/2020 20:26:56.563","0","1.5744607056425548031","99.191024455480942379","0","0","100","100","100","100","236019712","130736128","144961536","26468352","14929920"
"05/09/2020 20:26:57.579","0","0","98.461548156213979155","0","0","100","100","100","100","236019712","130736128","145457152","26468352","14929920"
"05/09/2020 20:26:58.579","0","1.5624517202418446438","99.996910095478057201","0","0","100","100","100","100","236019712","130736128","145035264","26468352","14929920"
"05/09/2020 20:26:59.565","1.5850456898930387339","6.3401827595721549358","101.44292415315447897","0","0","100","100","100","100","236019712","130736128","145485824","26468352","14929920"
"05/09/2020 20:27:00.580","6.1540721692474216198","3.0770360846237108099","100.00367275027059577","0","0","100","100","100","100","235982848","130736128","145965056","26468352","14929920"
"05/09/2020 20:27:01.581","0","12.484595257911262678","101.43733647052901858","0","0","100","100","100","100","238080000","130736128","146432000","26439680","14929920"
"05/09/2020 20:27:02.581","1.5625498453400661347","6.2501993813602645389","100.00319010176423262","0","0","100","100","100","100","238084096","130736128","146997248","26447872","14929920"
"05/09/2020 20:27:03.581","3.125000937500281406","3.125000937500281406","103.12503093750929395","0","0","100","100","100","100","238084096","130736128","146153472","26447872","14929920"
"05/09/2020 20:27:04.567","0","4.7548881772025861636","101.43761444698849061","0","0","100","100","100","100","238084096","130736128","146620416","26447872","14929920"
"05/09/2020 20:27:05.567","1.5624425021159220606","1.5624425021159220606","104.6836476417667825","0","0","100","100","100","100","238084096","130736128","146997248","26447872","14929920"
"05/09/2020 20:27:06.580","0","9.2542185663808798068","100.25403446912619643","0","0","100","100","100","100","238084096","130736128","147546112","26447872","14929920"
"05/09/2020 20:27:07.580","0","1.5624992187503905505","99.999950000024995234","0","0","100","100","100","100","238084096","130736128","146817024","26464256","14929920"
"05/09/2020 20:27:08.580","4.6873457863236298593","1.5624485954412099531","101.55915870367864784","0","0","100","100","100","100","238084096","130736128","147267584","26464256","14929920"
"05/09/2020 20:27:09.567","3.167164781451947686","0","102.93285539718830535","0","0","100","100","100","100","238084096","130736128","147730432","26464256","14929920"
"05/09/2020 20:27:10.567","3.1249881250451245762","3.1249881250451245762","106.24959625153425691","0","0","100","100","100","100","238084096","130736128","148197376","26464256","14929920"
"05/09/2020 20:27:11.567","3.1245769322833689685","3.1245769322833689685","104.67332723149284845","0","0","100","100","100","100","238084096","130736128","147705856","26464256","14929920"
"05/09/2020 20:27:12.567","1.562445001935931721","1.562445001935931721","104.68381512970744041","0","0","100","100","100","100","238084096","130736128","148250624","26509312","14929920"
"05/09/2020 20:27:13.583","1.5385134976127685658","3.0770269952255371315","100.003377344829957","0","0","100","100","100","100","238542848","130736128","148713472","26509312","14929920"
"05/09/2020 20:27:14.569","1.5850021165484264873","3.1700042330968529747","101.44013545909929519","0","0","100","100","100","100","238542848","130736128","149118976","26509312","14929920"
"05/09/2020 20:27:15.569","1.5625025000040000389","1.5625025000040000389","101.56266250026000364","0","0","100","100","100","100","238542848","130736128","148684800","26509312","14929920"
"05/09/2020 20:27:16.554","12.684615702316220265","3.1711539255790550662","98.305771692950713714","0","1.5855769627895275331","100","100","100","100","240873472","130633728","148766720","26533888","14962688"
"05/09/2020 20:27:17.554","3.1246275443967079788","3.1246275443967079788","104.67502273728972284","0","0","100","100","100","100","240799744","130633728","149180416","26677248","14970880"
"05/09/2020 20:27:18.570","0","3.0772763671871152802","100.01148193358125127","0","0","100","100","100","100","240799744","130633728","149651456","26677248","14970880"
"05/09/2020 20:27:19.556","4.7550266083680963192","1.5850088694560320324","101.44056764518605007","0","0","100","100","100","100","240799744","130633728","150106112","26677248","14970880"
"05/09/2020 20:27:20.571","0","3.0770403263612360334","100.00381060674017419","0","0","100","100","100","100","240799744","130633728","149766144","26677248","14970880"
"05/09/2020 20:27:21.568","0","1.5666357617474369057","103.39796027533083134","0","0","100","100","100","100","240283648","130633728","150175744","26677248","14970880"
"05/09/2020 20:27:22.568","0","0","104.69048367878484385","0","0","100","100","100","100","240283648","130633728","150630400","26677248","14970880"
"05/09/2020 20:27:23.555","0","3.167806570182881476","101.36981024585220723","0","0","100","100","100","100","240283648","130633728","151076864","26677248","14970880"
"05/09/2020 20:27:24.556","0","3.1210101006872816853","101.43282827233663568","0","0","100","100","100","100","240283648","130633728","150650880","26677248","14970880"
"05/09/2020 20:27:25.572","0","4.6155436741204622919","103.08047538869031712","0","0","100","100","100","100","240283648","130633728","152117248","26677248","14970880"
"05/09/2020 20:27:26.571","0","0","100.09305651464165976","0","0","100","100","100","100","240283648","130633728","152580096","26677248","14970880"
"05/09/2020 20:27:27.571","0","1.5625517204619472356","104.69096527095047122","0","0","100","100","100","100","240283648","130633728","153018368","26677248","14970880"
"05/09/2020 20:27:28.571","1.5624379712125429087","1.5624379712125429087","99.996030157602746158","0","0","100","100","100","100","239632384","130633728","152608768","26677248","14970880"
"05/09/2020 20:27:29.557","7.9243168655632159059","0","103.01611925232181477","0","0","100","100","100","100","237367296","130633728","151629824","26677248","14970880"
"05/09/2020 20:27:30.557","0","1.5624460956097014908","99.996550119020895409","0","0","100","100","100","100","237367296","130633728","152076288","26677248","14970880"
"05/09/2020 20:27:31.569","0","0","100.30498641580372521","0","0","100","100","100","100","237268992","130633728","152522752","24842240","14970880"
"05/09/2020 20:27:32.569","6.24999812500056251","0","99.999970000009000159","0","0","100","100","100","100","237268992","130633728","153051136","24842240","14970880"
"05/09/2020 20:27:33.569","4.6875070312605471301","1.562502343753515488","100.00015000022499123","0","0","100","100","100","100","236883968","130633728","153493504","24842240","14970880"
"05/09/2020 20:27:34.571","1.5603574731536127285","1.5603574731536127285","101.42323575498481603","0","0","100","100","100","100","236957696","130633728","153903104","24842240","14970880"
"05/09/2020 20:27:35.568","0","1.5665902103802820111","103.39495388509860163","0","0","100","100","100","100","236957696","130633728","154341376","24842240","14970880"
"05/09/2020 20:27:36.563","0","6.2849689386779097333","98.988260784177086293","0","0","100","100","100","100","236957696","130633728","154800128","24842240","14970880"
"05/09/2020 20:27:37.568","0","6.2157017577010060805","104.11300444149185296","0","0","100","100","100","100","236957696","130633728","155803648","24842240","14970880"
"05/09/2020 20:27:38.568","1.562507500036000252","1.562507500036000252","95.312957502195999382","0","0","100","100","100","100","236957696","130633728","156221440","24842240","14970880"
"05/09/2020 20:27:39.566","0","0","98.647836917876290386","0","0","100","100","100","100","236957696","130633728","156622848","24842240","14970880"
"05/09/2020 20:27:40.567","0","3.1211559842897487194","98.316413505127087546","0","0","100","100","100","100","236957696","130633728","157048832","24842240","14970880"
