(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
57:23.5,6.208001011,0,1.552000253,0,0,181944320,173776896,54288384,26677248,14958592
57:30.5,8.695103256,1.783610924,335.7647565,0,0,197206016,148025344,86749184,26677248,14958592
57:31.5,0,0,368.253669,0,0,196648960,147730432,88748032,26677248,14958592
57:32.5,0,0,381.5387621,0,0,196648960,147730432,90578944,26652672,14958592
57:33.5,1.587302555,1.587302555,361.9049825,0,0,193314816,147730432,92229632,26652672,14958592
57:34.5,3.086905121,0,378.1458774,0,0,191700992,147730432,94175232,26652672,14958592
57:35.5,0,0,392.186598,0,0,191700992,147730432,95969280,26652672,14958592
57:36.6,0,0,388.2361711,0,0,191643648,147730432,97878016,26652672,14958592
57:42.2,0.557232046,0,392.8485927,0,0,188641280,147685376,76451840,26595328,14958592
57:42.5,4.761935238,0,95.23870477,0,0,188641280,147685376,171089920,26595328,14958592
57:48.4,0.536311995,0.536311995,392.8485361,0,0,190038016,114479104,205086720,26632192,14958592
57:48.5,0,0,391.6658311,0,0,190038016,114479104,205381632,26632192,14958592
57:49.5,0,0,403.5409508,0,0,190038016,113823744,207241216,26632192,14958592
57:50.5,0,0,394.0353762,0,0,190001152,113430528,208945152,26632192,14958592
57:51.5,0,0,398.4610284,0,0,190001152,113430528,210620416,26632192,14958592
57:52.5,0,0,400.0006502,0,0,190001152,113430528,212332544,26603520,14958592
57:53.5,1.562498594,0,393.7496456,0,0,190001152,113430528,213852160,26611712,14958592
57:54.6,4.515456589,0,397.3601798,0,0,191975424,113430528,215945216,26611712,14958592
58:00.2,0.551883339,1.103766677,394.8725287,0,0,192110592,113430528,226988032,26628096,14958592
58:00.5,0,4.9999856,379.9989056,0,0,192110592,113430528,227467264,26628096,14958592
58:01.5,1.575107793,0,387.476517,0,0,192110592,113430528,229031936,26628096,14958592
58:02.6,1.53846275,0,332.3079541,0,0,193105920,113430528,260050944,26628096,14958592
58:03.5,1.587299169,1.587299169,390.4755955,0,0,193105920,113430528,262033408,26628096,14958592
58:04.5,0,0,398.8311448,0,0,193585152,113430528,263892992,26673152,14958592
58:05.5,1.574545113,0,395.2108233,0,0,193687552,113430528,265760768,26673152,14958592
58:06.6,0,0,395.5220858,0,0,193687552,113430528,267649024,26673152,14958592
58:12.5,2.356530644,0.785510215,389.8749032,0,0,195178496,113332224,277831680,27119616,14999552
58:13.5,0,0,395.2383361,0,0,195178496,113332224,279429120,27119616,14999552
58:14.5,0,0,392.1875,0,0,195178496,113332224,282103808,27119616,14999552
58:15.5,0,1.54118723,396.0851181,0,0,195178496,113332224,283721728,27119616,14999552
58:16.5,1.587304329,1.587304329,395.2387778,0,0,195178496,113332224,285286400,27119616,14999552
58:17.5,6.153834641,0,392.3069584,0,0,190795776,113332224,286810112,27119616,14999552
58:18.6,0,0,398.4624801,0,0,190369792,114380800,288468992,27119616,14999552
58:21.5,2.106185091,0.526546273,371.7416685,0,0,189267968,114380800,276951040,27119616,14999552
58:27.5,0,0,396.8203182,0.260039527,0,190967808,114376704,271024128,25395200,14999552
58:28.5,1.58730191,0,395.2381755,0,0,190967808,114376704,256667648,25395200,14999552
58:29.5,0,0,395.311907,0,0,190967808,114376704,258523136,25395200,14999552
58:30.5,0,0,388.9602271,0,0,190967808,114376704,260177920,25395200,14999552
58:31.5,0,0,393.7499606,0,0,190967808,114376704,261816320,25395200,14999552
58:32.5,0,0,396.8748413,0,0,190967808,114376704,263471104,25395200,14999552
58:33.5,0,0,398.4368227,0,0,190967808,114376704,264978432,25395200,14999552
58:34.6,0,0,398.5298994,0,0,190967808,114376704,266665984,25395200,14999552
58:40.6,0,0,399.4047956,0,0,190926848,114376704,276156416,25366528,14970880
58:41.5,3.360742654,0,332.7135228,0,0,191995904,114376704,262713344,25366528,14970880
58:42.5,1.538461841,0,395.3846932,0,0,191995904,114376704,264757248,25366528,14970880
58:43.5,0,0,398.4122937,0,0,191995904,114376704,266620928,25366528,14970880
58:44.5,0,0,396.9225689,0,0,191995904,114376704,268406784,25366528,14970880
58:45.5,0,0,395.855497,0,0,191995904,114376704,270110720,25366528,14970880
58:46.5,3.149065473,0,388.9095859,0,0,191995904,114376704,271925248,25366528,14970880
58:47.6,0,1.515148871,396.9690041,0,0,191995904,114376704,273707008,25366528,14970880
58:52.5,0.313592739,0,397.0084076,0,0,191995904,114376704,281935872,25399296,14970880
58:53.5,0,0,395.2380149,0,0,191995904,114376704,283541504,25399296,14970880
58:54.5,0,0,396.8748413,0,0,191995904,114376704,285184000,25399296,14970880
58:55.5,0,0,391.2661641,0,0,191995904,114376704,287014912,25399296,14970880
58:56.5,0,0,401.4886791,0,0,191995904,114376704,288620544,25399296,14970880
58:57.5,0,0,398.4121723,0,0,191995904,114376704,290238464,25399296,14970880
58:58.6,0,0,399.9998448,0,0,191995904,114376704,291848192,25399296,14970880
59:05.5,0.671264873,0.447509915,389.3336262,0,0,192561152,114376704,287895552,25399296,14970880
59:06.5,0,0,395.8241423,0,0,192167936,114376704,289460224,25399296,14970880
59:07.5,22.22222222,0,368.2539683,0,0,201400320,114376704,291266560,25399296,14970880
59:08.5,21.87492781,0,328.1239172,1.562494844,0,210378752,114376704,298414080,28565504,15118336
