(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
38:28.1,18.89461942,4.723654854,4.723654854,0,0,205.549568,161.816576,56.139776,27.262976,14.962688
38:29.1,0,1.549082928,1.549082928,0,0,205.627392,161.816576,55.13216,27.262976,14.962688
38:30.1,40.60781477,26.55126351,103.081376,0,0,219.090944,424.783872,238.61248,27.262976,14.962688
38:31.1,87.69228179,6.153844336,266.1537675,0,0,238.092288,425.222144,236.634112,27.262976,14.962688
38:32.1,77.77780148,9.523812426,269.8413521,0,0,250.773504,425.222144,242.724864,26.574848,14.962688
38:33.2,96.98052884,7.46004068,292.4335947,0,0,252.669952,170.119168,251.502592,26.574848,14.962688
38:34.1,47.54092874,4.918027111,293.4422843,0,0,274.00192,169.5744,228.78208,26.574848,14.962688
38:35.1,64.17295449,10.95635808,281.7349221,0,0,297.644032,169.5744,226.803712,26.574848,14.962688
38:36.1,93.75006563,12.50000875,254.6876783,0,0,280.576,169.5744,240.92672,26.574848,14.962688
38:37.1,65.62504594,7.812505469,268.7501881,0,0,309.41184,168.656896,238.67392,26.574848,14.962688
38:38.1,85.93754297,6.250003125,292.1876461,0,0,298.909696,168.656896,200.675328,26.574848,14.962688
38:39.1,85.93741406,6.24999375,268.7497313,0,0,329.904128,168.656896,205.971456,26.574848,14.962688
38:40.1,31.28900801,1.5644504,186.1695976,0,0,332.058624,173.600768,258.265088,26.574848,14.962688
38:41.1,76.92294059,7.692294059,281.5379626,0,0,337.186816,173.600768,262.762496,26.574848,14.962688
38:42.1,84.37516875,7.812515625,289.0630781,0,0,341.315584,173.600768,269.979648,26.546176,14.962688
38:43.1,74.99988,9.374985,307.8120075,0,0,366.792704,125.321216,245.014528,26.546176,14.962688
38:44.1,87.50000875,4.687500469,265.6250266,0,0,358.662144,125.321216,257.10592,26.546176,14.962688
38:45.1,76.9744983,6.283632515,284.3343713,0,0,385.667072,125.321216,261.353472,26.546176,14.962688
38:46.1,89.06245547,4.687497656,278.1248609,0,0,393.95328,125.059072,266.493952,26.546176,14.962688
38:47.1,92.18756453,4.687503281,281.2501969,0,0,380.260352,124.981248,231.927808,26.517504,14.962688
38:48.1,65.62490156,7.812488281,290.6245641,0,0,406.720512,124.981248,242.91328,26.517504,14.962688
38:49.1,96.87521313,7.812517188,245.3130397,0,0,414.928896,124.981248,243.34336,26.517504,14.962688
38:50.1,40.8429297,1.570881912,226.2069953,0,0,427.380736,124.981248,321.90464,26.517504,14.962688
38:51.1,100.00042,3.125013125,273.4386484,0,0,428.060672,124.981248,274.681856,26.517504,14.962688
38:52.1,90.62481875,6.2499875,285.9369281,0,0,426.115072,124.981248,269.0048,26.517504,14.962688
38:53.1,82.81248344,0,271.8749456,0,0,455.831552,124.981248,269.029376,26.550272,14.962688
38:54.1,76.56248469,3.124999375,318.7499363,0,0,461.459456,124.981248,289.148928,26.550272,14.962688
38:55.1,95.47555315,1.565173002,245.7321614,0,0,454.303744,124.981248,288.509952,26.550272,14.962688
38:56.1,90.62413907,3.124970313,254.6850805,0,0,487.149568,124.981248,285.216768,26.550272,14.962688
38:57.1,76.56231625,6.249985,293.749295,0,0,494.071808,124.981248,293.650432,26.550272,14.962688
38:58.1,98.43749016,4.687499531,254.6874745,0,0,489.422848,124.981248,315.342848,26.550272,14.962688
38:59.1,89.11659377,4.690347041,229.827005,0,0,498.3808,124.981248,328.593408,26.550272,14.962688
39:00.1,56.74561621,0,211.2197937,0,0,521.261056,124.981248,395.415552,26.550272,14.962688
39:01.1,89.90488881,4.65025287,266.6144979,0,0,500.40832,124.981248,317.6448,26.550272,14.962688
39:02.1,95.31266203,4.687507969,239.0629064,0,0,531.329024,124.981248,309.80096,26.517504,14.962688
39:03.1,98.43744094,1.562499063,282.8123303,0,0,536.866816,124.981248,322.347008,26.525696,14.962688
39:04.1,85.93748281,4.687499063,270.3124459,0,0,533.045248,124.981248,335.331328,26.525696,14.962688
39:05.1,85.98924833,1.563440879,250.1505406,0,0,564.240384,124.981248,232.620032,26.525696,14.962688
