(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
36:26.8,42676224,54415360,14958592,153296896,4071424,4005888,64999424,104.576354,3.779868216,1.259956072,7.559736433,0,0,13.85951679
36:27.6,42807296,54415360,15507456,152592384,4071424,4005888,82456576,145.008694,0,5.800347761,15.46759403,0,0,46.40278209
36:28.6,42672128,54415360,21643264,150380544,4071424,4018176,85708800,181.1259458,0,4.644255019,4.644255019,0,0,34.05787014
36:29.6,41951232,54415360,16166912,148480000,4071424,4018176,84406272,93.46707026,0,1.639773162,0,0,0,16.39773162
36:30.6,41467904,47460352,17305600,150724608,4071424,4018176,84320256,139.7202893,11.64335744,10.18793776,13.09877712,0,1.45541968,39.29633136
36:32.8,35741696,53202944,17207296,149499904,4071424,4030464,86720512,126.7482577,24.76690092,0.728438262,12.38345046,0,0,39.33566617
36:33.6,35880960,51937280,15937536,135049216,4071424,4042752,86843392,177.3807664,0,1.949239192,3.898478383,0,0,46.7817406
36:34.6,36003840,51937280,15937536,134287360,4071424,4042752,88801280,130.0034842,0,0,1.604981287,0,0,33.70460702
36:35.6,36388864,51937280,15937536,133566464,4071424,4042752,88690688,130.6491095,0,0,6.076702767,0,1.519175692,31.90268953
36:36.6,36655104,51937280,15937536,133054464,4071424,4042752,87388160,152.7557995,0,0,11.25569049,0,0,16.07955784
36:37.6,37355520,51937280,15937536,116473856,4071424,4042752,87060480,195.8730691,0,0,3.133969106,0,0,0
36:38.6,38141952,51937280,15953920,109551616,4071424,4042752,87064576,201.5300738,0,0,0,0,0,0
36:39.6,39305216,51937280,15953920,105668608,4071424,4042752,87064576,195.0001682,0,0,0,0,0,1.560001346
36:40.5,39989248,51937280,15953920,101408768,4071424,4042752,87064576,199.5365381,0,0,0,0,0,0
36:41.6,40280064,51937280,15953920,101408768,4071424,4042752,87064576,197.0167914,0,0,3.078387366,0,0,1.539193683
