(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
06:12.5,54153216,69611520,15831040,139661312,4124672,4075520,86818816,3.497466286,252.9833947,1.165822095,8.743665715,0,0,37.30630705
06:14.3,54091776,85180416,16814080,139141120,4124672,4075520,87539712,3.351207872,350.2012226,0.837801968,3.351207872,0,0,5.864613776
06:16.1,52989952,107663360,15945728,131559424,4124672,4075520,86900736,2.605560786,369.9896317,0,0.868520262,0,0,3.474081049
06:17.9,53473280,80384000,15945728,131670016,4124672,4075520,85786624,0.859445582,369.5616002,0.859445582,0,0,0,3.437782328
06:19.8,46886912,85315584,15945728,124227584,4124672,4075520,85786624,5.17103466,361.9724262,0,0.86183911,0,0,0.86183911
06:21.6,47050752,95137792,15945728,118579200,4124672,4075520,85786624,1.731445827,373.9922985,0,0.865722913,0,0,1.731445827
06:23.4,47157248,91123712,15945728,117534720,4124672,4075520,85786624,0.865004684,365.8969813,0,0.865004684,0,0,1.730009368
06:25.2,47038464,97382400,15945728,118554624,4124672,4075520,86593536,3.473169433,370.7608369,0,3.473169433,0,0,0.868292358
06:27.0,47095808,104751104,15945728,119635968,4124672,4075520,86601728,1.747727283,366.1488659,0,3.495454567,0,0,0
06:28.8,48742400,100139008,15945728,120868864,4124672,4075520,86601728,1.701527934,353.9178103,0,5.955347769,0,0,2.552291901
06:30.6,48939008,104697856,15945728,120762368,4124672,4075520,86593536,1.743361947,367.8493708,0,1.743361947,0,0,2.615042921
06:32.4,49385472,113455104,16732160,120717312,4091904,3981312,86278144,0.875350532,359.7690688,0,1.750701065,0,0,2.626051597
06:34.2,49147904,114573312,16687104,120717312,4091904,3981312,86241280,0.863738208,369.6799531,0,0.863738208,0,0,0.863738208
06:36.0,49917952,115707904,16687104,117047296,4091904,3981312,85970944,0.858535305,362.3018988,0,0,0,0,1.717070611
06:37.8,50262016,122994688,16687104,117047296,4091904,3981312,85970944,1.748235708,368.0036166,0,0.874117854,0,0,1.748235708
06:39.6,50585600,125079552,16687104,117952512,4091904,3981312,85970944,2.631949674,362.3317384,0,0.877316558,0,0,4.386582789
06:40.0,49901568,122138624,16687104,117497856,4091904,3981312,85970944,6.967452521,1480.583661,0,10.45117878,0,0,6.967452521
06:43.2,51019776,130723840,16687104,117211136,4091904,3981312,86011904,1.988546734,207.8031337,0.497136684,0,0,0,0.497136684
