(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
13:10.3,12.49963376,1.56245422,3.12490844,0,0,147005440,374538240,59846656,29720576,14790656
13:11.3,77.31953916,24.74225253,23.19586175,0,0,186966016,233697280,70664192,29720576,14790656
13:17.2,11.74413368,4.270594064,333.9070734,0,0,219156480,167804928,76398592,26415104,14934016
13:17.3,0,0,387.49907,0,0,219156480,167804928,76627968,26415104,14934016
13:18.3,3.076926107,3.076926107,386.1542264,0,0,198197248,160743424,78368768,26415104,14934016
13:19.3,0,0,396.8254775,0,0,198307840,160743424,80027648,26464256,14934016
13:20.3,4.687495781,1.562498594,385.9371527,0,0,198307840,160743424,81715200,26464256,14934016
13:21.3,1.54667902,0,389.7631131,0,0,198311936,160743424,81137664,26464256,14934016
13:22.3,3.076924289,1.538462144,387.6924604,0,0,195477504,160743424,82751488,26464256,14934016
13:23.3,1.562499688,0,384.3749231,0,0,195915776,160743424,84344832,26464256,14934016
13:29.0,0.272737778,0,395.1970397,0,0,195538944,160743424,93519872,26464256,14934016
13:29.3,0,0,400.0037647,0,0,195538944,160743424,93958144,26464256,14934016
13:30.3,0,0,398.412496,0,0,195538944,160743424,95485952,26464256,14934016
13:31.3,0,0,397.1478814,0,0,195538944,160743424,97136640,26464256,14934016
13:32.3,3.10335842,3.10335842,283.9572954,0,0,197443584,160743424,183123968,26464256,14934016
13:33.3,0,0,395.2388581,0,0,197402624,160743424,185012224,26464256,14934016
13:34.3,0,0,395.3119466,0,0,199487488,160665600,186925056,26464256,14934016
13:35.3,0,0,393.9402343,0,0,196407296,160665600,188821504,26464256,14934016
13:41.5,0.50212768,1.004255359,1018.565998,0,0,196722688,160665600,208928768,26447872,14934016
13:53.8,1.657509043,1.147506261,465.377539,0,0.127500696,199884800,159887360,269852672,26681344,14974976
14:07.8,0.444943072,0,137.4874092,0,0,195051520,159887360,271163392,26681344,14974976
14:13.1,1.996271813,1.996271813,1156.982106,0,0,194535424,125140992,258179072,24915968,14974976
14:27.3,0,0,2.235510542,0,0,194535424,125140992,258293760,24915968,14974976
14:28.3,0,0,396.4606721,0,0,194535424,125140992,259833856,24915968,14974976
14:29.3,0,1.562499844,393.7499606,0,0,194535424,125140992,261283840,24915968,14974976
14:30.3,1.538458812,0,393.8454558,0,0,194535424,125140992,262873088,24915968,14974976
14:31.3,0,1.587303684,338.0956846,0,0,196354048,125140992,249503744,24915968,14974976
14:32.3,0,0,396.3170453,0,0,196354048,125140992,251678720,24915968,14974976
14:33.3,0,0,401.1599267,0,0,196354048,125140992,252993536,24915968,14974976
14:48.3,0.104279532,0.417118128,395.3237054,0,0,196673536,125140992,278355968,24920064,14946304
14:49.3,1.587302232,0,395.2382558,0,0,196673536,125140992,279834624,24920064,14946304
14:50.3,0,0,332.812267,0,0,196743168,125140992,266829824,24920064,14946304
14:51.3,0,0,398.4616562,0,0,197349376,125140992,267628544,24920064,14946304
14:52.3,0,0,398.4120104,0,0,197349376,125140992,269537280,24920064,14946304
14:53.3,0,0,394.332967,0,0,197349376,125140992,271421440,24920064,14946304
14:54.3,0,0,398.4615777,0,0,197349376,125140992,273301504,24920064,14946304
14:55.3,3.174599627,1.587299814,385.7138547,0,0,197349376,125140992,274972672,24920064,14946304
14:57.5,5.346229421,1.782076474,1390.019649,0,0,202797056,125140992,296140800,24920064,14946304
15:05.8,2.595001322,0,47.90771671,0.199615486,0.798461945,203440128,125140992,302170112,25374720,19099648
15:09.9,1.137857581,0,387.6301494,0,0,203440128,125140992,307970048,27549696,19173376
15:11.8,15.57377866,6.557380489,3540.165792,0,0,201265152,125140992,280952832,27631616,19173376
15:27.3,0,0,2.816199573,0,0,201265152,125140992,281120768,27631616,19173376
15:28.3,0,0,394.6809785,0,0,201265152,125140992,282624000,27631616,19173376
15:29.3,0,0,396.457546,0,0,201265152,125140992,284147712,27631616,19173376
15:30.3,0,0,329.6875,0,0,202952704,125140992,269422592,27631616,19173376
15:31.3,1.562499844,0,396.8749603,0,0,202960896,125140992,271409152,27631616,19173376
15:32.3,0,1.538459872,392.3072674,0,0,202960896,125140992,273317888,27631616,19173376
15:33.3,0,0,397.9026393,0,0,202960896,125140992,275206144,27631616,19173376
15:36.5,1.906137519,1.524910015,1355.645003,0,0,202883072,125140992,298553344,27631616,19173376
15:48.3,0,0,33.07891753,0,0,202883072,125140992,299978752,27631616,19173376
15:49.3,0,0,341.8089243,0,0,203853824,125140992,285908992,27631616,19173376
15:50.3,0,3.174611882,396.8264853,0,0,203853824,125140992,287383552,27631616,19173376
15:51.3,0,0,393.8462702,0,0,203853824,125140992,289742848,27631616,19173376
15:52.3,0,0,399.9994311,0,0,203853824,125140992,291606528,27631616,19173376
15:53.3,0,0,393.8465804,0,0,203853824,125140992,293482496,27631616,19173376
15:54.3,0,0,394.3291013,0,0,203853824,125140992,295432192,27631616,19173376
15:59.3,2.498381399,2.186083724,392.8704749,0,0,203419648,125140992,303996928,27631616,19173376
16:00.3,0,0,389.3070695,0,0,203419648,125140992,305635328,27631616,19173376
16:01.3,0,0,395.384849,0,0,203419648,125140992,307236864,27664384,19173376
16:02.3,0,0,395.2382157,0,0,203419648,125140992,308875264,27664384,19173376
16:03.3,0,0,393.7498819,0,0,203419648,125140992,310472704,27664384,19173376
16:04.3,3.106814263,0,386.7983757,0,0,203419648,125140992,312037376,27664384,19173376
16:05.3,0,0,402.8916727,0,0,203337728,125140992,313647104,27664384,19173376
16:08.5,0.492610837,0,398.0295567,0,0,203337728,125140992,311242752,27664384,19173376
16:09.5,15.10410474,4.531231422,2298.844741,0,0,204480512,126189568,314064896,27664384,19173376
16:15.3,0,0.540346796,41.6067033,0,0,204480512,126189568,315117568,27664384,19173376
16:16.3,0,0,395.237774,0,0,204480512,126189568,316727296,27664384,19173376
16:17.3,0,0,395.3841482,0,0,204480512,126189568,318418944,27664384,19173376
16:18.3,1.587302394,0,395.238296,0,0,204480512,126189568,320122880,27664384,19173376
16:19.3,0,0,393.2122355,0,0,204480512,126189568,321753088,27664384,19173376
16:20.3,0,0,401.1799991,0,0,204480512,126189568,323997696,27664384,19173376
16:21.3,0,0,393.6506737,0,0,204480512,126189568,325599232,27791360,19173376
16:29.1,1.20565816,1.20565816,683.0053474,0,0,204402688,126189568,281620480,27791360,19173376
16:35.3,0,0,26.79635942,0,0,204402688,126189568,282308608,27791360,19173376
16:36.3,0,1.587299814,392.0630539,0,0,204402688,126189568,284024832,27791360,19173376
16:37.3,1.562499531,0,395.3123814,0,0,204402688,126189568,285741056,27791360,19173376
16:38.3,0,0,396.9230378,0,0,204402688,126189568,287649792,27791360,19173376
16:39.3,1.587302232,0,395.2382558,0,0,204402688,126189568,289251328,27791360,19173376
16:40.3,0,1.546711632,391.3180428,0,0,204402688,126189568,290914304,27791360,19173376
16:41.3,0,3.076922168,387.6921932,0,0,204402688,126189568,292573184,27791360,19173376
16:47.5,0.25147574,0.50295148,392.8051061,0,0,204775424,126189568,295063552,27791360,19173376
16:52.0,2.425046712,5.196528668,1267.952995,0,0,205099008,126189568,310665216,27791360,19173376
17:02.3,0,0,4.259810631,0,0,205099008,126189568,310808576,27791360,19173376
17:03.3,0,0,395.2382157,0,0,205099008,126189568,312315904,27791360,19173376
17:04.3,3.125,0,389.0625,0,0,205099008,126189568,313901056,27791360,19173376
17:05.3,1.553396939,1.553396939,388.3492347,0,0,204832768,126189568,315486208,27791360,19173376
17:06.3,0,0,396.7088412,0,0,204832768,126189568,317034496,27791360,19173376
17:07.3,3.030310964,0,336.364517,0,0,205623296,126189568,303722496,27791360,19173376
17:08.3,1.58730191,1.58730191,393.6508736,0,0,205959168,126189568,305459200,27791360,19173376
17:14.3,0.26065117,0.26065117,396.4504298,0,0,206331904,126189568,316268544,27791360,19173376
17:15.3,0,1.587300459,376.1902087,0,0,206331904,126189568,317747200,27791360,19173376
17:16.3,0,0,397.2935805,0,0,206331904,126189568,319377408,27791360,19173376
17:17.3,0,0,393.6506737,0,0,206331904,126189568,320970752,27791360,19173376
17:18.3,1.562499844,0,396.8749603,0,0,206331904,126189568,322560000,27791360,19173376
17:19.3,0,0,398.4371016,0,0,206340096,126189568,324210688,27791360,19173376
17:20.3,0,1.562499844,393.7499606,0,0,206340096,126189568,325820416,27791360,19173376
17:26.3,0.780625409,1.040833878,393.9556229,0,0,206340096,126189568,336191488,27791360,19173376
17:27.3,6.249998125,0,334.3748997,0,0,206319616,126189568,321593344,27791360,19173376
17:28.3,0,0,395.3125,0,0,206319616,126189568,323612672,27791360,19173376
17:29.3,0,0,393.7497244,0,0,206319616,126189568,325533696,27791360,19173376
17:30.3,1.562499688,1.562499688,390.6249219,0,0,206319616,126189568,324440064,27791360,19173376
17:31.3,1.546706579,3.093413158,391.3167645,0,0,206319616,126189568,326270976,27791360,19173376
17:32.3,0,0,390.4763888,0,0,206319616,126189568,328011776,27791360,19173376
17:38.3,0.259300555,0,397.5077508,0,0,206241792,126189568,274128896,27791360,19173376
17:39.3,1.587299814,0,396.8249534,0,0,206241792,126189568,275656704,27791360,19173376
17:40.3,0,1.562498906,395.3122233,0,0,206241792,126189568,277381120,27791360,19173376
17:41.3,0,1.554180781,402.5328223,0,0,206241792,126189568,279031808,27791360,19173376
17:42.3,0,3.159013733,383.8201685,0,0,206110720,126189568,280862720,27791360,19173376
17:43.3,4.687493438,0,389.0619553,0,0,206213120,126189568,282398720,27791360,19173376
17:44.3,1.538461538,0,392.3076923,0,0,206213120,126189568,284037120,27791360,19173376
17:46.2,0,1.621505196,391.5935048,0,0,206213120,126189568,280051712,27791360,19173376
17:46.3,0,0,199.997696,0,0,206213120,126189568,267399168,27791360,19173376
17:48.0,2.848700719,8.546102157,3905.568686,0,0,206286848,126189568,318222336,27791360,19173376
18:03.3,0,0,13.55815261,0,0,206286848,126189568,319053824,27791360,19173376
18:04.3,1.538462447,0,389.2309992,0,0,206286848,126152704,320634880,27791360,19173376
18:05.3,9.523800816,1.587300136,377.7774324,0,0,209473536,126152704,324812800,27729920,19173376
18:06.3,0,0,335.3853419,0,0,209829888,126152704,310956032,27729920,19107840
18:07.3,1.571006529,0,392.7516323,0,0,209829888,126152704,313483264,27729920,19107840
18:08.3,1.56249875,0,385.9371913,0,0,209555456,126152704,315342848,27729920,19107840
18:09.3,0,0,395.3841093,0,0,209555456,126152704,317239296,27729920,19107840
18:15.3,0.522654348,0,398.5239405,0,0,209588224,126152704,327577600,26624000,19107840
18:16.3,0,0,399.99992,0,0,209588224,126152704,329175040,26624000,19107840
18:17.3,0,0,397.4993019,0,0,209588224,126152704,330915840,26624000,19107840
18:18.3,0,0,390.4761111,0,0,209588224,126152704,332443648,26624000,19107840
18:19.3,0,4.687499063,393.7499213,0,0,209588224,126152704,334159872,26624000,19107840
18:20.3,6.2499975,1.562499375,390.6248438,0,0,199610368,126152704,333766656,26624000,19107840
18:21.3,1.562497969,1.562497969,392.1869902,0,0,199610368,126152704,335585280,26624000,19107840
18:25.3,0.386618033,0.386618033,388.9377409,0,0,199622656,126152704,335925248,26624000,19107840
18:31.3,0.26339858,0.26339858,386.1423183,0,0,201580544,126152704,337907712,26624000,19107840
18:31.3,0,0,299.9760019,0,0,201580544,126152704,337924096,26624000,19107840
18:32.3,0,0,391.4571182,0,0,201580544,126152704,339714048,26624000,19107840
18:33.3,0,1.554944215,390.290998,0,0,201580544,126152704,341381120,26624000,19107840
18:34.3,0,0,393.6505937,0,0,201580544,126152704,337575936,26624000,19107840
