(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
22:58.0,52084736,46632960,16400384,87482368,4063232,4050944,91533312,305.638631,0,0,0,0,0,24.95009233
22:59.0,48087040,46632960,16429056,79982592,4063232,4071424,95227904,280.4090812,0,0,0,0,0,32.71439281
23:00.0,48431104,46645248,16429056,79982592,4063232,4091904,95686656,301.7564284,0,0,0,0,0,30.01765518
23:01.0,49377280,46645248,16429056,78548992,4063232,4112384,96989184,302.6675452,0,0,0,0,0,6.145533913
23:02.0,49442816,46645248,16429056,78548992,4063232,4112384,96989184,388.673865,0,0,0,0,0,0
23:03.0,50589696,46645248,16429056,78548992,4063232,4112384,96989184,396.4781254,0,0,0,0,0,0
23:04.0,50839552,46645248,16429056,78548992,4063232,4112384,96989184,390.625,0,0,0,0,0,0
23:10.0,55185408,46645248,16384000,76873728,4063232,4018176,96628736,390.625071,0,0.258349915,0,0,0,0.258349915
23:11.0,55918592,46645248,16338944,76873728,4063232,4018176,96628736,382.3834822,0,0,0,0,0,0
23:12.0,56852480,46645248,16338944,72507392,4063232,4018176,96628736,395.2942184,0,0,0,0,0,0
23:13.0,57978880,46645248,16338944,72507392,4063232,4018176,96628736,395.7700502,0,0,0,0,0,0
23:14.0,58318848,46645248,16338944,72507392,4063232,4050944,96628736,394.5079523,0,0,0,0,0,0
23:15.0,58449920,46645248,16338944,72507392,4063232,4050944,96628736,384.8063555,0,0,0,0,0,0
23:16.0,59879424,46645248,16338944,72507392,4063232,4050944,96153600,378.7878788,0,0,0,0,0,1.578282828
23:17.0,61394944,46645248,16338944,72507392,4063232,4050944,96153600,384.3995175,0,0,0,0,0,0
23:18.0,61812736,46645248,16338944,72507392,4063232,4050944,96153600,387.8991903,0,0,0,0,0,0
23:19.0,62099456,46645248,16338944,72507392,4063232,4050944,96153600,390.2362796,0,0,0,0,0,0
23:20.0,62562304,46645248,16338944,72507392,4063232,4050944,96129024,388.2574189,0,0,0,0,0,0
23:21.0,64233472,46645248,16338944,72507392,4063232,4050944,96129024,382.4617352,0,0,0,0,0,1.554722501
23:22.0,64819200,46645248,16338944,72507392,4063232,4050944,96129024,386.3420556,0,0,0,0,0,0
