"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/08/2020 12:10:56.556"," "," "," "," "," ","100","100","100","100","203497472","172331008","57483264","29720576","15077376"
"05/08/2020 12:10:57.612","35.767286019350009951","10.432125088977086236","93.889125800793777898","0","0","100","100","100","100","215257088","139513856","97865728","26865664","15077376"
"05/08/2020 12:11:04.449","14.168869404810369161","4.3420728821193064206","354.67879542364022427","0.22853015169048981892","0","100","100","100","100","253714432","138936320","137646080","26898432","15077376"
"05/08/2020 12:11:04.574","75.000900010800137352","37.500450005400068676","287.50345004140046967","0","0","100","100","100","100","260993024","139132928","137773056","26898432","15077376"
"05/08/2020 12:11:05.574","15.637045215929830988","7.818522607964915494","358.08833544479313105","0","0","100","100","100","100","272715776","138813440","149852160","26898432","15077376"
"05/08/2020 12:11:06.574","3.1249984375007811011","9.374995312502342415","364.06231796884100049","0","0","100","100","100","100","273305600","138452992","160088064","26898432","15077376"
"05/08/2020 12:11:07.574","9.3749943750033750689","3.124998125001125171","379.68727218763666542","0","0","100","100","100","100","285249536","138452992","169443328","26898432","15077376"
"05/08/2020 12:11:08.574","35.937543125051753634","9.3750112500135003302","340.62540875049052147","0","0","100","100","100","100","262750208","138579968","168108032","26898432","15077376"
"05/08/2020 12:11:09.574","32.8125","1.5625","350","0","0","100","100","100","100","279457792","138579968","169619456","26898432","15077376"
"05/08/2020 12:11:10.619","13.448657544245007145","11.954362261551116475","366.10234426000295116","0","0","100","100","100","100","279945216","138317824","171298816","26898432","15077376"
"05/08/2020 12:11:16.571","8.138904872647877653","7.0887235987578289809","371.23908032013218872","0","0","100","100","100","100","267792384","114896896","180293632","26841088","15077376"
"05/08/2020 12:11:17.571","9.3750018750003736301","1.5625003125000627158","381.25007625001524048","0","0","100","100","100","100","262508544","114896896","181964800","26816512","15077376"
"05/08/2020 12:11:18.571","6.2499993750000628623","4.6874995312500464806","379.68746203125380134","0","0","100","100","100","100","262524928","114724864","183390208","26816512","15077376"
"05/08/2020 12:11:19.571","28.124985937507030798","6.2499968750015622021","329.68733515633243769","0","0","100","100","100","100","277860352","114724864","156598272","26816512","15077376"
