(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
35:31.0,39.99998031,4.615382343,289.2306268,0,0,237514752,266502144,73068544,29675520,15015936
35:32.0,14.43044755,6.413532245,270.9717374,0,0,213098496,266502144,73805824,29675520,15163392
35:33.0,0,0,300.0000305,0,0,204693504,266502144,75161600,29675520,15163392
35:34.0,0,1.538462599,296.9232816,0,0,204046336,222380032,76607488,27316224,15163392
35:35.0,0,0,300.0001219,0,0,204050432,179630080,77918208,27316224,15163392
35:36.0,0,0,301.5624397,0,0,200966144,180678656,76795904,27316224,15163392
35:37.0,3.091079422,1.545539711,298.2891642,0,0,197570560,180678656,78090240,27316224,15163392
35:38.0,0,0,299.9997562,0,0,197570560,180678656,79347712,26529792,15163392
35:39.0,0,0,300.0004431,0,0,197570560,180678656,80617472,26529792,15163392
35:40.0,0,0,296.8248541,0,0,197570560,180678656,79732736,26529792,15163392
35:41.0,1.538460933,0,299.9998818,0,0,197570560,180678656,81068032,26529792,15163392
35:42.0,0,0,296.922891,0,0,197111808,180678656,82305024,26529792,15163392
35:43.0,0,0,300.0002363,0,0,197074944,180678656,83570688,26529792,15163392
35:44.0,3.17459995,1.587299975,299.9996952,0,0,197033984,180678656,84787200,26529792,15163392
35:45.0,3.076926409,0,298.4618617,0,0,197033984,180678656,85999616,26529792,15163392
35:46.0,0,0,299.9997257,0,0,197033984,179236864,87162880,26529792,15163392
35:47.0,0,1.552630086,304.3154968,0,0,197308416,179236864,88416256,26529792,15163392
35:48.0,0,0,292.8646236,0,0,197308416,179236864,89591808,26505216,15163392
35:49.0,0,0,298.4373209,0,0,197275648,179236864,90800128,26505216,15163392
35:50.0,0,0,301.5624698,0,0,197275648,179236864,92012544,26505216,15163392
35:51.0,0,0,300.0007385,0,0,197275648,179236864,93200384,26505216,15163392
35:52.0,0,1.577900466,296.6452877,0,0,199299072,179236864,94380032,26505216,15163392
35:53.0,1.55010259,3.100205179,302.270005,0,0,199372800,179191808,95629312,26476544,15163392
35:54.0,3.174600272,0,220.6347189,0,0,197947392,179191808,182702080,26476544,15163392
35:55.0,4.687497188,0,295.3123228,0,0,198320128,179191808,184270848,26476544,15163392
35:56.0,0,3.076921865,295.384499,0,0,198320128,179191808,185131008,26476544,15163392
35:57.0,6.308342071,0,293.3379063,0,0,198320128,179191808,186597376,26476544,15163392
35:58.0,3.100253467,0,296.0742061,0,0,198320128,179191808,188047360,26476544,15163392
35:59.0,1.587303845,1.587303845,292.0639074,0,0,197558272,179191808,189509632,26505216,15163392
36:00.0,0,0,296.922843,0,0,197660672,179191808,191176704,26505216,15163392
36:01.0,0,0,298.4373508,0,0,197668864,179191808,192524288,26505216,15163392
36:02.0,0,1.577125951,294.9225528,0,0,197668864,179191808,193802240,26505216,15163392
36:03.0,0,0,302.277202,0,0,197668864,179191808,195096576,26505216,15163392
36:04.0,0,0,299.9998476,0,0,197668864,179191808,196329472,26505216,15163392
36:05.0,3.124996563,0,298.4371717,0,0,197668864,179191808,197660672,26505216,15163392
36:06.0,0,0,300.0000295,0,0,197668864,179191808,198959104,26505216,15163392
36:07.0,1.577152376,0,298.0817991,0,0,197632000,179191808,200200192,26505216,15163392
36:08.0,0,0,302.2778318,0,0,197632000,179191808,201363456,26472448,15163392
36:09.0,0,1.587300942,299.9998781,0,0,197632000,179191808,202612736,26480640,15163392
36:10.0,3.12499875,0,293.7498825,0,0,197632000,179191808,203825152,26480640,15163392
36:11.0,4.615386888,0,296.9232231,0,0,197632000,179191808,205115392,26480640,15163392
36:12.0,0,0,299.9996038,0,0,197640192,179191808,206258176,26480640,15163392
36:13.0,0,1.540415677,301.9214726,0,0,197640192,179191808,207515648,26480640,15163392
36:14.0,0,1.587304167,295.2385751,0,0,197640192,179191808,208719872,26497024,15163392
36:15.0,0,0,293.8465589,0,0,197640192,179191808,209936384,26497024,15163392
36:16.0,0,0,296.8254571,0,0,197640192,179191808,211103744,26497024,15163392
36:17.4,36.10223186,0,296.475904,0,0,204812288,179191808,212840448,26497024,15163392
36:18.0,7.997758751,0,303.9148325,0,0,199340032,179191808,213733376,26497024,15163392
36:19.0,0,0,282.5303259,0,0,199352320,179191808,217055232,26542080,15163392
36:20.0,0,0,280.0089879,0,0,200687616,179191808,245092352,26542080,15163392
36:21.0,0,0,299.9995124,0,0,200835072,179191808,246362112,26542080,15163392
36:22.0,0,1.538464114,301.5389663,0,0,200798208,179191808,247844864,26542080,15163392
36:23.0,12.52256065,0,292.7148551,0,0,202334208,179089408,249155584,26701824,15200256
36:24.0,0,0,301.5625,0,0,202305536,179089408,250470400,26787840,15200256
36:25.0,0,0,298.4613328,0,0,202305536,179089408,251875328,26787840,15200256
36:26.0,1.587303684,0,300.0003962,0,0,202305536,179089408,253218816,26787840,15200256
36:27.0,0,0,299.99976,0,0,202305536,179089408,254541824,26787840,15200256
36:28.0,4.621192815,0,300.377533,0,0,197402624,179089408,255856640,26787840,15200256
36:29.0,1.587303522,0,300.0003657,0,0,197074944,179089408,257110016,26861568,15200256
36:30.0,0,1.538462296,301.53861,0,0,197074944,179089408,258416640,26861568,15200256
36:31.0,0,0,300.0007314,0,0,197074944,179089408,259641344,26861568,15200256
36:32.0,0,0,300.0000886,0,0,197074944,179089408,260927488,26861568,15200256
36:33.0,3.151019862,0,304.0734166,0,0,195801088,179089408,262242304,26861568,15200256
36:34.0,0,0,297.8903538,0,0,195801088,179089408,263434240,26861568,15200256
36:35.0,0,0,299.99994,0,0,195805184,179089408,264679424,26861568,15200256
36:36.0,0,0,303.1175433,0,0,195805184,179089408,264609792,26861568,15200256
36:37.0,0,1.538498652,300.0072371,0,0,195805184,179089408,265850880,26861568,15200256
36:38.0,0,0,302.7959573,0,0,195805184,179089408,267046912,25124864,15200256
36:39.0,3.149081657,1.574540829,296.0136758,0,0,195805184,179089408,268238848,25128960,15200256
36:40.0,0,0,304.6152646,0,0,195805184,179089408,237637632,25128960,15200256
36:41.0,0,1.587302232,300.0001219,0,0,195805184,179089408,238772224,25128960,15200256
36:42.0,1.538459872,0,299.9996751,0,0,195805184,179089408,240001024,25128960,15200256
36:43.0,0,0,302.7992275,0,0,195805184,179089408,241131520,25128960,15200256
36:44.0,0,1.574546858,299.163903,0,0,195805184,179089408,242384896,25128960,15200256
36:45.0,3.12499625,0,262.499685,0,0,197599232,184426496,248111104,25128960,15200256
36:46.0,0,0,304.6149347,0,0,197599232,184426496,249753600,25128960,15200256
36:47.0,0,0,295.3131792,0,0,197566464,184426496,251240448,25128960,15200256
36:48.0,1.577927874,0,299.8062961,0,0,197566464,184360960,251912192,25128960,15200256
36:49.0,1.555729156,0,301.8114562,0,0,197566464,139051008,253337600,25128960,15200256
36:50.0,4.761910567,0,296.8257587,0,0,197566464,139051008,254644224,25128960,15200256
36:51.0,0,3.124995938,298.437112,0,0,197566464,137609216,256016384,25128960,15200256
36:52.0,1.562499844,0,299.99997,0,0,197566464,137609216,257634304,25128960,15200256
36:53.0,1.552617589,0,298.1025771,0,0,197566464,137609216,258932736,25128960,15200256
36:54.0,1.550116276,0,299.1724413,0,0,197509120,137609216,260280320,25096192,15171584
36:55.0,1.587302071,0,298.4127894,0,0,197509120,137609216,261509120,25096192,15171584
36:56.0,0,0,295.384819,0,0,197509120,137609216,262950912,25096192,15171584
36:57.0,0,0,301.5873935,0,0,197509120,137609216,264171520,25096192,15171584
36:58.0,0,0,300.0000591,0,0,197509120,137609216,265486336,25096192,15171584
36:59.0,0,0,300.5344103,0,0,197509120,137609216,266764288,25096192,15171584
37:00.0,0,0,301.5873322,0,0,197509120,137609216,267902976,25096192,15171584
37:01.0,0,0,301.5380162,0,0,197509120,137609216,269176832,25096192,15171584
37:02.0,0,1.587300136,299.9997257,0,0,197509120,137609216,270389248,25096192,15171584
37:03.0,0,0,301.5387287,0,0,197509120,137609216,271609856,25096192,15171584
37:04.0,0,1.564535617,294.1326961,0,0,197509120,137609216,272785408,25128960,15171584
37:05.0,0,0,299.9994978,0,0,197509120,137609216,274051072,25128960,15171584
37:06.0,0,1.587304329,298.4132138,0,0,197435392,137609216,275218432,25128960,15171584
37:07.0,0,0,299.99961,0,0,197435392,137609216,276414464,25128960,15171584
37:08.0,0,0,299.9994978,0,0,197435392,137609216,277520384,25128960,15171584
37:09.0,0,0,298.8213061,0,0,197435392,137609216,278716416,25128960,15171584
37:10.0,0,3.174670901,253.9736721,0,0,197607424,137609216,264396800,25128960,15171584
37:11.0,0,0,303.0775199,0,0,198688768,137609216,266027008,25128960,15171584
37:12.0,0,0,301.5873935,0,0,198696960,137609216,267505664,25128960,15171584
37:13.0,0,1.562499531,299.99991,0,0,198696960,137609216,268902400,25128960,15171584
37:14.0,0,0,300.3620759,0,0,198696960,137609216,270528512,25128960,15171584
37:15.0,0,0,300.0003962,0,0,198696960,137609216,271888384,25128960,15171584
37:16.0,0,0,299.99985,0,0,198696960,137609216,273285120,25128960,15171584
37:17.0,0,0,296.9231354,0,0,198696960,137609216,274599936,25128960,15171584
37:18.0,3.174597047,1.587298524,296.8248239,0,0,198696960,137609216,275886080,25128960,15171584
37:19.0,0,0,298.840435,0,0,198696960,137609216,277196800,25128960,15171584
37:20.0,0,0,299.9985676,0,0,198696960,137609216,278466560,25128960,15171584
37:21.0,0,0,299.99964,0,0,198696960,137609216,279703552,25128960,15171584
37:22.0,1.538463205,0,300.0003249,0,0,198696960,137609216,281014272,25128960,15171584
37:23.0,26.56238047,1.562492969,278.1237484,0,0,209649664,137609216,287907840,25128960,15171584
37:24.2,24.11077738,1.339487632,285.3108657,4.018462897,9.376413427,217894912,137609216,292098048,31784960,20860928
37:25.0,0,0,252.8307688,0,0,217878528,137609216,292917248,31784960,20860928
37:26.0,6.349217959,0,295.2386351,0,4.761913469,217878528,137609216,294117376,31784960,26419200
37:27.0,0,1.562499063,299.99982,0,0,217878528,137609216,295321600,31756288,27541504
37:28.0,0,0,299.9996455,0,0,217878528,137609216,296542208,31756288,27541504
37:29.0,0,0,299.8023905,0,0,217878528,137609216,297754624,31838208,27541504
37:30.0,4.667153079,0,300.2535148,0,0,217878528,137609216,298934272,31838208,27541504
37:31.0,0,3.17460124,295.2379153,0,0,217878528,137609216,300097536,31838208,27541504
37:32.0,0,6.249998125,293.7499119,0,0,217878528,137609216,301326336,31838208,27541504
37:33.0,4.687494375,1.562498125,298.4371419,0,0,214908928,137609216,302551040,31838208,27541504
37:34.0,0,1.552650914,291.8983719,0,0,214908928,137609216,303722496,31838208,27541504
37:35.0,3.100290068,1.550145034,289.8771214,0,0,214908928,137609216,304918528,31838208,27541504
37:36.0,4.687494844,0,249.999725,0,0,216543232,137609216,290480128,31838208,27541504
37:37.0,3.076930045,1.538465022,295.3852843,0,0,216551424,137609216,291160064,31838208,27541504
37:38.0,0,0,296.8250651,0,0,216555520,137609216,292642816,31838208,27541504
37:39.0,0,0,301.2102366,0,0,216563712,137609216,294092800,31838208,27541504
37:40.0,3.150644355,0,299.3112137,0,0,216563712,137609216,293920768,31838208,27541504
37:41.0,0,0,301.5617461,0,0,216563712,137609216,295292928,31838208,27541504
37:42.0,0,0,301.5614144,0,0,216563712,137609216,296673280,31838208,27541504
37:43.0,0,0,300.0016837,0,0,216563712,137609216,298037248,31838208,27541504
37:44.0,1.563455428,0,301.7468975,0,0,216563712,137609216,251211776,31838208,27541504
37:45.0,0,0,301.7639878,0,0,216563712,137609216,252497920,31838208,27541504
37:46.0,0,0,300.0000305,0,0,216563712,137609216,253739008,31838208,27541504
37:47.0,0,0,299.99952,0,0,216563712,137609216,255016960,31838208,27541504
37:48.0,0,1.562464063,299.9931002,0,0,216563712,137609216,256307200,31838208,27541504
37:49.0,0,0,298.4683858,0,0,216563712,137609216,257585152,31838208,27541504
37:50.0,0,1.564495044,300.3830485,0,0,216563712,137609216,258818048,31838208,27541504
37:51.0,0,0,299.999939,0,0,216563712,137609216,260018176,31838208,27541504
37:52.0,0,1.562499219,299.99985,0,0,216563712,137609216,261136384,31838208,27541504
37:53.0,0,0,300.0005317,0,0,216563712,137609216,262385664,31838208,27541504
37:54.0,0,0,299.9995429,0,0,216489984,137609216,263573504,31838208,27541504
37:55.0,0,0,300.3819453,0,0,216489984,137609216,264835072,31838208,27541504
37:56.0,1.587301265,1.587301265,299.999939,0,0,216489984,137609216,265986048,31838208,27541504
37:57.0,0,0,299.99967,0,0,216489984,137609216,267227136,31838208,27541504
37:58.0,0,0,299.9999705,0,0,216489984,137609216,268402688,31838208,27541504
37:59.0,0,0,301.5876386,0,0,216489984,137609216,269590528,31838208,27541504
38:00.0,3.080870838,1.540435419,297.3040359,0,0,216489984,137609216,270802944,31838208,27541504
38:01.0,0,0,300.00057,0,0,216489984,137609216,272150528,31838208,27541504
38:02.0,3.174600595,0,255.5553479,0,0,218185728,137609216,261619712,31838208,27541504
38:03.0,0,0,299.9997046,0,0,218185728,137609216,263159808,31838208,27541504
38:04.0,4.761911051,0,298.4130925,0,0,218185728,137609216,264564736,31838208,27541504
38:05.0,0,1.541120954,300.518586,0,0,218185728,137609216,265969664,31838208,27541504
38:06.0,0,0,300.0002133,0,0,218185728,137609216,267345920,31838208,27541504
38:07.0,1.562499688,0,303.1249394,0,0,218185728,137609216,268730368,31838208,27541504
38:08.0,0,0,293.7497356,0,0,218193920,137609216,270041088,31838208,27541504
38:09.0,0,0,293.8464721,0,0,218193920,137609216,271429632,31838208,27541504
38:10.0,1.57710462,1.57710462,291.7643546,0,0,218193920,137609216,272707584,31838208,27541504
38:11.0,0,1.550136422,302.2766023,0,0,218193920,137609216,274006016,31838208,27541504
38:12.0,0,0,300,0,0,218193920,137609216,275275776,31838208,27541504
38:13.0,0,0,299.9931602,0,0,218193920,137609216,276541440,31838208,27541504
38:14.0,0,0,300.0062918,0,0,218193920,137609216,277864448,31838208,27541504
38:15.0,3.154261453,1.577130726,294.9234458,0,0,218193920,137609216,279109632,31838208,27541504
