(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
21:47.2,34.74634461,9.476275802,97.92151662,0,0,220135424,196489216,102486016,29892608,14831616
21:48.2,6.184020215,6.184020215,105.1283437,0,0,220176384,196456448,103948288,29892608,14974976
21:49.2,1.579229568,1.579229568,99.49146281,0,0,220164096,189968384,104488960,26464256,14974976
21:50.2,0,1.538462144,104.6154258,0,0,221024256,165232640,104914944,26464256,14974976
21:51.2,4.687504688,3.125003125,106.2501063,0,0,190779392,165232640,97177600,26480640,14974976
21:52.2,0,0,99.8477091,0,0,187842560,164921344,97943552,26480640,14974976
21:53.2,0,4.615391432,100.0001477,0,0,187846656,164921344,98496512,26525696,14974976
21:54.2,0,4.69907005,103.3795411,0,0,187846656,159940608,99045376,26525696,14974976
21:55.2,4.687669694,1.562556565,101.5661767,0,0,185593856,159154176,94498816,26525696,14974976
21:56.2,0,4.687493438,104.6873534,0,0,185106432,159154176,94990336,26525696,14974976
21:57.2,1.5850436,3.170087199,103.027834,0,0,185585664,162701312,95465472,26525696,14974976
21:58.2,1.538450935,1.538450935,99.99931077,0,0,185585664,162701312,96083968,26525696,14974976
21:59.2,1.567327054,1.567327054,98.74160439,0,0,185659392,162758656,95424512,26525696,14974976
22:00.2,0,3.124906253,96.87209384,0,0,185618432,160759808,95944704,26525696,14974976
22:01.2,0,9.375160315,100.00171,0,0,185618432,160759808,96423936,26492928,14974976
22:02.2,0,1.585080743,98.27500608,0,0,185790464,143589376,96919552,26492928,14974976
22:03.2,0,3.076951252,100.0009157,0,0,185790464,135200768,97533952,26464256,14974976
22:04.2,3.130738017,7.826845042,101.7489855,0,0,185790464,135200768,96968704,26464256,14974976
22:05.2,0,4.687346724,103.1216279,0,0,185790464,135069696,97468416,26464256,14974976
22:06.2,0,1.562549689,103.1282795,0,0,185765888,135069696,97964032,26464256,14974976
22:07.2,1.585278711,4.755836134,101.4578375,0,0,185765888,135069696,98463744,26464256,14974976
22:08.2,1.538520921,4.615562762,104.6194226,0,0,186908672,135028736,97951744,26439680,14974976
22:09.2,0,1.581768151,99.65139348,0,0,183828480,135028736,98377728,26439680,14974976
22:10.2,1.562482969,0,103.1238759,0,0,185634816,135028736,98856960,26439680,14974976
22:11.2,0,1.53852592,104.6197626,0,0,185589760,135028736,99368960,26439680,14974976
22:12.2,0,3.170273406,101.448749,0,0,185589760,135028736,98865152,26439680,14974976
22:13.2,1.562493125,3.12498625,99.99956,0,0,185565184,135028736,99344384,26439680,14974976
22:14.2,0,3.094329624,102.1128776,0,0,185565184,135028736,99823616,26476544,14974976
22:15.2,1.56252125,3.125042501,104.6889238,0,0,185565184,135028736,100286464,26476544,14974976
22:16.2,0,6.250004375,101.5625711,0,0,185565184,135028736,99803136,26476544,14974976
22:17.2,0,1.585161147,101.4503134,0,0,185565184,135028736,100225024,26476544,14974976
22:18.2,1.538471385,1.538471385,104.6160542,0,0,185565184,135028736,100667392,26476544,14974976
22:19.2,3.133440235,3.133440235,100.2700875,0,0,185565184,135028736,101130240,26476544,14974976
22:20.2,1.562560159,1.562560159,103.1289705,0,0,185565184,135028736,100728832,26476544,14974976
22:21.2,0,3.125003125,100.0001,0,0,185528320,135028736,101101568,26476544,14974976
22:22.2,0,4.687502813,93.75005625,0,0,185528320,135028736,101564416,26476544,14974976
22:23.2,3.169838635,3.169838635,99.84991702,0,0,185528320,135028736,102014976,26447872,14974976
22:24.2,4.626519238,6.168692317,101.7834232,0,0,185528320,135028736,102498304,26456064,14974976
22:25.2,0,4.6875075,98.4376575,0,0,185528320,135028736,101388288,26456064,14974976
22:26.2,0,1.562551877,100.0033201,0,0,185528320,135028736,101851136,26456064,14974976
22:27.2,0,1.562499219,93.74995313,0,0,185528320,135028736,102277120,26456064,14974976
22:28.2,3.170070799,1.585035399,99.85723016,0,0,185528320,135028736,102723584,26456064,14974976
22:29.2,0,4.590267575,100.9858867,0,0,185528320,135028736,102535168,26464256,14974976
22:30.2,1.576014482,3.152028964,100.8649268,0,0,185528320,135028736,102973440,26464256,14974976
22:31.2,7.812553907,1.562510781,101.5632008,0,0,185528320,135028736,103407616,26464256,14974976
22:32.2,4.687437657,0,99.99867002,0,0,185528320,135028736,103854080,26464256,14974976
22:33.2,3.170792908,3.170792908,98.29458016,0,0,185528320,135028736,103428096,26464256,14974976
22:34.2,0,4.649714098,105.3935196,0,0,185528320,135028736,103890944,26509312,14974976
22:35.2,1.554727451,1.554727451,99.50255687,0,0,185929728,135028736,105369600,26509312,14974976
