"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/08/2020 16:35:30.006"," "," "," "," "," ","100","100","100","100","217808896","389443584","91717632","29675520","15015936"
"05/08/2020 16:35:31.037","39.999980307702003302","4.6153823431963854063","289.23062684030679748","0","0","100","100","100","100","237514752","266502144","73068544","29675520","15015936"
"05/08/2020 16:35:32.011","14.430447551672545003","6.4135322451877989636","270.97173735918448756","0","0","100","100","100","100","213098496","266502144","73805824","29675520","15163392"
"05/08/2020 16:35:32.996","0","0","300.00003047619355812","0","0","100","100","100","100","204693504","266502144","75161600","29675520","15163392"
"05/08/2020 16:35:34.011","0","1.5384625988172988542","296.9232815717386984","0","0","100","100","100","100","204046336","222380032","76607488","27316224","15163392"
"05/08/2020 16:35:34.996","0","0","300.0001219048114649","0","0","100","100","100","100","204050432","179630080","77918208","27316224","15163392"
"05/08/2020 16:35:35.996","0","0","301.56243968751203965","0","0","100","100","100","100","200966144","180678656","76795904","27316224","15163392"
"05/08/2020 16:35:37.007","3.0910794217495469738","1.5455397108747734869","298.28916419883125855","0","0","100","100","100","100","197570560","180678656","78090240","27316224","15163392"
"05/08/2020 16:35:37.991","0","0","299.99975619067436128","0","0","100","100","100","100","197570560","180678656","79347712","26529792","15163392"
"05/08/2020 16:35:39.007","0","0","300.0004430775774722","0","0","100","100","100","100","197570560","180678656","80617472","26529792","15163392"
"05/08/2020 16:35:39.991","0","0","296.8248540599494163","0","0","100","100","100","100","197570560","180678656","79732736","26529792","15163392"
"05/08/2020 16:35:41.007","1.5384609325446174655","0","299.99988184620036691","0","0","100","100","100","100","197570560","180678656","81068032","26529792","15163392"
"05/08/2020 16:35:42.001","0","0","296.92289099158193721","0","0","100","100","100","100","197111808","180678656","82305024","26529792","15163392"
"05/08/2020 16:35:43.017","0","0","300.00023630787848106","0","0","100","100","100","100","197074944","180678656","83570688","26529792","15163392"
"05/08/2020 16:35:44.001","3.1745999496127499384","1.5872999748063749692","299.99969523840485408","0","0","100","100","100","100","197033984","180678656","84787200","26529792","15163392"
"05/08/2020 16:35:45.017","3.0769264094710648827","0","298.46186171869328518","0","0","100","100","100","100","197033984","180678656","85999616","26529792","15163392"
"05/08/2020 16:35:46.001","0","0","299.99972571453650971","0","0","100","100","100","100","197033984","179236864","87162880","26529792","15163392"
"05/08/2020 16:35:47.008","0","1.552630085807530147","304.31549681827590348","0","0","100","100","100","100","197308416","179236864","88416256","26529792","15163392"
"05/08/2020 16:35:48.000","0","0","292.86462363633415862","0","0","100","100","100","100","197308416","179236864","89591808","26505216","15163392"
"05/08/2020 16:35:49.000","0","0","298.43732093760746693","0","0","100","100","100","100","197275648","179236864","90800128","26505216","15163392"
"05/08/2020 16:35:50.000","0","0","301.56246984375303555","0","0","100","100","100","100","197275648","179236864","92012544","26505216","15163392"
"05/08/2020 16:35:51.016","0","0","300.00073846335618555","0","0","100","100","100","100","197275648","179236864","93200384","26505216","15163392"
"05/08/2020 16:35:52.006","0","1.5779004663415401311","296.64528767220951977","0","0","100","100","100","100","199299072","179236864","94380032","26505216","15163392"
"05/08/2020 16:35:53.014","1.5501025895096200991","3.1002051790192401981","302.27000495437590644","0","0","100","100","100","100","199372800","179191808","95629312","26476544","15163392"
"05/08/2020 16:35:53.998","3.1746002721114976453","0","220.63471891174907569","0","0","100","100","100","100","197947392","179191808","182702080","26476544","15163392"
"05/08/2020 16:35:54.998","4.6874971875016875344","0","295.3123228126062827","0","0","100","100","100","100","198320128","179191808","184270848","26476544","15163392"
"05/08/2020 16:35:56.014","0","3.0769218650892349309","295.38449904856651074","0","0","100","100","100","100","198320128","179191808","185131008","26476544","15163392"
"05/08/2020 16:35:57.005","6.308342070807657187","0","293.33790629255605609","0","0","100","100","100","100","198320128","179191808","186597376","26476544","15163392"
"05/08/2020 16:35:58.013","3.1002534668026346942","0","296.07420607965161707","0","0","100","100","100","100","198320128","179191808","188047360","26476544","15163392"
"05/08/2020 16:35:58.997","1.5873038448003886636","1.5873038448003886636","292.06390744327154607","0","0","100","100","100","100","197558272","179191808","189509632","26505216","15163392"
"05/08/2020 16:36:00.013","0","0","296.92284303923747757","0","0","100","100","100","100","197660672","179191808","191176704","26505216","15163392"
"05/08/2020 16:36:01.013","0","0","298.43735078132465333","0","0","100","100","100","100","197668864","179191808","192524288","26505216","15163392"
"05/08/2020 16:36:02.003","0","1.5771259506410550966","294.92255276987731349","0","0","100","100","100","100","197668864","179191808","193802240","26505216","15163392"
"05/08/2020 16:36:03.011","0","0","302.27720204632305467","0","0","100","100","100","100","197668864","179191808","195096576","26505216","15163392"
"05/08/2020 16:36:03.996","0","0","299.99984761912503473","0","0","100","100","100","100","197668864","179191808","196329472","26505216","15163392"
"05/08/2020 16:36:04.996","3.1249965625037812167","0","298.43717171911112018","0","0","100","100","100","100","197668864","179191808","197660672","26505216","15163392"
"05/08/2020 16:36:06.011","0","0","300.00002953846444598","0","0","100","100","100","100","197668864","179191808","198959104","26505216","15163392"
"05/08/2020 16:36:07.002","1.5771523764380603883","0","298.08179914679334388","0","0","100","100","100","100","197632000","179191808","200200192","26505216","15163392"
"05/08/2020 16:36:08.010","0","0","302.27783180817476705","0","0","100","100","100","100","197632000","179191808","201363456","26472448","15163392"
"05/08/2020 16:36:08.994","0","1.5873009423031092524","299.99987809528761318","0","0","100","100","100","100","197632000","179191808","202612736","26480640","15163392"
"05/08/2020 16:36:09.994","3.1249987500005000918","0","293.74988250004696511","0","0","100","100","100","100","197632000","179191808","203825152","26480640","15163392"
"05/08/2020 16:36:11.010","4.6153868875750836409","0","296.92322310066367663","0","0","100","100","100","100","197632000","179191808","205115392","26480640","15163392"
"05/08/2020 16:36:11.994","0","0","299.99960381004700594","0","0","100","100","100","100","197640192","179191808","206258176","26480640","15163392"
"05/08/2020 16:36:13.009","0","1.5404156766107031107","301.92147261569778038","0","0","100","100","100","100","197640192","179191808","207515648","26480640","15163392"
"05/08/2020 16:36:13.993","0","1.5873041673007417529","295.23857511793795538","0","0","100","100","100","100","197640192","179191808","208719872","26497024","15163392"
"05/08/2020 16:36:15.009","0","0","293.84655890233347009","0","0","100","100","100","100","197640192","179191808","209936384","26497024","15163392"
"05/08/2020 16:36:15.993","0","0","296.82545713279131405","0","0","100","100","100","100","197640192","179191808","211103744","26497024","15163392"
"05/08/2020 16:36:17.421","36.102231858352801908","0","296.47590404889723459","0","0","100","100","100","100","204812288","179191808","212840448","26497024","15163392"
"05/08/2020 16:36:18.007","7.997758750742405276","0","303.91483252821143424","0","0","100","100","100","100","199340032","179191808","213733376","26497024","15163392"
"05/08/2020 16:36:18.992","0","0","282.53032585282767286","0","0","100","100","100","100","199352320","179191808","217055232","26542080","15163392"
"05/08/2020 16:36:20.007","0","0","280.00898785772716337","0","0","100","100","100","100","200687616","179191808","245092352","26542080","15163392"
"05/08/2020 16:36:20.992","0","0","299.99951238174492119","0","0","100","100","100","100","200835072","179191808","246362112","26542080","15163392"
"05/08/2020 16:36:22.007","0","1.5384641136137779949","301.53896626830049854","0","0","100","100","100","100","200798208","179191808","247844864","26542080","15163392"
"05/08/2020 16:36:23.006","12.522560645258499434","0","292.71485508291738142","0","0","100","100","100","100","202334208","179089408","249155584","26701824","15200256"
"05/08/2020 16:36:24.006","0","0","301.5625","0","0","100","100","100","100","202305536","179089408","250470400","26787840","15200256"
"05/08/2020 16:36:25.021","0","0","298.46133275280453745","0","0","100","100","100","100","202305536","179089408","251875328","26787840","15200256"
"05/08/2020 16:36:26.006","1.5873036835502614128","0","300.00039619099942456","0","0","100","100","100","100","202305536","179089408","253218816","26787840","15200256"
"05/08/2020 16:36:27.006","0","0","299.99976000019199773","0","0","100","100","100","100","202305536","179089408","254541824","26787840","15200256"
"05/08/2020 16:36:28.020","4.6211928148954726225","0","300.37753296820568494","0","0","100","100","100","100","197402624","179089408","255856640","26787840","15200256"
"05/08/2020 16:36:29.004","1.5873035223001670246","0","300.00036571473151525","0","0","100","100","100","100","197074944","179089408","257110016","26861568","15200256"
"05/08/2020 16:36:30.020","0","1.5384622958583611396","301.53860998823876116","0","0","100","100","100","100","197074944","179089408","258416640","26861568","15200256"
"05/08/2020 16:36:31.004","0","0","300.00073143035473322","0","0","100","100","100","100","197074944","179089408","259641344","26861568","15200256"
"05/08/2020 16:36:32.020","0","0","300.00008861541078886","0","0","100","100","100","100","197074944","179089408","260927488","26861568","15200256"
"05/08/2020 16:36:33.012","3.1510198616092242041","0","304.07341664529013769","0","0","100","100","100","100","195801088","179089408","262242304","26861568","15200256"
"05/08/2020 16:36:34.003","0","0","297.89035375428346697","0","0","100","100","100","100","195801088","179089408","263434240","26861568","15200256"
"05/08/2020 16:36:35.003","0","0","299.99994000001197492","0","0","100","100","100","100","195805184","179089408","264679424","26861568","15200256"
"05/08/2020 16:36:36.003","0","0","303.11754330843461958","0","0","100","100","100","100","195805184","179089408","264609792","26861568","15200256"
"05/08/2020 16:36:37.019","0","1.5384986517828613817","300.00723709765799185","0","0","100","100","100","100","195805184","179089408","265850880","26861568","15200256"
"05/08/2020 16:36:38.009","0","0","302.79595731061476727","0","0","100","100","100","100","195805184","179089408","267046912","25124864","15200256"
"05/08/2020 16:36:39.002","3.14908165724931699","1.574540828624658495","296.0136757814357793","0","0","100","100","100","100","195805184","179089408","268238848","25128960","15200256"
"05/08/2020 16:36:40.017","0","0","304.61526464383422308","0","0","100","100","100","100","195805184","179089408","237637632","25128960","15200256"
"05/08/2020 16:36:41.002","0","1.5873022323005896439","300.0001219048114649","0","0","100","100","100","100","195805184","179089408","238772224","25128960","15200256"
"05/08/2020 16:36:42.017","1.5384598721911537655","0","299.9996750772750147","0","0","100","100","100","100","195805184","179089408","240001024","25128960","15200256"
"05/08/2020 16:36:43.008","0","0","302.79922745823768082","0","0","100","100","100","100","195805184","179089408","241131520","25128960","15200256"
"05/08/2020 16:36:44.001","0","1.5745468580106396495","299.16390302202148632","0","0","100","100","100","100","195805184","179089408","242384896","25128960","15200256"
"05/08/2020 16:36:45.001","3.1249962500045000979","0","262.49968500037800823","0","0","100","100","100","100","197599232","184426496","248111104","25128960","15200256"
"05/08/2020 16:36:46.016","0","0","304.61493472255796178","0","0","100","100","100","100","197599232","184426496","249753600","25128960","15200256"
"05/08/2020 16:36:47.016","0","0","295.31317922031223588","0","0","100","100","100","100","197566464","184426496","251240448","25128960","15200256"
"05/08/2020 16:36:48.006","1.5779278742044593464","0","299.8062960988472696","0","0","100","100","100","100","197566464","184360960","251912192","25128960","15200256"
"05/08/2020 16:36:49.011","1.5557291555691319385","0","301.81145618041165335","0","0","100","100","100","100","197566464","139051008","253337600","25128960","15200256"
"05/08/2020 16:36:49.995","4.7619105669005001857","0","296.82575867013116522","0","0","100","100","100","100","197566464","139051008","254644224","25128960","15200256"
"05/08/2020 16:36:50.995","0","3.1249959375052811517","298.43711203175433866","0","0","100","100","100","100","197566464","137609216","256016384","25128960","15200256"
"05/08/2020 16:36:51.995","1.5624998437500157156","0","299.99997000000297476","0","0","100","100","100","100","197566464","137609216","257634304","25128960","15200256"
"05/08/2020 16:36:53.001","1.5526175890457238893","0","298.10257709677898674","0","0","100","100","100","100","197566464","137609216","258932736","25128960","15200256"
"05/08/2020 16:36:54.009","1.5501162760820084152","0","299.17244128382765211","0","0","100","100","100","100","197509120","137609216","260280320","25096192","15171584"
"05/08/2020 16:36:54.994","1.587302071050790131","0","298.41278935754849044","0","0","100","100","100","100","197509120","137609216","261509120","25096192","15171584"
"05/08/2020 16:36:56.009","0","0","295.38481897292138001","0","0","100","100","100","100","197509120","137609216","262950912","25096192","15171584"
"05/08/2020 16:36:56.994","0","0","301.58739349965009069","0","0","100","100","100","100","197509120","137609216","264171520","25096192","15171584"
"05/08/2020 16:36:58.009","0","0","300.00005907693474683","0","0","100","100","100","100","197509120","137609216","265486336","25096192","15171584"
"05/08/2020 16:36:59.008","0","0","300.53441028837477234","0","0","100","100","100","100","197509120","137609216","266764288","25096192","15171584"
"05/08/2020 16:36:59.992","0","0","301.58733222474489821","0","0","100","100","100","100","197509120","137609216","267902976","25096192","15171584"
"05/08/2020 16:37:01.008","0","0","301.53801619000682877","0","0","100","100","100","100","197509120","137609216","269176832","25096192","15171584"
"05/08/2020 16:37:01.992","0","1.5873001360557488226","299.99972571453650971","0","0","100","100","100","100","197509120","137609216","270389248","25096192","15171584"
"05/08/2020 16:37:03.008","0","0","301.53872874816573812","0","0","100","100","100","100","197509120","137609216","271609856","25096192","15171584"
"05/08/2020 16:37:04.006","0","1.5645356172916582427","294.13269605083172564","0","0","100","100","100","100","197509120","137609216","272785408","25128960","15171584"
"05/08/2020 16:37:05.022","0","0","299.99949784699435895","0","0","100","100","100","100","197509120","137609216","274051072","25128960","15171584"
"05/08/2020 16:37:06.006","0","1.5873043285509673694","298.41321376758185124","0","0","100","100","100","100","197435392","137609216","275218432","25128960","15171584"
"05/08/2020 16:37:07.006","0","0","299.99961000050700477","0","0","100","100","100","100","197435392","137609216","276414464","25128960","15171584"
"05/08/2020 16:37:08.022","0","0","299.99949784699435895","0","0","100","100","100","100","197435392","137609216","277520384","25128960","15171584"
"05/08/2020 16:37:09.021","0","0","298.82130608553626416","0","0","100","100","100","100","197435392","137609216","278716416","25128960","15171584"
"05/08/2020 16:37:10.005","0","3.1746709009157276782","253.97367207325820004","0","0","100","100","100","100","197607424","137609216","264396800","25128960","15171584"
"05/08/2020 16:37:11.021","0","0","303.07751990650075413","0","0","100","100","100","100","198688768","137609216","266027008","25128960","15171584"
"05/08/2020 16:37:12.005","0","0","301.58739349965009069","0","0","100","100","100","100","198696960","137609216","267505664","25128960","15171584"
"05/08/2020 16:37:13.005","0","1.5624995312501406275","299.99991000002700048","0","0","100","100","100","100","198696960","137609216","268902400","25128960","15171584"
"05/08/2020 16:37:14.019","0","0","300.36207585424574518","0","0","100","100","100","100","198696960","137609216","270528512","25128960","15171584"
"05/08/2020 16:37:15.004","0","0","300.00039619099942456","0","0","100","100","100","100","198696960","137609216","271888384","25128960","15171584"
"05/08/2020 16:37:16.004","0","0","299.99985000007495728","0","0","100","100","100","100","198696960","137609216","273285120","25128960","15171584"
"05/08/2020 16:37:17.019","0","0","296.92313539409434497","0","0","100","100","100","100","198696960","137609216","274599936","25128960","15171584"
"05/08/2020 16:37:18.004","3.1745970471269693292","1.5872985235634846646","296.82482390637164826","0","0","100","100","100","100","198696960","137609216","275886080","25128960","15171584"
"05/08/2020 16:37:19.018","0","0","298.84043503083245241","0","0","100","100","100","100","198696960","137609216","277196800","25128960","15171584"
"05/08/2020 16:37:20.003","0","0","299.99856762588660786","0","0","100","100","100","100","198696960","137609216","278466560","25128960","15171584"
"05/08/2020 16:37:21.003","0","0","299.99964000043195256","0","0","100","100","100","100","198696960","137609216","279703552","25128960","15171584"
"05/08/2020 16:37:22.018","1.5384632047355324413","0","300.00032492342882051","0","0","100","100","100","100","198696960","137609216","281014272","25128960","15171584"
"05/08/2020 16:37:23.018","26.562380469287887763","1.5624929687816404567","278.12374844313200128","0","0","100","100","100","100","209649664","137609216","287907840","25128960","15171584"
"05/08/2020 16:37:24.185","24.110777384613747643","1.3394876324785416344","285.31086571792940276","4.0184628974356249032","9.3764134273497923289","100","100","100","100","217894912","137609216","292098048","31784960","20860928"
"05/08/2020 16:37:25.013","0","0","252.83076875889585722","0","0","100","100","100","100","217878528","137609216","292917248","31784960","20860928"
"05/08/2020 16:37:25.997","6.3492179592049033943","0","295.2386351030280025","0","4.7619134694036775457","100","100","100","100","217878528","137609216","294117376","31784960","26419200"
"05/08/2020 16:37:26.997","0","1.5624990625005625855","299.9998200001080022","0","0","100","100","100","100","217878528","137609216","295321600","31756288","27541504"
"05/08/2020 16:37:28.013","0","0","299.99964553888037244","0","0","100","100","100","100","217878528","137609216","296542208","31756288","27541504"
"05/08/2020 16:37:29.003","0","0","299.80239046142150983","0","0","100","100","100","100","217878528","137609216","297754624","31838208","27541504"
"05/08/2020 16:37:30.007","4.6671530794348958793","0","300.2535147769783066","0","0","100","100","100","100","217878528","137609216","298934272","31838208","27541504"
"05/08/2020 16:37:30.992","0","3.1746012396081333407","295.23791528355639002","0","0","100","100","100","100","217878528","137609216","300097536","31838208","27541504"
"05/08/2020 16:37:31.992","0","6.24999812500056251","293.74991187502644152","0","0","100","100","100","100","217878528","137609216","301326336","31838208","27541504"
"05/08/2020 16:37:32.992","4.6874943750067492587","1.562498125002250049","298.43714187542974514","0","0","100","100","100","100","214908928","137609216","302551040","31838208","27541504"
"05/08/2020 16:37:33.998","0","1.5526509141909212719","291.89837186789321777","0","0","100","100","100","100","214908928","137609216","303722496","31838208","27541504"
"05/08/2020 16:37:35.006","3.1002900680992357962","1.5501450340496178981","289.8771213672785052","0","0","100","100","100","100","214908928","137609216","304918528","31838208","27541504"
"05/08/2020 16:37:36.006","4.687494843755671603","0","249.99972500030250444","0","0","100","100","100","100","216543232","137609216","290480128","31838208","27541504"
"05/08/2020 16:37:37.022","3.0769300449861942681","1.5384650224930971341","295.38528431867467816","0","0","100","100","100","100","216551424","137609216","291160064","31838208","27541504"
"05/08/2020 16:37:38.006","0","0","296.82506513516528912","0","0","100","100","100","100","216555520","137609216","292642816","31838208","27541504"
"05/08/2020 16:37:39.012","0","0","301.21023664666080322","0","0","100","100","100","100","216563712","137609216","294092800","31838208","27541504"
"05/08/2020 16:37:40.004","3.1506443546603222217","0","299.31121369273057553","0","0","100","100","100","100","216563712","137609216","293920768","31838208","27541504"
"05/08/2020 16:37:41.004","0","0","301.56174609563475997","0","0","100","100","100","100","216563712","137609216","295292928","31838208","27541504"
"05/08/2020 16:37:42.004","0","0","301.56141437890823909","0","0","100","100","100","100","216563712","137609216","296673280","31838208","27541504"
"05/08/2020 16:37:43.020","0","0","300.00168370175714472","0","0","100","100","100","100","216563712","137609216","298037248","31838208","27541504"
"05/08/2020 16:37:44.019","1.563455427611813775","0","301.74689752908000173","0","0","100","100","100","100","216563712","137609216","251211776","31838208","27541504"
"05/08/2020 16:37:45.019","0","0","301.76398781466383525","0","0","100","100","100","100","216563712","137609216","252497920","31838208","27541504"
