"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/08/2020 14:35:01.585"," "," "," "," "," ","100","100","100","100","185905152","441339904","72380416","29659136","14794752"
"05/08/2020 14:35:02.585","6.2498193802199111246","1.5624548450549777812","4.6873645351649342317","0","0","100","100","100","100","185679872","396836864","72511488","29659136","14794752"
"05/08/2020 14:35:08.863","8.2129468631536450829","5.4752979087690976101","369.58260884191400919","0","0","100","100","100","100","191979520","155897856","136220672","27316224","14938112"
"05/08/2020 14:35:09.613","6.2500050000040001663","4.1666700000026670736","381.25030500024399771","0","0","100","100","100","100","187379712","150654976","137666560","27316224","14938112"
"05/08/2020 14:35:10.613","1.5625014062512658786","10.937509843758858707","381.25034312530885927","0","0","100","100","100","100","187379712","148295680","139616256","27316224","14938112"
"05/08/2020 14:35:11.613","6.2499856250330623197","4.6874892187747967398","379.6866267207585679","1.5624964062582655799","0","100","100","100","100","187379712","112140288","141398016","26464256","14938112"
"05/08/2020 14:35:12.613","1.562501875002249907","7.8125093750112508673","384.37546125055348512","0","0","100","100","100","100","187379712","112140288","143273984","26464256","14938112"
"05/08/2020 14:35:13.604","0","6.3083961927163558769","381.65796965933952833","0","0","100","100","100","100","187379712","112029696","136601600","26464256","14938112"
"05/08/2020 14:35:14.596","0","0","390.48250537606236321","0","0","100","100","100","100","187781120","111243264","138326016","26464256","14938112"
"05/08/2020 14:35:15.675","0","5.7970896198519064058","382.60791491022581567","0","0","100","100","100","100","187883520","120340480","140214272","26464256","14938112"
"05/08/2020 14:35:21.601","1.3181403033769296673","2.8999086674292446908","388.06050531416804006","0","0","100","100","100","100","189304832","115097600","127987712","26464256","14938112"
"05/08/2020 14:35:22.601","0","4.687495312504687206","393.74960625039375373","0","0","100","100","100","100","189276160","115097600","129089536","26464256","14938112"
"05/08/2020 14:35:23.594","1.5749066420541097955","3.149813284108219591","389.00194058736508396","0","0","100","100","100","100","191139840","115097600","130650112","26464256","14938112"
"05/08/2020 14:35:24.605","0","4.6344421258776771211","383.11388240588797771","0","0","100","100","100","100","191139840","115097600","132808704","26464256","14938112"
"05/08/2020 14:35:25.605","0","1.5624946875180625305","390.62367187951559799","0","0","100","100","100","100","191209472","115097600","131452928","26464256","14938112"
"05/08/2020 14:35:26.605","1.5625051562670158045","7.8125257813350774683","382.81376328541887233","0","0","100","100","100","100","188272640","115052544","133410816","26464256","14938112"
"05/08/2020 14:35:27.634","0","3.0373735942306039348","393.33988045286315582","0","0","100","100","100","100","188227584","115052544","135405568","26464256","14938112"
"05/08/2020 14:35:33.608","0.52309324435871551451","3.9231993326903662478","388.39673393634626564","0","0","100","100","100","100","188329984","115052544","141840384","26501120","14938112"
"05/08/2020 14:35:34.615","0","4.6534470055031293967","378.48035644758783747","0","0","100","100","100","100","188329984","115056640","139685888","26501120","14938112"
"05/08/2020 14:35:35.615","0","4.6875023437511718072","392.18769609384804653","0","0","100","100","100","100","188329984","115056640","141496320","26501120","14938112"
"05/08/2020 14:35:36.615","3.1249993750001250348","1.5624996875000625174","387.49992250001548655","0","0","100","100","100","100","188329984","115056640","143077376","26501120","14938112"
"05/08/2020 14:35:37.615","0","3.124999062500281255","387.49988375003488272","0","0","100","100","100","100","188329984","115056640","144699392","26501120","14938112"
"05/08/2020 14:35:38.615","3.1250006250001254315","1.5625003125000627158","389.06257781251554206","0","0","100","100","100","100","188260352","115056640","142827520","26501120","14938112"
"05/08/2020 14:35:39.722","0","4.2339970042721146726","383.88239505400503049","0","0","100","100","100","100","188260352","115056640","144498688","26501120","14938112"
"05/08/2020 14:35:44.612","2.556568370226114606","2.8761394165043792093","385.40268181158683092","0","0","100","100","100","100","188944384","115056640","133345280","26480640","14938112"
"05/08/2020 14:35:45.612","1.5624996875000625174","3.1249993750001250348","381.2499237500152276","0","0","100","100","100","100","188944384","115056640","135286784","26480640","14938112"
"05/08/2020 14:35:46.612","0","0","390.625","0","0","100","100","100","100","188944384","115056640","136974336","26480640","14938112"
"05/08/2020 14:35:47.612","1.5624982812518906083","1.5624982812518906083","387.49957375046886909","0","0","100","100","100","100","188944384","115056640","135401472","26480640","14938112"
"05/08/2020 14:35:48.602","1.577883894607252202","6.3115355784290088081","389.73732196799130634","0","0","100","100","100","100","189046784","115056640","136994816","26484736","14938112"
"05/08/2020 14:35:49.599","0","4.7027849917802839741","385.62836932598327166","0","0","100","100","100","100","189046784","115056640","138731520","26484736","14938112"
"05/08/2020 14:35:50.661","0","4.4117630449833242778","385.29397259521027763","0","0","100","100","100","100","189046784","115056640","140419072","26484736","14938112"
"05/08/2020 14:35:56.351","2.4713782761974401048","3.8443662074182398669","385.5350110868006368","0","0.27459758624416003014","100","100","100","100","191418368","114954240","141860864","26697728","14966784"
"05/08/2020 14:35:56.601","0","0","393.75252001612807362","0","0","100","100","100","100","191348736","114954240","142303232","26697728","14966784"
"05/08/2020 14:35:57.601","0","3.1249993750001250348","389.06242218751555129","0","0","100","100","100","100","191352832","114954240","143847424","26697728","14970880"
"05/08/2020 14:35:58.601","0","1.5624979687526405758","389.06199421940755201","0","0","100","100","100","100","191361024","114954240","145358848","26710016","14970880"
"05/08/2020 14:35:59.592","3.1542124229337589192","3.1542124229337589192","376.92838454058414754","0","0","100","100","100","100","191684608","114954240","131289088","26710016","14970880"
"05/08/2020 14:36:00.600","0","4.6526488683864641871","370.66102651478831831","0","0","100","100","100","100","191684608","114954240","129564672","26710016","14970880"
