(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
55:36.6,62410752,79335424,15118336,234344448,4091904,3977216,84209664,14.0128371,56.05134842,1.273894282,16.56062567,0,0,44.58629988
55:37.4,63049728,83476480,14295040,234344448,4091904,3977216,84070400,0,102.4992122,2.009788474,16.07830779,0,0,34.16640405
55:38.4,54415360,92045312,14606336,190316544,4091904,3977216,84316160,1.560941088,103.0221118,0,29.65788067,0,0,12.48752871
55:39.3,54960128,83566592,14606336,174305280,4091904,3977216,84316160,4.744315551,113.8635732,0,11.07006962,0,0,0
55:40.3,54960128,91484160,14606336,159887360,4091904,3977216,84316160,0,107.382444,0,15.56267305,0,0,0
55:41.4,54960128,101449728,14606336,138153984,4091904,3977216,84316160,0,111.6067332,0,7.750467583,0,0,0
55:42.3,54960128,103882752,14606336,129548288,4091904,3977216,84316160,0,105.958933,0,9.488859674,0,0,0
55:43.3,54398976,89956352,14606336,128831488,4091904,3977216,84316160,4.669733067,115.186749,0,6.226310755,0,0,3.113155378
55:44.4,54398976,102641664,14606336,120606720,4091904,3977216,84316160,0,102.6493435,0,23.32939624,0,0,0
55:45.3,54398976,108699648,14606336,119554048,4091904,3977216,84316160,0,105.9550723,0,17.39560889,0,0,0
55:46.3,54398976,110669824,14606336,117063680,4091904,3977216,84316160,0,102.8202408,0,18.69458924,0,0,0
55:47.3,54398976,87334912,14606336,116801536,4091904,3977216,84316160,0,107.2762582,0,21.76619731,0,0,0
55:48.4,54398976,96899072,14606336,107495424,4091904,3977216,84316160,0,107.3053321,0,18.66179688,0,0,0
55:49.3,54398976,101486592,14606336,97058816,4091904,3977216,84316160,0,112.5120271,0,14.26208794,0,0,0
