(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
20:19.8,36.07245427,14.11530819,98.80715734,0,0,198434816,156905472,102297600,26607616,15032320
20:20.9,26.15397749,10.76928485,95.38509436,0,0,215326720,157024256,102916096,26607616,15032320
20:21.8,12.6987494,7.936718373,101.5899952,0,0,215359488,157024256,103448576,26652672,15032320
20:22.8,1.559058223,4.677174669,96.66160983,0,0,215965696,157024256,103677952,26652672,15032320
20:23.8,1.560397988,0,104.5466652,0,0,215965696,156377088,94797824,26652672,15032320
20:24.8,7.936472462,1.587294492,99.99955302,0,0,199639040,159842304,94371840,26652672,15032320
20:25.8,21.63718569,3.091026527,100.4583621,0,1.545513264,199741440,156741632,95223808,26750976,15060992
20:26.8,0,3.124894691,99.99663011,0,0,199847936,155037696,95477760,26763264,15065088
20:27.8,0,3.125014688,101.5629773,0,0,199487488,130826240,95043584,26763264,15065088
20:28.9,6.190679056,3.095339528,99.0508649,0,0,193216512,130826240,94949376,26763264,15065088
20:29.9,1.562744257,1.562744257,100.0156324,0,0,193077248,130826240,95195136,26763264,15065088
20:30.8,0,0,99.10280687,0,0,192376832,129253376,95424512,26763264,15065088
20:31.8,0,1.562484844,99.99903001,0,0,192376832,129253376,95760384,26828800,15065088
20:32.8,3.12501125,6.2500225,96.87534875,0,0,192376832,129253376,95432704,26828800,15065088
20:33.9,6.154023693,3.077011846,101.5413909,0,0,188747776,129253376,95682560,26828800,15065088
20:34.8,1.585316027,0,101.4602257,0,0,188751872,129253376,95928320,26828800,15065088
20:35.8,1.574176771,1.574176771,100.7473133,0,0,188694528,129253376,96231424,26828800,15065088
20:36.8,3.109747311,1.554873656,102.6216613,0,0,188694528,129253376,95932416,26828800,15065088
20:37.8,4.687392659,0,99.99771005,0,0,188694528,129384448,95612928,26828800,15065088
20:38.8,1.560089973,4.680269919,99.84575827,0,0,188694528,129384448,95031296,26828800,15065088
20:39.8,0,0,99.86894199,0,0,188694528,129384448,95285248,26828800,15065088
20:40.8,1.57672617,3.153452339,97.75702251,0,0,188694528,129384448,95485952,25006080,15065088
20:41.8,4.66607432,0,102.653635,0,0,190824448,129384448,95813632,25010176,15065088
20:42.9,0,1.538462296,100.0000492,0,0,190828544,129384448,96059392,25010176,15065088
20:43.9,1.568496676,3.136993353,100.3837873,0,0,190795776,129384448,96305152,25010176,15065088
20:44.8,0,3.169701669,98.26075173,0,0,190799872,129384448,96571392,25010176,15065088
20:45.8,0,0,99.99887001,0,0,190799872,129384448,97062912,25010176,15065088
20:46.9,4.626682718,3.084455146,101.7870198,0,0,190803968,129384448,97308672,25010176,15065088
20:47.8,0,4.761905246,98.41270841,0,0,190803968,129384448,97562624,25010176,15065088
20:48.8,0,3.124895941,98.43422214,0,0,190803968,129384448,97828864,25010176,15065088
20:49.8,1.560494297,0,99.87163499,0,0,190803968,129384448,98029568,25010176,15065088
20:50.9,1.538465174,4.615395522,100.0002363,0,0,190803968,129384448,98295808,25010176,15065088
20:51.9,0,3.1358513,100.3472416,0,0,190803968,129384448,98578432,25010176,15065088
20:52.8,0,1.587302232,100.0000406,0,0,190803968,129384448,98811904,25010176,15065088
20:53.8,3.124877817,4.687316726,96.87121234,0,0,190803968,129552384,98988032,25010176,15065088
20:54.8,0,4.681987896,98.32174581,0,0,190803968,129552384,99217408,25010176,15065088
20:55.8,0,1.562447502,99.99664011,0,0,190857216,129552384,99487744,24981504,15065088
20:56.8,0,6.193424921,99.09479874,0,0,190857216,129552384,99737600,24981504,15036416
20:57.8,0,1.562438284,99.99605016,0,0,190857216,129552384,100003840,24981504,15036416
20:58.9,0,1.538470627,100.0005908,0,0,190857216,129552384,100204544,24981504,15036416
20:59.9,0,3.170364106,101.4516514,0,0,190857216,129552384,100974592,24981504,15036416
21:00.8,0,4.761710303,98.40867959,0,0,190857216,129552384,101187584,24981504,15036416
21:01.8,1.548836935,3.09767387,99.12556384,0,0,190857216,129552384,101453824,24981504,15036416
21:02.8,3.125,1.5625,100,0,0,190857216,129552384,101683200,24981504,15036416
21:03.8,1.562499688,6.24999875,101.5624797,0,0,190857216,129552384,101912576,24981504,15036416
21:04.8,0,1.560420116,101.4273075,0,0,190857216,129552384,102125568,24981504,15036416
21:05.9,1.548019669,1.548019669,100.6212785,0,0,190857216,129552384,102391808,24981504,15036416
21:06.8,1.587895854,3.175791707,100.0374388,0,0,190857216,129552384,102621184,25014272,15036416
21:07.9,7.692317538,0,101.5385915,0,0,190857216,129552384,102887424,25014272,15036416
21:08.8,0,3.140847144,97.36626147,0,0,190857216,129552384,103100416,25014272,15036416
21:09.8,3.120902567,3.120902567,101.4293334,0,0,190857216,129552384,103366656,25014272,15036416
21:10.8,0,0,101.5903461,0,0,190857216,129552384,103596032,25014272,15036416
21:11.8,0,4.621889505,103.222199,0,0,190820352,129552384,103882752,25014272,15036416
21:12.8,1.562497969,0,99.99987,0,0,190791680,129552384,104095744,25014272,15036416
21:13.9,0,0,99.99963569,0,0,190791680,129552384,104361984,25014272,15036416
21:14.8,0,0,101.471427,0,0,190791680,129552384,104574976,25014272,15036416
21:15.8,0,1.587355447,101.5907486,0,0,190791680,129552384,104824832,25014272,15036416
21:16.8,3.08545313,7.713632825,98.73450016,0,0,190791680,129552384,105054208,25014272,15036416
21:17.9,0,1.538465022,100.0002265,0,0,190791680,129552384,105304064,25014272,15036416
21:18.8,0,1.587353995,100.0033017,0,0,190791680,129552384,105525248,25014272,15036416
