(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
36:25.1,61730816,127270912,16838656,163221504,4100096,4001792,65658880,4.336309452,340.833923,1.300892836,1.734523781,0,0,3.685863035
36:25.9,52871168,114544640,16838656,178573312,4100096,4001792,65662976,13.82981145,361.550785,0,3.951374699,0,0,11.8541241
36:26.9,54169600,114921472,16838656,174362624,4100096,4001792,65835008,31.24707527,351.5295968,0,3.124707527,0,0,4.687061291
36:27.9,60387328,119160832,16838656,175472640,4100096,4001792,65835008,34.07003908,342.2490289,0,9.29182884,0,0,3.09727628
36:28.9,61403136,119779328,15945728,151277568,4100096,4001792,65830912,24.98908477,363.9035469,0,1.561817798,0,0,0
36:29.9,61161472,110215168,15945728,121798656,4100096,4001792,65712128,12.67188654,359.5647805,0,11.08790072,0,0,6.335943269
36:30.9,61435904,110055424,15945728,117575680,4100096,4001792,65712128,4.672801702,389.4001419,0,0,0,0,3.115201135
36:31.9,61358080,112189440,15958016,104988672,4100096,4001792,65712128,0,396.0426302,0,0,0,0,0
36:32.9,61325312,112062464,15958016,104464384,4100096,4001792,66650112,3.104874514,395.8715005,0,1.552437257,0,0,1.552437257
36:33.9,60751872,110759936,15958016,101711872,4100096,4001792,66650112,0,396.8069279,0,0,0,0,0
36:34.9,60768256,111157248,15958016,99889152,4100096,4001792,66650112,1.553098165,400.6993266,0,1.553098165,0,0,0
36:35.9,61648896,131997696,16207872,131231744,4100096,4001792,82567168,6.346374134,326.8382679,0,12.69274827,0,0,38.0782448
36:36.9,61648896,132366336,16207872,131674112,4100096,4001792,82890752,0,391.7756466,0,3.109330529,0,0,0
36:37.9,61616128,137453568,16207872,131674112,4100096,4001792,82890752,1.557376232,394.0161867,0,1.557376232,0,0,0
36:38.9,61632512,137822208,16207872,130093056,4100096,4001792,83152896,3.118304066,392.9063123,0,0,0,0,0
36:39.9,61632512,137723904,16207872,122556416,4100096,4001792,83152896,1.559055579,394.4410614,0,1.559055579,0,0,0
36:40.9,61632512,138092544,14974976,122556416,4100096,4001792,83636224,1.553129967,382.0699719,1.553129967,1.553129967,0,0,6.212519868
36:41.9,61632512,135196672,15261696,122511360,4067328,3940352,83251200,0,332.737135,17.18360791,0,0,0,17.18360791
36:42.9,61632512,135581696,15265792,114712576,4067328,3960832,83849216,0,382.1015692,0,1.578932104,0,1.578932104,0
36:43.9,61632512,135909376,15265792,113926144,4067328,3960832,84471808,0,378.1505073,0,0,0,0,0
36:44.9,61632512,135122944,15265792,113532928,4067328,3973120,85069824,3.104878833,377.2427782,1.552439416,0,0,0,4.657318249
36:45.9,61632512,125231104,15265792,112877568,4067328,3973120,86052864,0,387.7230119,0,0,0,0,0
36:51.8,61632512,82206720,15265792,104910848,4067328,4018176,88850432,0.801471651,352.9146835,0,0.801471651,0,0,9.350502592
36:51.9,62754816,151228416,15314944,130461696,4067328,4018176,87740416,136.7175537,15068.22753,0,29.29661865,0,0,390.6215821
36:58.9,62754816,151412736,15269888,122929152,4067328,4018176,87740416,0,29.73477064,0,0,0,0,0
36:59.9,62754816,151719936,15269888,122929152,4067328,4018176,87867392,3.119657586,391.5170271,0,1.559828793,0,0,0
37:00.9,62754816,152027136,15269888,114999296,4067328,4018176,87248896,0,395.2162773,0,0,0,0,0
37:01.9,62754816,147292160,15269888,114343936,4067328,4018176,87248896,3.107947933,396.2633614,0,0,0,0,0
37:02.9,62754816,140259328,15269888,113426432,4067328,4018176,87748608,1.572724755,358.5812442,0,0,0,0,4.718174266
37:03.9,62754816,133697536,15269888,112246784,4067328,4018176,87855104,0,374.424108,0,0,0,0,4.622519852
37:04.9,62754816,134029312,15269888,111329280,4067328,4018176,87851008,1.581302157,352.630381,0,3.162604314,0,0,9.487812942
37:05.9,62754816,141639680,15269888,111329280,4067328,4018176,87932928,0,363.2959818,0,0,0,0,1.559210222
37:06.9,62754816,142385152,15269888,111329280,4067328,4018176,87932928,4.6630108,355.9431577,0,3.108673867,0,0,10.88035853
37:07.9,62738432,143601664,15269888,111329280,4067328,4018176,88735744,0,364.3548564,0,0,0,0,15.8415155
37:08.9,63258624,139788288,15269888,116314112,4067328,4018176,88522752,12.47388468,304.050939,0,6.236942338,0,0,20.2700626
37:09.9,63258624,146554880,15269888,115261440,4067328,4018176,88682496,0,376.5104479,0,0,0,0,1.555828297
37:10.9,63258624,146862080,15269888,115261440,4067328,4018176,88850432,1.553056948,374.2867244,0,0,0,0,3.106113896
37:11.9,63160320,147230720,15269888,115261440,3997696,3985408,88866816,1.584265591,380.2237419,0,1.584265591,0,0,1.584265591
37:12.9,63176704,147615744,15282176,115261440,3997696,3985408,89120768,6.224038291,373.4422975,0,0,0,0,3.112019146
37:13.9,63176704,148332544,15282176,115261440,3997696,3997696,89640960,0,377.3798635,0,0,0,0,1.559420923
37:14.9,63176704,148721664,15282176,115261440,3997696,4034560,90042368,1.557346584,370.6484871,0,1.557346584,0,0,1.557346584
37:15.9,63160320,134746112,15364096,115261440,3997696,4034560,90152960,1.556084884,373.4603723,1.556084884,1.556084884,0,0,6.224339538
37:16.9,63213568,135090176,15364096,115261440,3997696,4034560,90152960,0,396.4330602,0,0,0,0,0
37:17.9,63213568,143339520,15364096,114868224,3997696,4034560,90152960,0,398.6045651,0,0,0,0,0
37:18.9,63213568,133926912,15364096,114475008,3997696,4034560,89874432,1.558625724,394.3323082,0,1.558625724,0,0,0
37:19.9,63213568,133582848,15364096,113999872,3997696,4034560,89874432,1.558766598,394.3679493,0,3.117533196,0,0,0
37:24.4,63213568,94179328,15364096,111198208,3997696,4034560,89300992,3.114630426,392.7895038,0,1.384280189,0,0,0.346070047
37:30.4,62730240,152850432,15364096,114999296,3997696,4034560,98566144,2.601704024,386.6132179,0.520340805,0.260170402,0,0,2.861874426
37:30.9,62730240,152973312,15364096,114999296,3997696,4034560,87666688,0,370.0087407,0,0,0,0,23.12554629
37:31.9,62730240,153280512,15364096,114999296,3997696,4034560,87666688,0,393.6637967,0,0,0,0,0
37:32.9,62713856,153997312,15364096,114999296,3997696,4034560,87666688,0,394.5033342,0,0,0,0,0
37:33.9,62730240,153391104,15364096,114606080,3997696,4034560,87666688,3.082573006,393.0280583,0,4.62385951,0,0,0
37:34.9,62730240,134180864,15364096,113819648,3997696,4034560,87666688,0,402.5106602,0,0,0,0,0
37:35.9,62730240,134488064,15364096,113295360,3997696,4034560,87666688,3.164969129,394.0386566,0,1.582484565,0,0,0
