"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%)","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\DESKTOP-940RFIL\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne","\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne"
"05/08/2020 11:45:37.597"," "," "," "," "," ","100","100","100","100","186953728","309534720","73138176","29806592","14778368"
"05/08/2020 11:45:38.604","33.081185387719052926","6.3011781690893444718","200.06240686858666322","0","0","100","100","100","100","206458880","246202368","122257408","29806592","14778368"
"05/08/2020 11:45:39.604","1.5625039062597656514","6.2500156250390626056","292.18823047057617259","0","0","100","100","100","100","204136448","224043008","123936768","29806592","14778368"
"05/08/2020 11:45:40.604","0","6.2499993750000628623","296.87497031250296686","0","0","100","100","100","100","203538432","224010240","105885696","29806592","14778368"
"05/08/2020 11:45:41.595","3.1549728732908377538","1.5774864366454188769","298.14493652598412154","0","0","100","100","100","100","196182016","152838144","107188224","29806592","14905344"
"05/08/2020 11:45:42.597","3.1190700240702375901","6.2381400481404751801","293.19258226260234323","0","0","100","100","100","100","196186112","152838144","108564480","29806592","14905344"
"05/08/2020 11:45:43.611","0","3.0807806313638450568","298.83572124229300471","0","0","100","100","100","100","192798720","152838144","109887488","27394048","14905344"
"05/08/2020 11:45:44.611","0","4.6875028125016875435","295.31267718760631169","0","0","100","100","100","100","192684032","147308544","108249088","27394048","14905344"
"05/08/2020 11:45:45.611","0","4.6875018750007502177","293.75011750004699707","0","0","100","100","100","100","192684032","147308544","108998656","27394048","14905344"
"05/08/2020 11:45:46.611","1.5625003125000627158","3.1250006250001254315","296.87505937501185826","0","0","100","100","100","100","192368640","147308544","110387200","27394048","14905344"
"05/08/2020 11:45:47.611","0","3.1250003125000311854","293.7500293750028959","0","0","100","100","100","100","192368640","146108416","111792128","26546176","14905344"
"05/08/2020 11:45:48.610","1.5644754631673414291","6.2579018526693657165","295.6858625386275321","0","0","100","100","100","100","192368640","146108416","113147904","26546176","14905344"
"05/08/2020 11:45:49.610","0","3.1250003125000311854","301.56253015625298985","0","0","100","100","100","100","192368640","146108416","108158976","26546176","14905344"
"05/08/2020 11:45:50.610","0","3.1250031250031251595","300.0003000003000011","0","0","100","100","100","100","192151552","160645120","109494272","26546176","14905344"
"05/08/2020 11:45:51.610","0","3.1249971875025313039","296.87473281274048986","0","0","100","100","100","100","192151552","161697792","110817280","26546176","14905344"
"05/08/2020 11:45:52.610","0","4.6875018750007502177","298.43761937504774551","0","0","100","100","100","100","192151552","161697792","112271360","26546176","14905344"
"05/08/2020 11:45:53.608","0","3.1289656510661609801","294.12277120021911969","0","0","100","100","100","100","192221184","161026048","110813184","26546176","14905344"
"05/08/2020 11:45:54.608","0","0","301.56216828161490184","0","0","100","100","100","100","192221184","161026048","112107520","26546176","14905344"
"05/08/2020 11:45:55.608","0","0","300.00024000019197956","0","0","100","100","100","100","192372736","161026048","113356800","26546176","14905344"
"05/08/2020 11:45:56.608","0","0","300.00012000004801394","0","0","100","100","100","100","192372736","125788160","114618368","26546176","14905344"
"05/08/2020 11:45:57.608","0","3.125","301.5625","0","0","100","100","100","100","192372736","125788160","113303552","26517504","14905344"
"05/08/2020 11:45:58.607","0","1.5644981770717560909","297.25465364363367371","0","0","100","100","100","100","192344064","125788160","114495488","26517504","14905344"
"05/08/2020 11:45:59.654","2.9850697794687759412","0","299.99951283661198431","0","0","100","100","100","100","194396160","124739584","115904512","26517504","14905344"
"05/08/2020 11:46:00.607","3.278689900564942139","0","296.72143600112724471","0","0","100","100","100","100","194396160","124739584","117096448","26517504","14905344"
"05/08/2020 11:46:01.607","0","1.5625007812503908244","295.31264765632386116","0","0","100","100","100","100","194396160","124739584","115847168","26517504","14905344"
"05/08/2020 11:46:02.607","0","6.2500056250050635143","298.43776859399173418","0","0","100","100","100","100","194486272","124694528","117051392","26460160","14905344"
"05/08/2020 11:46:03.605","0","1.5652841709548774851","298.96927665238155214","0","0","100","100","100","100","191664128","124694528","118276096","26460160","14905344"
"05/08/2020 11:46:04.621","1.5384610840238028828","6.1538443360952115313","298.46145030061779835","0","0","100","100","100","100","192454656","124694528","103927808","26460160","14905344"
"05/08/2020 11:46:05.605","1.5873019098010230366","1.5873019098010230366","293.6508533131892591","0","0","100","100","100","100","192454656","124694528","102653952","26460160","14905344"
"05/08/2020 11:46:06.605","0","6.2500056250050635143","295.31276578148919043","0","0","100","100","100","100","192454656","124694528","104185856","26460160","14905344"
"05/08/2020 11:46:07.605","3.1249996875000314311","3.1249996875000314311","298.43747015625297081","0","0","100","100","100","100","192454656","124694528","105578496","26460160","14905344"
"05/08/2020 11:46:08.604","0","6.257848593706226481","300.37673249789884267","0","0","100","100","100","100","192557056","124694528","106893312","26497024","14905344"
"05/08/2020 11:46:09.604","0","4.6874990625001871081","298.43744031251191018","0","0","100","100","100","100","192557056","124694528","105742336","26497024","14905344"
"05/08/2020 11:46:10.604","0","4.6875","293.75","0","0","100","100","100","100","192557056","124563456","106987520","26497024","14905344"
"05/08/2020 11:46:11.604","0","4.6875028125016875435","292.18767531260516535","0","0","100","100","100","100","192557056","124563456","108302336","26497024","14905344"
"05/08/2020 11:46:12.604","0","3.124998125001125171","290.62482562510462003","0","0","100","100","100","100","192557056","124563456","109559808","26497024","14905344"
"05/08/2020 11:46:13.595","3.1541942759600032353","4.7312914139400046309","290.18587338832031719","0","0","100","100","100","100","192557056","124563456","110788608","26497024","14905344"
"05/08/2020 11:46:14.603","0","6.200476176728848543","299.17297552716695463","0","0","100","100","100","100","192557056","124563456","109215744","26497024","14905344"
"05/08/2020 11:46:15.603","0","3.125","300","0","0","100","100","100","100","192487424","124563456","110436352","26497024","14905344"
"05/08/2020 11:46:16.603","0","4.6874990625001871081","299.99994000001197492","0","0","100","100","100","100","192487424","124563456","111673344","26497024","14905344"
"05/08/2020 11:46:17.603","0","3.1249987500005000918","299.9998800000479946","0","0","100","100","100","100","192487424","124563456","112926720","26456064","14905344"
"05/08/2020 11:46:18.594","1.5770982522622403188","6.3083930090489612752","294.91737317303892496","0","0","100","100","100","100","192487424","124563456","111439872","26464256","14905344"
"05/08/2020 11:46:19.602","4.6503276062792071599","9.3006552125584143198","294.52074839768312131","0","0","100","100","100","100","192487424","124563456","112652288","26464256","14905344"
"05/08/2020 11:46:20.602","4.687501406250421887","9.375002812500843774","287.50008625002590179","0","0","100","100","100","100","192487424","124563456","113901568","26464256","14905344"
"05/08/2020 11:46:21.602","3.1249996875000314311","7.8124992187500783558","293.74997062500295897","0","0","100","100","100","100","192487424","124563456","115032064","26464256","14905344"
"05/08/2020 11:46:22.602","1.5625006250002502206","4.6875018750007502177","298.43761937504774551","0","0","100","100","100","100","192487424","124563456","113676288","26464256","14905344"
"05/08/2020 11:46:23.592","9.4626009747841610675","4.7313004873920805338","285.45512940598888463","0","0","100","100","100","100","192487424","124563456","114843648","26468352","14905344"
"05/08/2020 11:46:24.600","0","1.5501151996012656475","299.17223352304426953","0","0","100","100","100","100","192487424","124563456","116006912","26468352","14905344"
"05/08/2020 11:46:25.616","0","3.0769312568264797214","296.92386628375533064","0","0","100","100","100","100","192487424","124563456","117170176","26468352","14905344"
"05/08/2020 11:46:26.616","0","0","296.87494062501184544","0","0","100","100","100","100","192487424","124563456","115855360","26468352","14905344"
"05/08/2020 11:46:27.616","0","10.937478125043750055","290.62441875116246592","0","0","100","100","100","100","192487424","124563456","117252096","26468352","14905344"
"05/08/2020 11:46:28.616","0","3.1250021875015314698","296.87520781264544212","0","0","100","100","100","100","192487424","124563456","118435840","26513408","14905344"
"05/08/2020 11:46:29.614","3.1305460754272269597","4.6958191131408399954","297.40187716558654074","0","0","100","100","100","100","193077248","124563456","103456768","26513408","14905344"
"05/08/2020 11:46:30.614","3.1250012500005004412","4.6875018750007502177","298.43761937504774551","0","0","100","100","100","100","193077248","124563456","102445056","26513408","14905344"
"05/08/2020 11:46:31.614","6.2499918750105623033","3.1249959375052811517","292.18712015674384475","0","0","100","100","100","100","193077248","124563456","103940096","26513408","14905344"
"05/08/2020 11:46:32.614","10.937503281250984699","3.125000937500281406","290.62508718752616232","1.562500468750140703","0","100","100","100","100","195440640","124461056","105304064","26611712","14934016"
"05/08/2020 11:46:33.614","0","4.6875004687500467782","300.0000300000029938","0","0","100","100","100","100","195375104","124461056","106696704","26624000","14946304"
"05/08/2020 11:46:34.613","0","9.3869561660687210747","292.56013384247518161","0","0","100","100","100","100","194805760","124461056","105738240","26624000","14946304"
"05/08/2020 11:46:35.613","0","4.6874906250187500234","287.49942500114997301","0","0","100","100","100","100","194805760","124461056","107147264","26624000","14946304"
"05/08/2020 11:46:36.613","0","4.6874995312500464806","292.18747078125295502","0","0","100","100","100","100","194805760","124461056","108425216","26624000","14946304"
"05/08/2020 11:46:37.613","4.6874976562511712075","6.2499968750015622021","290.62485468757267881","0","0","100","100","100","100","190345216","124461056","109719552","26624000","14946304"
"05/08/2020 11:46:38.613","1.5625015625015625798","3.1250031250031251595","292.18779218779218354","0","0","100","100","100","100","190447616","124461056","108003328","26624000","14946304"
"05/08/2020 11:46:39.612","0","4.6934461268981673143","301.94503416378211114","0","0","100","100","100","100","190447616","124461056","109301760","26624000","14946304"
"05/08/2020 11:46:40.612","0","4.687501406250421887","301.56259046877715946","0","0","100","100","100","100","190447616","124461056","110530560","26624000","14946304"
"05/08/2020 11:46:41.612","3.1249978125015309693","3.1249978125015309693","298.43729109389624909","0","0","100","100","100","100","186249216","124461056","111771648","26624000","14946304"
"05/08/2020 11:46:42.612","0","3.1250012500005004412","298.43761937504774551","0","0","100","100","100","100","186249216","124461056","110297088","26624000","14946304"
"05/08/2020 11:46:43.612","0","3.1249987500005000918","298.43738062504775144","0","0","100","100","100","100","186249216","124461056","111529984","26624000","14946304"
"05/08/2020 11:46:44.610","1.5644818856527447082","4.6934456569582350127","297.25155827402153363","0","0","100","100","100","100","186249216","124461056","112713728","26624000","14946304"
"05/08/2020 11:46:45.610","3.1249984375007811011","9.374995312502342415","292.18735390632303961","0","0","100","100","100","100","186249216","124461056","110673920","26624000","14946304"
"05/08/2020 11:46:46.610","1.5625007812503908244","0","301.56265078132537383","0","0","100","100","100","100","186249216","124461056","111853568","26624000","14946304"
"05/08/2020 11:46:47.610","3.1250006250001254315","4.687500937500186815","295.31255906251180932","0","0","100","100","100","100","186249216","124461056","113037312","24866816","14946304"
"05/08/2020 11:46:48.610","10.937495625001750099","0","290.62488375004653562","0","0","100","100","100","100","186249216","124461056","114286592","24866816","14946304"
"05/08/2020 11:46:49.609","9.386932668808590563","1.5644887781347649458","290.99491273306625772","0","0","100","100","100","100","186249216","124461056","115974144","24866816","14946304"
"05/08/2020 11:46:50.609","0","4.687501406250421887","295.31258859377658155","0","0","100","100","100","100","186249216","124461056","117153792","24866816","14946304"
"05/08/2020 11:46:51.609","0","6.2499956250030619387","295.3122932813947159","0","0","100","100","100","100","186249216","124461056","118325248","24866816","14946304"
"05/08/2020 11:46:52.609","1.5625009375005625145","0","298.43767906260745804","0","0","100","100","100","100","186249216","124461056","119472128","24866816","14946304"
"05/08/2020 11:46:53.609","0","0","290.6250290625029038","0","0","100","100","100","100","185679872","124461056","120684544","24866816","14946304"
"05/08/2020 11:46:54.607","0","0","292.70382955533563063","0","0","100","100","100","100","185679872","124461056","121888768","24866816","14946304"
"05/08/2020 11:46:55.607","1.562498593751265652","3.1249971875025313039","290.62473843773540239","0","0","100","100","100","100","186540032","124461056","107327488","24866816","14946304"
"05/08/2020 11:46:56.607","0","1.5625006250002502206","300.00012000004801394","0","0","100","100","100","100","186540032","124461056","108818432","24866816","14946304"
"05/08/2020 11:46:57.607","0","3.1249996875000314311","299.99997000000297476","0","0","100","100","100","100","186540032","124461056","110235648","24866816","14946304"
"05/08/2020 11:46:58.607","0","4.6875018750007502177","301.56262062504828236","0","0","100","100","100","100","186540032","124461056","111652864","24866816","14946304"
"05/08/2020 11:46:59.598","4.7313057404591889465","1.5771019134863963895","294.91805782195615393","0","0","100","100","100","100","186540032","124461056","113045504","24866816","14946304"
"05/08/2020 11:47:00.606","0","3.1002337824290653323","296.07232622197574301","0","0","100","100","100","100","186540032","124461056","114388992","24866816","14946304"
"05/08/2020 11:47:01.606","1.562498437501562476","3.124996875003124952","293.74970625029374105","0","0","100","100","100","100","186540032","124461056","115761152","24866816","14946304"
"05/08/2020 11:47:02.606","1.5624996875000625174","6.2499987500002500695","292.18744156251170807","0","0","100","100","100","100","186540032","124461056","117006336","24866816","14946304"
"05/08/2020 11:47:03.606","3.125","3.125","293.75","0","0","100","100","100","100","186540032","124461056","118308864","24838144","14917632"
"05/08/2020 11:47:04.597","1.5770920441383906585","1.5770920441383906585","294.91621225387899585","0","0","100","100","100","100","186540032","124461056","119558144","24838144","14917632"
"05/08/2020 11:47:05.605","0","3.1001150663508947325","302.26121896921227972","0","0","100","100","100","100","186540032","124461056","120807424","24838144","14917632"
"05/08/2020 11:47:06.605","0","3.1249950000080000123","298.43702250076398741","0","0","100","100","100","100","186540032","124461056","122036224","24838144","14917632"
"05/08/2020 11:47:07.605","0","1.5625003125000627158","300.00006000001195616","0","0","100","100","100","100","186486784","124461056","123342848","24838144","14917632"
"05/08/2020 11:47:08.605","0","1.5624993750002500459","298.43738062504775144","0","0","100","100","100","100","186593280","124461056","124563456","24838144","14917632"
"05/08/2020 11:47:09.596","0","7.8855183225632714539","298.07259259289168085","0","0","100","100","100","100","186593280","124461056","125759488","24838144","14917632"
"05/08/2020 11:47:10.604","1.5501122777325007096","6.2004491109300028384","297.62155732464015045","0","0","100","100","100","100","186593280","124461056","126951424","24838144","14917632"
"05/08/2020 11:47:11.604","9.3750093750093750344","1.5625015625015625798","292.18779218779218354","0","0","100","100","100","100","186593280","124461056","128180224","24838144","14917632"
"05/08/2020 11:47:12.604","3.1249996875000314311","4.6874995312500464806","298.43747015625297081","0","0","100","100","100","100","186593280","124461056","129359872","24838144","14917632"
"05/08/2020 11:47:13.604","3.1249978125015309693","6.2499956250030619387","289.06229765639164953","0","0","100","100","100","100","186593280","124461056","130560000","24870912","14917632"
"05/08/2020 11:47:14.618","0","9.2408633243293660797","294.16748249115147473","0","0","100","100","100","100","186593280","124461056","131764224","24870912","14917632"
"05/08/2020 11:47:15.602","0","6.3500591520710134574","296.86526535931989201","0","0","100","100","100","100","186593280","124461056","132927488","24870912","14917632"
"05/08/2020 11:47:16.602","0","4.6875051562556713236","300.00033000036296471","0","0","100","100","100","100","186593280","124461056","134115328","24870912","14917632"
"05/08/2020 11:47:17.602","0","1.5624995312501406275","298.43741046877687495","0","0","100","100","100","100","186593280","124461056","135290880","24870912","14917632"
"05/08/2020 11:47:18.602","0","0","293.74991187502644152","0","0","100","100","100","100","186593280","124461056","136437760","24870912","14917632"
"05/08/2020 11:47:19.602","0","1.5625006250002502206","295.31261812504726549","0","0","100","100","100","100","186593280","124461056","137658368","24870912","14917632"
"05/08/2020 11:47:20.601","0","7.8264279111106134224","297.40426062220331005","0","0","100","100","100","100","186593280","124461056","138801152","24870912","14917632"
"05/08/2020 11:47:21.601","4.6874990625001871081","3.1249993750001250348","296.87494062501184544","0","0","100","100","100","100","187314176","124461056","126550016","24870912","14917632"
"05/08/2020 11:47:22.601","3.1249996875000314311","1.5624998437500157156","295.31247046875296292","0","0","100","100","100","100","187314176","124461056","128004096","24870912","14917632"
"05/08/2020 11:47:23.601","3.1249996875000314311","6.2499993750000628623","296.87497031250296686","0","0","100","100","100","100","187314176","124461056","129482752","24870912","14917632"
"05/08/2020 11:47:24.601","0","4.6875004687500467782","298.43752984375299775","0","0","100","100","100","100","187314176","124461056","130801664","24870912","14917632"
"05/08/2020 11:47:25.599","0","9.3868903740367919397","289.42911986613444242","0","0","100","100","100","100","187314176","124461056","132145152","24870912","14917632"
"05/08/2020 11:47:26.599","0","7.8125","295.3125","0","0","100","100","100","100","187314176","124461056","133554176","24870912","14917632"
"05/08/2020 11:47:27.599","1.5624996875000625174","3.1249993750001250348","293.74994125001177281","0","0","100","100","100","100","187314176","124461056","134856704","24870912","14917632"
"05/08/2020 11:47:28.615","4.6153873420134452488","9.2307746840268904975","286.1540152048335699","0","0","100","100","100","100","187314176","124461056","136192000","24870912","14917632"
"05/08/2020 11:47:29.615","1.5624992187503905505","7.8124960937519531967","290.62485468757267881","0","0","100","100","100","100","187314176","124461056","137453568","24870912","14917632"
"05/08/2020 11:47:30.614","0","3.1289462269814687367","301.94331090371179016","0","0","100","100","100","100","187314176","124461056","139780096","24870912","14917632"
