"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(vmmem)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(vmmem)\Bajty prywatne"
"05/21/2020 15:22:45.532"," ","2220879872"
"05/21/2020 15:22:46.538","4.6963559183552421317","2220879872"
"05/21/2020 15:22:47.542","0","2220879872"
"05/21/2020 15:22:48.535","0","2220879872"
"05/21/2020 15:22:49.544","0","2220879872"
"05/21/2020 15:22:50.537","3.147058678394470288","2220879872"
"05/21/2020 15:22:51.554","0","2220879872"
"05/21/2020 15:22:52.528","0","2220879872"
"05/21/2020 15:22:53.538","168.772785874467246","2220879872"
"05/21/2020 15:22:54.532","229.46629935964693914","2220879872"
"05/21/2020 15:22:55.536","234.95667336702931038","2220879872"
"05/21/2020 15:22:56.549","154.28417278405467528","2220879872"
"05/21/2020 15:22:57.545","20.3876713831568388","2220879872"
