(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
03:49.2,27.27269289,10.60604724,116.6665196,0,0,234926080,198860800,86888448,29863936,14802944
03:50.1,0,0,198.3879774,0,0,234291200,155418624,69984256,29806592,14802944
03:51.1,0,0,199.9997,0,0,234291200,151482368,71028736,29806592,14946304
03:52.1,10.92049897,0,198.1290527,0,0,200245248,151220224,72024064,26947584,14946304
03:53.2,0,0,200.5361782,0,0,200806400,150978560,73056256,27303936,14946304
03:54.2,0,0,201.5629031,0,0,197128192,150978560,72028160,27303936,14946304
03:55.2,0,0,203.1248375,0,0,197128192,145362944,73011200,27303936,14946304
03:56.2,3.124999688,0,199.99998,0,0,195694592,145362944,73912320,27303936,14946304
03:57.2,0,0,199.99996,0,0,195694592,145362944,74850304,26546176,14946304
03:58.2,0,0,201.0803646,0,0,195694592,145362944,73359360,26550272,14946304
03:59.2,0,0,200.00028,0,0,195694592,145362944,74309632,26550272,14946304
04:00.2,0,0,199.9999,0,0,195969024,154865664,75194368,26550272,14946304
04:01.2,0,0,199.9999,0,0,195919872,154865664,76128256,26550272,14946304
04:02.2,0,0,200.00022,0,0,195919872,154865664,77037568,26550272,14946304
04:03.1,0,0,198.9201176,0,0,195891200,154865664,77881344,26550272,14946304
04:04.1,0,0,200.5831528,0,0,195891200,154865664,78721024,26550272,14946304
04:05.2,0,0,200.0001378,0,0,195608576,154865664,79613952,26550272,14946304
04:06.2,0,0,200.00002,0,0,195608576,154341376,80465920,26550272,14946304
04:07.2,0,0,199.99984,0,0,195608576,154341376,81297408,26550272,14946304
04:08.2,0,0,203.6493766,0,0,195608576,154341376,82120704,26550272,14946304
04:09.1,0,0,199.0181066,0,0,195608576,154341376,82919424,26550272,14946304
04:10.2,0,0,199.9999409,0,0,197623808,154341376,83767296,26550272,14946304
04:11.2,0,0,200.00014,0,0,197591040,154341376,84639744,26550272,14946304
