(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
08:11.3,4.95366304,0,1.23841576,313.3191873,0,210.857984,139.07968,54.607872,239.742976,25.997312
08:12.4,5.8493275,1.462331875,0,339.260995,0,212.86912,139.07968,54.607872,382.599168,25.997312
08:13.4,0,0,0,359.7024454,0,212.91008,139.07968,54.607872,450.936832,25.997312
08:14.3,3.247137505,0,0,389.6565006,0,212.987904,139.07968,54.64064,528.093184,25.997312
08:15.3,18.85225084,7.855104516,0,124.1106514,0,214.790144,139.07968,54.64064,341.864448,25.997312
08:16.3,32.88192361,7.82902943,0,295.9373124,0,236.785664,138.89536,54.64064,392.892416,25.997312
08:17.3,1.561073335,3.12214667,0,362.1690137,0,237.109248,138.89536,54.587392,458.330112,25.997312
08:18.3,1.546113516,1.546113516,0,374.1594708,0,237.109248,138.89536,54.587392,533.049344,25.997312
08:19.4,5.97176302,0,0,268.7293359,0,240.152576,138.907648,54.587392,483.954688,25.997312
08:20.3,6.594150703,1.648537676,0,375.8665901,0,220.024832,138.907648,54.587392,463.364096,25.997312
08:21.4,4.593447779,6.124597038,0,477.718569,0,220.188672,138.907648,54.587392,559.04256,25.997312
08:22.3,1.589822369,1.589822369,0,146.263658,0,221.065216,122.0608,54.562816,459.20256,25.997312
08:23.3,13.72926466,1.525473851,0,404.2505706,0,227.045376,122.023936,54.554624,570.441728,25.997312
08:24.4,9.076252428,1.512708738,0,334.3086311,0,219.15648,122.023936,54.554624,543.223808,25.997312
08:25.3,1.670661999,0,0,327.4497518,0,219.107328,120.188928,54.554624,610.504704,25.997312
08:26.3,15.50500829,4.651502487,0,272.8881459,0,224.120832,120.188928,54.554624,558.624768,25.997312
08:27.4,3.06195316,4.592929739,0,375.0892621,0,224.120832,120.188928,54.554624,633.561088,25.997312
08:28.3,0,0,0,357.1084182,0,223.5392,120.188928,54.554624,645.525504,25.997312
08:29.3,10.82530652,7.732361802,0,241.2496882,0,224.190464,120.188928,54.554624,553.762816,26.034176
08:30.4,4.346479963,2.897653309,0,410.0179432,0,225.058816,120.188928,54.554624,627.03616,26.034176
08:31.4,1.614800147,4.844400441,0,340.7228311,0,225.058816,120.188928,54.554624,694.059008,26.034176
08:32.3,3.282693712,1.641346856,0,326.6280244,0,225.28,120.188928,54.554624,599.576576,26.034176
08:33.4,4.545626894,4.545626894,0,257.585524,0,226.070528,120.188928,54.554624,608.251904,26.034176
08:34.3,0,3.213909265,0,417.8082044,0,226.041856,120.188928,54.554624,687.538176,26.034176
08:35.4,0,3.03020195,0,392.4111525,0,226.041856,120.188928,54.554624,774.094848,26.034176
08:36.4,100.8657296,3.103560912,0,328.9774566,0,229.781504,120.32,54.554624,736.567296,26.034176
08:37.3,0,0,0,161.137697,0,229.781504,120.32,54.525952,664.092672,26.034176
08:38.3,0,6.142641371,0,402.3430098,0,229.80608,120.32,54.525952,733.380608,26.005504
08:39.3,3.194091717,1.597045859,0,344.9619055,0,230.17472,120.32,54.525952,630.222848,26.013696
08:40.4,6.082925161,6.082925161,0,263.0865132,0,232.656896,120.32,54.525952,751.190016,26.013696
08:41.3,4.830568393,1.610189464,0,381.6149031,0,232.296448,120.32,54.525952,822.407168,26.013696
08:42.3,1.520435332,6.081741328,0,345.1388204,0,232.296448,120.32,54.525952,801.103872,26.013696
08:43.3,0,0,0,236.6177012,0,232.69376,120.32,54.525952,713.449472,26.013696
08:44.4,1.426067027,5.704268107,0,424.967974,0,235.266048,120.32,54.525952,821.075968,26.03008
08:45.3,4.936371618,1.645457206,0,357.0642137,0,235.78624,120.32,54.525952,894.81216,26.03008
08:46.3,4.810456223,4.810456223,0,280.6099464,0,235.790336,120.32,54.525952,836.579328,26.03008
08:47.4,6.139160526,6.139160526,0,306.9580263,0,236.781568,120.32,54.525952,793.23136,26.03008
08:48.3,4.78249518,0,0,353.9046433,0,236.781568,120.32,54.525952,863.285248,26.03008
08:49.3,1.546252749,6.185010997,0,392.7481983,0,237.24032,120.32,54.525952,940.544,26.075136
08:50.3,4.708596868,0,0,244.8470371,0,238.649344,120.32,54.525952,837.767168,26.075136
08:51.4,3.070455809,4.605683713,0,377.6660645,0,239.157248,120.221696,54.525952,860.860416,26.075136
08:52.4,13.8881619,0,0,425.9036317,0,242.50368,120.221696,54.644736,945.31584,26.099712
08:53.3,3.276443785,8.191109462,0,268.6683903,0,242.663424,120.23808,54.718464,829.878272,26.099712
