(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
01:18.5,48246784,55013376,17174528,142610432,4075520,4128768,88297472,261.5639227,10.13511474,3.898121053,14.61795395,0,0,19.68551132
01:19.5,48992256,55013376,17448960,136318976,4075520,4128768,89251840,273.8724585,0,0,15.83077795,0,0,20.58001134
01:20.5,49270784,55013376,17473536,126300160,4075520,4182016,90808320,264.5921606,0,0,18.78760904,0,1.565634086,29.74704764
01:21.5,50999296,54816768,17473536,121114624,4075520,4202496,92438528,289.9972292,0,0,4.754052938,0,0,22.18558038
01:22.5,51224576,54833152,17473536,118919168,4075520,4202496,95387648,281.9668251,0,0,3.115655526,0,0,24.92524421
01:23.5,51556352,54833152,17473536,115179520,4075520,4222976,95940608,299.5943953,0,0,1.536381514,0,0,32.2640118
01:24.5,53776384,54833152,17473536,115179520,4075520,4222976,97083392,302.3682571,0,0,4.74923964,0,0,11.08155916
01:25.5,54198272,54816768,17473536,113987584,4075520,4222976,97087488,365.1996321,0,0,7.704633589,0,0,0
01:26.5,56061952,54833152,17473536,113987584,4075520,4222976,97087488,357.8125716,1.562500313,0,9.375001875,0,0,0
01:27.5,57278464,54833152,17473536,113987584,4075520,4222976,97087488,333.4794255,1.565631106,0,17.22194216,0,0,0
01:28.5,57761792,54833152,17473536,113983488,4075520,4222976,97083392,381.9090743,0,0,3.169369911,0,0,0
01:29.5,60166144,54833152,17473536,113328128,4075520,4222976,97083392,363.3360459,1.559382171,0,6.237528685,0,0,0
01:30.5,60702720,54833152,17473536,113328128,4075520,4222976,97083392,375.8108782,0,0,4.678143713,0,0,0
01:31.5,62668800,54833152,17473536,113283072,4075520,4161536,96681984,361.776411,0,0,6.237524328,0,0,1.559381082
01:32.5,69099520,54849536,17752064,113283072,4075520,4161536,96686080,355.2534449,4.613681102,0,7.689468504,0,0,1.537893701
01:33.5,69500928,54849536,17752064,113201152,4075520,4161536,96686080,362.5000363,0,0,7.812500781,0,0,0
01:34.5,69828608,54849536,17752064,111824896,4075520,4161536,96256000,373.9858012,1.584685598,0,7.923427992,0,0,3.169371197
01:35.5,60715008,54849536,17752064,111726592,4075520,4161536,96256000,368.8575747,0,0,6.332318879,0,0,0
01:36.5,61083648,54849536,17752064,111726592,4075520,4161536,96256000,362.9420203,0,0,7.689449583,0,0,0
01:42.3,60690432,54849536,17752064,111726592,4075520,4161536,96256000,363.3091476,1.355631148,0,13.01405902,0,0,0.542252459
01:42.5,60751872,54833152,17752064,111726592,4075520,4161536,96256000,375.2744006,0,0,0,0,0,0
01:43.5,59686912,54849536,17715200,111726592,4075520,4161536,95768576,381.3977129,0,0,4.613682011,0,0,0
01:44.5,60780544,54849536,17715200,111726592,4075520,4161536,95768576,365.6249269,1.562499688,0,9.374998125,0,0,0
01:45.5,61026304,54849536,17661952,111726592,4075520,4161536,95768576,365.9910276,1.564064221,0,12.51251377,0,0,0
01:46.5,63430656,54849536,17936384,111726592,4075520,4161536,95797248,331.1979465,0,0,23.77018754,0,0,0
01:47.5,63754240,54767616,17936384,111726592,4075520,4161536,95797248,297.3997364,0,0,18.49117532,0,0,0
01:48.5,65376256,54767616,17936384,111726592,4075520,4161536,95956992,370.6836284,0,0,7.820329714,0,0,0
01:49.5,68517888,55398400,17891328,111726592,4075520,4161536,94900224,354.1875627,4.701604814,0,12.53761284,0,0,3.13440321
01:50.5,69349376,55398400,17891328,111726592,4075520,4161536,94900224,351.8002028,1.584685598,0,20.60091278,0,0,0
01:51.5,69521408,55365632,17891328,111726592,4075520,4161536,94900224,370.6323819,0,0,6.151574803,0,0,0
01:52.5,64868352,55365632,17891328,111726592,4075520,4161536,94900224,356.5542235,0,0,12.6774835,0,0,0
01:53.5,72523776,55365632,17891328,111726592,4075520,4161536,94900224,366.0183766,0,0,7.689461692,0,0,0
01:54.5,73498624,55365632,17891328,111726592,4075520,4161536,94900224,365.9913207,0,0,6.256261893,0,0,0
01:55.5,73830400,55349248,15835136,111726592,4075520,4161536,94900224,365.625,0,0,6.25,0,0,0
01:56.5,74641408,55365632,15835136,111726592,4075520,4161536,94900224,353.0268848,0,0,12.66464161,0,0,0
01:57.5,74973184,55365632,15835136,111726592,4075520,4161536,94900224,355.2530952,1.537892187,0,6.151568748,0,0,0
01:58.5,57671680,55365632,15835136,111796224,4075520,4161536,94900224,364.7924497,0,0,4.696898494,0,0,0
01:59.5,58621952,55349248,15835136,111796224,4075520,4161536,94900224,365.625,0,0,9.375,0,0,0
02:00.5,59002880,55365632,15835136,111796224,4075520,4161536,94863360,359.7233025,0,0,11.09278906,0,0,0
02:01.5,60366848,55365632,15826944,111796224,4009984,4128768,94388224,366.7409205,0,0,7.704641187,0,0,0
02:02.5,67465216,55664640,16297984,111796224,4009984,4128768,94666752,2082.289788,12.52505136,1.565631419,46.96894258,0,0,4.696894258
02:07.5,67371008,55664640,16297984,111796224,4009984,4128768,94580736,20.67460789,0,0,0.313251635,0,0,0
02:08.5,67825664,55730176,16297984,111796224,4009984,4128768,93982720,373.2734529,0,0,3.08490457,0,0,0
02:09.5,68395008,55730176,16297984,111796224,4009984,4128768,93982720,371.875,0,0,7.8125,0,0,0
02:10.5,68702208,55730176,16297984,111796224,4009984,4128768,93982720,375.3748869,0,0,7.820310144,0,0,0
02:11.5,70328320,55730176,16297984,111796224,4009984,4128768,93982720,373.9857254,1.584685277,0,4.754055831,0,0,0
02:12.5,70635520,55660544,16564224,111796224,4009984,4128768,93982720,370.6328926,0,0,4.61368746,0,0,0
02:13.5,67792896,55676928,16564224,111796224,4009984,4128768,93962240,382.8124617,0,0,1.562499844,0,0,1.562499844
02:14.5,68100096,55676928,16564224,111796224,4009984,4128768,93126656,373.3685114,1.568775258,0,1.568775258,0,0,0
02:15.5,68280320,55730176,16564224,111796224,4009984,4128768,93126656,364.0625364,0,0,9.375000938,0,0,0
02:16.5,68960256,55660544,16564224,111796224,4009984,4128768,93126656,380.3243507,0,0,4.754054384,0,0,0
02:17.5,69267456,55676928,16564224,111796224,4009984,4128768,93417472,368.2817035,0,0,9.245565777,0,0,0
02:18.5,70561792,55676928,16564224,111796224,4009984,4128768,93417472,362.5000363,1.562500156,0,9.375000938,0,0,0
02:19.5,70868992,55676928,16564224,111796224,4009984,4128768,93417472,373.9857633,0,0,4.754056313,0,0,0
02:20.5,72298496,55676928,16564224,111796224,4009984,4128768,93417472,369.0944519,3.075787099,0,10.76525485,0,0,0
02:21.5,72605696,55660544,16564224,111796224,4009984,4128768,93421568,351.8002385,0,0,19.01622911,0,0,0
02:22.5,68608000,55603200,16564224,111796224,4009984,4128768,93421568,356.7912332,0,0,16.91682571,0,0,0
02:23.5,67727360,55640064,16564224,111796224,4009984,4128768,92225536,347.9188959,3.134404467,0,15.67202234,0,1.567202234,3.134404467
02:24.5,67772416,55640064,16564224,111796224,4009984,4128768,92225536,349.8601218,1.583077474,0,14.24769727,0,0,0
02:25.5,68526080,55623680,16564224,111796224,4009984,4128768,92225536,377.1557669,0,0,1.539411294,0,0,0
02:26.5,64761856,55640064,16564224,112001024,4009984,4128768,92225536,352.2309992,0,0,1.565471108,0,0,0
02:27.5,65593344,55603200,16564224,112132096,4009984,4128768,91430912,367.6473198,0,0,7.923433617,0,0,1.584686723
02:28.5,66686976,55603200,16564224,112132096,4009984,4128768,91430912,347.5643527,0,0,23.06843049,0,0,0
02:34.5,74444800,55603200,16564224,112132096,4009984,4046848,88768512,361.5572775,0.260113149,0,10.92475227,0,0,0
02:35.5,75739136,55603200,16564224,113180672,4009984,4046848,88768512,352.1576822,0,0,12.69036693,0,0,0
02:36.5,75857920,55603200,16564224,113180672,4009984,4046848,88768512,369.3182937,0,0,6.313133226,0,0,0
02:37.5,76365824,55603200,16564224,113180672,4009984,4046848,88768512,361.889858,0,0,9.319052139,0,0,0
02:38.5,78712832,55603200,16564224,112959488,4009984,4046848,88768512,368.9246359,0,0,10.85072459,0,0,0
02:39.5,79040512,55603200,16564224,112959488,4009984,4046848,88768512,360.5766676,0,0,14.23328951,0,0,0
02:40.5,78352384,56135680,16625664,112959488,4009984,4046848,99721216,351.0194101,1.55318323,3.106366461,7.765916152,0,0,13.97864907
02:41.5,78721024,56135680,16625664,111828992,4009984,4046848,90542080,354.2501158,0,0,9.488842387,0,0,12.65178985
02:42.5,79028224,56102912,16625664,111828992,4009984,4046848,90542080,362.6129186,0,0,12.45022896,0,0,0
02:43.5,75141120,56119296,16625664,111828992,4009984,4046848,90542080,361.891225,3.106362447,0,7.765906116,0,0,0
02:44.5,74985472,56119296,16625664,111828992,4009984,4046848,90542080,370.8403198,0,0,9.309798824,0,0,0
02:45.5,75816960,56119296,16625664,111828992,4009984,4046848,90542080,361.7932021,3.159765957,0,4.739648935,0,0,0
02:46.5,76124160,56102912,16625664,111828992,4009984,4046848,90542080,381.3240265,1.550097669,0,1.550097669,0,0,0
02:47.5,71667712,56119296,16625664,111828992,4009984,4046848,90542080,368.9456213,0,0,1.576690689,0,0,0
02:48.5,70221824,56119296,16625664,111828992,4009984,4046848,90542080,357.5871003,0,0,3.109453046,0,0,0
02:49.5,69218304,56119296,16625664,111828992,4009984,4046848,90542080,380.1511757,3.103274903,0,6.206549807,0,0,0
02:50.5,70512640,56119296,16625664,111828992,4009984,4046848,90542080,367.7406048,0,0,11.048001,0,0,0
02:51.5,70950912,56119296,16625664,111828992,4009984,4046848,90542080,387.9096711,3.103277369,0,0,0,0,0
02:52.5,72245248,56119296,16625664,111828992,4009984,4046848,90542080,372.4001336,0,0,4.754044259,0,0,0
02:53.5,73666560,56119296,16625664,111828992,4009984,4046848,90669056,368.8381433,0,0,1.556279086,0,0,1.556279086
02:54.5,76009472,56119296,16625664,111828992,4009984,4046848,90669056,381.3970747,0,0,3.075782861,0,0,0
02:55.5,77365248,56102912,16625664,111828992,4009984,4046848,90624000,374.0531814,1.578283466,0,3.156566932,0,0,0
02:56.5,76177408,56119296,16625664,111828992,4009984,4046848,90595328,358.657971,0,0,3.118764965,0,0,0
02:57.5,77266944,56676352,16637952,113979392,4009984,4046848,90562560,2391.933881,4.739631204,0,34.75729549,0,0,3.159754136
03:03.5,78176256,56676352,16637952,113979392,4009984,4046848,90562560,26.5138934,0,0,1.299700657,0,0,0
03:04.5,78491648,56676352,16637952,113979392,4009984,4046848,90562560,374.0522369,0,0,11.04795636,0,0,0
03:05.5,66969600,56676352,16601088,113848320,4009984,4046848,90562560,368.1049013,0,0,10.87229666,0,0,0
03:06.5,67215360,56676352,16601088,113848320,4009984,4046848,90562560,376.6185259,0,0,6.225099602,0,0,0
03:07.5,68571136,56676352,16601088,113848320,4009984,4046848,90562560,373.9857633,1.584685438,0,1.584685438,0,0,0
03:08.5,68734976,56659968,16601088,113848320,4009984,4046848,90562560,369.8224852,0,0,7.704635108,0,0,0
03:09.5,69042176,56676352,16601088,112537600,4009984,4046848,90562560,360.2115344,0,0,7.899375755,0,0,0
03:10.5,70336512,56676352,16556032,112537600,4009984,4046848,90562560,376.2433693,0,0,1.554724666,0,0,0
03:16.5,77328384,56283136,16556032,113192960,4009984,4046848,90562560,374.2298921,0.780729956,0,2.081946549,0,0,0.520486637
03:17.5,77697024,56238080,16556032,113274880,4009984,4046848,90562560,384.0174129,0,0,4.664179104,0,0,0
03:18.5,73809920,56238080,16556032,113274880,4009984,4046848,90562560,379.1708797,1.579878665,0,3.159757331,0,0,0
03:19.5,74379264,56238080,16556032,113274880,4009984,4046848,90562560,387.5490982,1.537893247,0,0,0,0,0
03:20.5,75735040,56238080,16556032,113274880,4009984,4046848,90562560,383.1944299,0,0,7.820294488,0,0,0
03:21.5,74469376,56238080,16556032,113274880,4009984,4046848,90562560,389.0638617,0,0,0,0,0,0
03:22.5,74792960,56238080,16556032,113274880,4009984,4046848,90562560,385.9375,0,0,0,0,0,0
03:23.5,75984896,56238080,16556032,113274880,4009984,4046848,90562560,378.7393587,0,0,1.584683509,0,0,0
03:24.5,68681728,56238080,16556032,113274880,4009984,4046848,90562560,377.7990337,0,0,3.109457068,0,0,0
03:25.5,69054464,56172544,16556032,113274880,4009984,4046848,90562560,387.5228025,0,0,3.10018242,0,0,0
03:26.5,69300224,56238080,16556032,113274880,4009984,4046848,90517504,387.4640446,0,0,1.581485896,0,0,0
03:27.5,71004160,56238080,16556032,113274880,4009984,4046848,90517504,388.2950742,0,0,0,0,0,0
03:28.5,71249920,56238080,16556032,113274880,4009984,4046848,90517504,381.9445216,0,0,6.313132589,0,0,0
03:29.5,72876032,56221696,16556032,113274880,4009984,4046848,90517504,368.8368208,0,0,7.781367527,0,0,0
03:30.5,73121792,56238080,16556032,113274880,4009984,4046848,90517504,384.7832273,0,0,3.115653662,0,0,0
03:31.5,84480000,57847808,16556032,113274880,4009984,4046848,90517504,382.4625343,6.218902997,1.554725749,0,0,0,1.554725749
03:32.5,77361152,56897536,16556032,113274880,4009984,4046848,90517504,379.554387,0,0,0,0,0,0
03:33.5,77668352,56897536,16556032,113274880,4009984,4046848,90517504,377.3710504,3.118769011,0,3.118769011,0,0,0
03:34.5,78036992,56848384,16556032,113274880,4009984,4046848,90517504,375.4361166,0,0,1.55782621,0,0,0
03:35.5,78348288,56848384,16556032,113274880,4009984,4046848,90517504,386.3410156,0,0,1.557826676,0,0,0
03:36.5,79179776,56848384,16556032,113274880,4009984,4046848,90517504,373.7073233,0,0,10.76523154,0,0,0
03:37.5,79749120,56848384,16556032,113274880,4009984,4046848,90517504,378.7882614,0,0,6.31313769,0,0,0
03:38.5,79994880,56848384,16556032,113278976,4009984,4046848,90517504,374.0531814,1.578283466,0,6.313133864,0,0,0
03:39.5,80224256,56848384,16556032,113278976,4009984,4046848,90517504,2262.983693,0,0,37.27632713,0,0,0
03:45.5,80470016,56848384,16556032,113278976,4009984,4046848,90451968,57.06930572,0,0,1.302952185,0,0,0
03:46.5,82038784,56832000,16502784,113278976,4009984,4046848,90451968,388.295383,0,0,4.659544596,0,0,0
03:47.5,82345984,56848384,16502784,113278976,4009984,4046848,90451968,379.5988352,0,0,3.150197802,0,0,0
03:48.5,83705856,56848384,16502784,113278976,4009984,4046848,90451968,383.6082056,0,0,4.678148848,0,0,0
03:49.5,76017664,57409536,16502784,115388416,4009984,4046848,90451968,353.9795056,4.678143246,1.559381082,12.47504866,0,0,6.237524328
03:50.5,76648448,57409536,16502784,115388416,4009984,4046848,90451968,370.3935001,1.55627521,0,14.00647689,0,0,0
03:51.5,76431360,57393152,16502784,115388416,4009984,4046848,90451968,366.5318133,0,0,1.579878506,0,0,0
03:52.5,72806400,57393152,16502784,114929664,4009984,4046848,90451968,372.6914835,1.559378592,0,4.678135776,0,0,0
03:53.5,72589312,57393152,16502784,114929664,4009984,4046848,90451968,358.6569687,0,0,10.91564687,0,0,0
