"(PDH-CSV 4.0) (","\\DESKTOP-940RFIL\Proces(vmmem)\Czas procesora (%)","\\DESKTOP-940RFIL\Proces(vmmem)\Bajty prywatne"
"05/21/2020 14:29:06.048"," ","3015700480"
"05/21/2020 14:29:07.049","36.33168424134489527","3263164416"
"05/21/2020 14:29:08.066","104.50557208956654165","3347050496"
"05/21/2020 14:29:09.064","98.577183869543134165","3363827712"
"05/21/2020 14:29:10.062","103.36869169066073937","3380604928"
"05/21/2020 14:29:11.051","102.67794182097213707","3397382144"
"05/21/2020 14:29:12.058","102.38193241094781172","3397382144"
"05/21/2020 14:29:13.059","99.985112216790923867","3414159360"
"05/21/2020 14:29:14.058","103.22124348742767097","3430936576"
"05/21/2020 14:29:15.052","99.032108586374306469","3430936576"
"05/21/2020 14:29:16.063","98.875244654433487312","3447713792"
"05/21/2020 14:29:17.057","105.283372302218865","3447713792"
"05/21/2020 14:29:18.053","100.44997571119587576","3466588160"
"05/21/2020 14:29:19.057","104.29739644806529952","3466588160"
"05/21/2020 14:29:20.048","102.48065493172984475","3483365376"
"05/21/2020 14:29:21.060","101.84075749575131908","3483365376"
"05/21/2020 14:29:22.054","97.459758551307857033","3500142592"
"05/21/2020 14:29:23.069","96.982080223872330293","3500142592"
"05/21/2020 14:29:24.061","105.53539245002197333","3630166016"
"05/21/2020 14:29:25.053","140.17155133128829902","4118802432"
"05/21/2020 14:29:26.065","168.37697301974344555","4188008448"
"05/21/2020 14:29:27.052","99.734234544119175325","4303351808"
"05/21/2020 14:29:28.067","149.28880169246343712","4573884416"
"05/21/2020 14:29:29.061","160.35967253322300508","4404015104"
"05/21/2020 14:29:30.052","102.48204060574315122","4496289792"
"05/21/2020 14:29:31.063","160.73632072089003486","4745850880"
"05/21/2020 14:29:32.049","142.61745136605458129","4791988224"
"05/21/2020 14:29:33.064","115.50569093767113316","4863291392"
"05/21/2020 14:29:34.050","155.21811629828232526","5089783808"
"05/21/2020 14:29:35.054","166.51730116626600875","5121241088"
"05/21/2020 14:29:36.060","104.05999740365648165","5238681600"
"05/21/2020 14:29:37.053","151.05540903740345016","5477756928"
"05/21/2020 14:29:38.067","157.24665085599895065","5479854080"
"05/21/2020 14:29:39.066","103.23141093839529958","5565837312"
"05/21/2020 14:29:40.064","170.21588546341098436","5859438592"
