(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
20:01.8,46546944,61128704,15556608,134295552,4018176,3887104,84946944,5.966472055,23.86588822,0,4.474854041,0,0,20.88265219
20:02.8,46546944,61358080,15556608,135200768,4018176,3887104,84946944,0,107.986785,0,6.645340617,0,0,4.984005463
20:03.8,45309952,61444096,15556608,133980160,4018176,3887104,84946944,0,115.8816528,0,9.270532226,0,0,0
20:04.8,45309952,61509632,15577088,133644288,4018176,3887104,84946944,0,117.3729175,0,23.7918076,0,0,0
20:05.8,45309952,60542976,15622144,133644288,4018176,3887104,84946944,0,119.9963964,0,10.76890737,0,0,1.538415339
20:06.8,45309952,45973504,15622144,116752384,4018176,3887104,84946944,0,120.3677303,0,14.25407332,0,0,0
20:07.8,45309952,46571520,15622144,116752384,4018176,3887104,85483520,0,126.1052727,0,21.53016852,0,0,1.53786918
20:08.8,45309952,46682112,15671296,108490752,4018176,3887104,85483520,0,132.6833725,0,21.85373195,0,0,1.560980853
20:09.8,45309952,46854144,15671296,91500544,4018176,3887104,85483520,0,116.336163,0,12.57688248,0,0,1.57211031
20:10.8,45309952,46977024,15671296,83685376,4018176,3887104,85483520,0,120.3625227,0,0,0,0,0
20:11.8,45309952,47284224,15671296,83685376,4018176,3887104,85483520,0,135.9012664,0,0,0,0,0
20:12.8,45309952,47476736,15671296,83685376,4018176,3887104,85483520,0,120.0998166,0,6.158964955,0,0,0
20:13.8,45309952,48037888,15671296,83423232,4018176,3887104,85483520,0,131.5122486,0,1.565622007,0,0,0
20:14.8,45309952,48480256,15671296,83423232,4018176,3887104,85483520,0,126.7180047,0,3.167950117,0,0,0
20:15.8,45309952,48615424,15671296,83423232,4018176,3887104,85483520,0,121.6164798,0,23.38778459,0,0,0
20:16.8,45309952,49086464,15671296,83689472,4018176,3887104,85483520,0,129.2640135,0,9.233143825,0,0,0
20:17.8,45309952,50298880,15671296,83689472,4018176,3887104,85483520,0,117.6201658,0,20.3874954,0,0,0
20:18.8,45309952,50667520,15671296,83689472,4018176,3887104,85483520,0,118.935157,0,14.27221884,0,0,0
20:19.8,45273088,50970624,15671296,83685376,4018176,3887104,85446656,0,126.2424375,0,10.90984028,0,0,0
20:20.8,45273088,51388416,15671296,83685376,4018176,3887104,85446656,0,115.3818673,0,21.82900193,0,0,0
20:21.8,45273088,51720192,15671296,83685376,4018176,3887104,85446656,0,120.2110507,0,10.78817121,0,0,0
20:22.8,45273088,52133888,15671296,83685376,4018176,3887104,85446656,0,119.0680247,0,17.46331028,0,0,0
20:23.8,45273088,52793344,15671296,83685376,4018176,3887104,85446656,0,130.8203803,0,16.92969628,0,0,0
20:24.8,45273088,53850112,15671296,83685376,4018176,3887104,85446656,0,120.4373514,0,9.508211951,0,0,0
20:25.8,45273088,51154944,15671296,83685376,4018176,3887104,85446656,0,118.8320077,0,7.716364134,0,0,0
20:26.8,45273088,51302400,15671296,83685376,4018176,3887104,85446656,0,123.4371667,0,7.812478906,0,0,0
20:27.8,45273088,51486720,15671296,83685376,4018176,3887104,85446656,0,123.6041103,0,12.67734464,0,0,0
20:28.8,45195264,51552256,15671296,83685376,4018176,3887104,85446656,3.075250443,116.8595169,0,24.60200355,0,0,0
20:29.8,45195264,51826688,15671296,83685376,4018176,3887104,85446656,0,137.7876869,0,21.92076837,0,0,0
20:30.8,45195264,53153792,15634432,83685376,4018176,3887104,85446656,0,126.6434885,0,20.32549816,0,0,1.563499858
20:31.8,45195264,53317632,15634432,83685376,4018176,3887104,85446656,0,116.9042836,0,11.05851331,0,0,0
20:32.8,45195264,53547008,15634432,83685376,4018176,3887104,85446656,0,117.5026274,0,10.82261041,0,0,0
20:33.8,45195264,53678080,15634432,83685376,4018176,3887104,85446656,0,120.2487443,0,11.07554224,0,0,0
20:34.8,45195264,54124544,15634432,83685376,4018176,3887104,85446656,0,118.6227178,0,14.04742711,0,0,0
20:35.8,45195264,54341632,15634432,83685376,4018176,3887104,85446656,0,124.9884636,0,15.62355795,0,0,0
20:36.8,45195264,55136256,15634432,83685376,4018176,3887104,85446656,0,128.0603397,0,7.714478296,0,0,0
20:37.8,45195264,56111104,15634432,83685376,4018176,3887104,85446656,0,123.4640065,0,4.748615633,0,0,0
20:38.8,45195264,56438784,15634432,83685376,4018176,3887104,85405696,0,117.2781475,0,10.80193464,0,0,0
20:39.8,45195264,56504320,15634432,83685376,4018176,3887104,85405696,0,123.499425,0,1.583325961,0,0,0
20:40.8,45195264,56987648,15634432,83685376,4018176,3887104,85405696,0,119.8224416,0,9.21711089,0,0,0
20:41.8,45195264,57114624,15597568,83685376,4018176,3887104,85405696,0,109.5502695,0,20.34505005,0,0,0
20:42.8,45195264,57532416,15597568,84738048,4018176,3887104,85405696,0,109.3035592,0,12.49183534,0,0,0
20:43.8,45195264,57692160,15597568,84738048,4018176,3887104,85405696,0,115.4648618,0,10.92235179,0,0,0
20:44.8,45195264,58806272,15597568,84738048,4018176,3887104,85405696,0,125.1732147,0,14.08198665,0,0,0
20:45.8,45195264,59289600,15597568,84738048,4018176,3887104,85405696,0,115.6634002,0,18.75622707,0,0,0
20:46.8,45264896,59686912,15597568,84213760,4018176,3887104,85405696,0,114.1531947,0,17.20116633,0,0,0
20:47.8,45264896,59854848,15597568,84213760,4018176,3887104,85405696,0,124.7364568,0,14.03285139,0,0,0
20:48.8,45264896,60219392,15597568,84213760,4018176,3887104,85405696,0,119.0086773,0,12.52722919,0,0,0
20:49.8,45264896,60313600,15597568,82903040,4018176,3887104,85405696,0,117.1961491,0,10.93830725,0,0,0
20:50.8,45264896,60661760,15597568,82903040,4018176,3887104,85405696,0,107.9181303,0,17.20433961,0,0,0
20:51.8,45264896,61579264,15597568,82903040,4018176,3887104,85405696,0,125.3160884,0,15.862796,0,0,0
20:52.8,45264896,61956096,15597568,82903040,4018176,3887104,85364736,0,113.8744984,0,4.61653372,0,0,0
20:53.8,45264896,62074880,15597568,82903040,4018176,3887104,85364736,0,116.6945472,0,20.22705485,0,0,0
20:54.8,45264896,62455808,15597568,82903040,4018176,3887104,85364736,0,115.731693,0,12.51153438,0,0,0
20:55.8,45264896,62693376,15724544,82903040,4018176,3887104,89149440,0,105.1523263,1.593217066,4.779651197,0,0,20.71182185
20:56.8,45264896,63176704,15724544,82903040,4018176,3887104,89149440,0,113.8611934,0,18.71690851,0,0,0
20:57.8,45264896,63574016,15724544,82903040,4018176,3887104,89149440,0,113.9396844,0,18.72981114,0,0,0
20:58.8,45264896,65015808,15724544,82903040,4018176,3887104,89149440,0,112.444458,0,9.242010245,0,0,0
20:59.8,45264896,65081344,15724544,82903040,4018176,3887104,89149440,0,103.0809965,0,7.929307421,0,0,0
21:00.8,45264896,65822720,15724544,82903040,4018176,3887104,89149440,0,107.7987557,0,4.68690242,0,0,0
21:01.8,45264896,65961984,15724544,82903040,4018176,3887104,89149440,0,102.9548774,0,12.47937907,0,0,0
21:02.8,46149632,60956672,15724544,104210432,4018176,3887104,89149440,4.740847812,121.6817605,0,12.64226083,0,0,3.160565208
21:03.8,46149632,60968960,15724544,104210432,4018176,3887104,89149440,0,121.108745,0,12.42140974,0,0,0
21:04.8,46149632,61136896,15724544,103153664,4018176,3887104,89149440,0,112.6574142,0,18.51902699,0,0,0
21:05.8,46149632,61476864,15724544,102289408,4018176,3887104,89149440,0,116.4004467,0,3.104011913,0,0,0
21:06.8,46149632,60751872,15724544,102289408,4018176,3887104,89149440,0,122.020937,0,7.821854939,0,0,0
21:07.8,46149632,60850176,15724544,91475968,4018176,3887104,89149440,0,118.7366777,0,12.49859766,0,0,0
