(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
12:33.4,26.15405474,21.53863332,76.92369042,0,0,222187520,358268928,116113408,29732864,14827520
12:34.4,0,1.587303039,204.762092,0,0,221048832,358268928,97587200,29732864,14827520
12:35.4,4.761904278,1.587301426,199.9999797,0,0,197136384,324653056,98516992,29732864,14970880
12:36.4,1.562362512,3.124725024,203.1071266,0,0,197500928,140529664,99545088,27402240,14970880
12:37.4,1.551433932,3.102867864,200.1349772,0,0,197615616,140529664,100560896,27344896,14970880
12:38.4,0,3.124999375,206.2499588,0,0,194048000,140529664,97673216,27344896,14970880
12:39.4,3.124917815,1.562458907,203.119658,0,0,189952000,140529664,98598912,27344896,14970880
12:40.4,0,4.615505045,200.0052186,0,0,189915136,140529664,99516416,26587136,14970880
12:41.4,0,1.563169349,200.0856767,0,0,189915136,140005376,100589568,26587136,14970880
12:42.4,1.587401891,1.587401891,198.4252364,0,0,189915136,140005376,97280000,26587136,14970880
12:43.4,3.076952767,4.615429151,195.3865007,0,0,189915136,140005376,98217984,26587136,14970880
12:44.4,1.587257084,1.587257084,199.9943925,0,0,190312448,140005376,99074048,26587136,14970880
12:45.4,0,6.154025511,198.4673227,0,0,190414848,155553792,100118528,26587136,14970880
12:46.4,1.57609206,6.304368241,201.7397837,0,0,190386176,155553792,101060608,26587136,14970880
12:47.4,0,6.340526872,196.556333,0,0,190386176,155553792,101941248,26587136,14970880
12:48.4,1.562499219,4.687497656,198.4374008,0,0,190386176,155123712,102854656,26587136,14970880
12:49.4,3.124909065,3.124909065,199.9941802,0,0,190672896,111210496,103796736,26587136,14970880
12:50.4,6.153881297,4.615410973,196.9242015,0,0,190672896,111210496,104665088,26587136,14970880
12:51.4,4.740753836,4.740753836,194.3709073,0,0,190672896,110555136,105541632,26587136,14970880
12:52.4,0,1.549941752,201.4924278,0,0,190631936,110555136,106450944,26587136,14970880
12:53.4,1.587254343,3.174508685,201.5813015,0,0,190631936,110555136,107261952,26587136,14970880
12:54.4,3.124996875,3.124996875,201.5622984,0,0,192577536,110555136,108142592,26587136,14970880
12:55.4,0,1.562499844,199.99998,0,0,192634880,110555136,109006848,26558464,14970880
12:56.4,0,4.657466328,201.8235409,0,0,189341696,110514176,109883392,26558464,14970880
12:57.4,4.652642865,1.550880955,200.0636432,0,0,189296640,110514176,110739456,26558464,14970880
12:58.4,0,3.174606077,200.0001829,0,0,189296640,110514176,111632384,26558464,14970880
12:59.4,0,6.153849183,198.4616362,0,0,189296640,110514176,112537600,26558464,14970880
