(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
13:00.1,12.591104,20.455424,14.647296,80.416768,1.933312,1.773568,81.453056,0,13.96753334,0,4.655844448,0,0,7.759740747
13:01.1,12.591104,26.075136,14.647296,93.016064,1.933312,1.773568,81.440768,0,6.228052964,0,10.89909269,0,0,9.342079446
13:02.3,12.591104,195.067904,15.097856,127.901696,1.933312,1.773568,81.453056,0,99.41646928,3.924334314,83.71913202,0,0,7.848668627
13:03.1,12.591104,117.538816,15.097856,139.317248,1.933312,1.773568,81.444864,0,276.6326262,0,5.803481668,0,0,1.934493889
13:04.1,12.591104,277.684224,15.097856,143.659008,1.933312,1.773568,81.44896,0,178.175541,4.730324097,56.76388916,0,0,1.576774699
13:05.1,12.591104,111.976448,15.097856,151.289856,1.933312,1.773568,81.444864,0,173.0524333,0,43.26310833,0,0,0
13:06.1,12.591104,304.25088,16.166912,149.680128,1.933312,1.773568,81.444864,0,236.3864451,9.39283888,32.87493608,0,0,4.69641944
13:07.1,12.591104,120.598528,16.166912,151.79776,1.933312,1.773568,81.44896,0,101.5023567,1.585974323,69.78287022,0,0,3.171948646
13:08.1,12.591104,155.185152,16.166912,149.827584,1.933312,1.773568,81.44896,0,308.5353058,3.100857345,4.651286017,0,0,6.20171469
13:09.1,12.591104,201.191424,16.166912,150.126592,1.933312,1.773568,82.259968,0,172.0149388,0,64.50560204,0,0,4.607543003
13:10.1,12.591104,183.136256,16.166912,149.102592,1.933312,1.773568,82.255872,0,178.5142679,1.579772282,42.65385162,0,0,1.579772282
13:11.1,12.591104,268.234752,16.166912,143.908864,1.933312,1.773568,82.276352,0,210.0049729,3.134402581,62.68805162,0,0,6.268805162
13:12.1,12.591104,230.785024,16.166912,146.726912,1.933312,1.773568,82.251776,0,136.997914,1.539302405,49.25767696,0,0,4.617907215
13:13.1,12.591104,337.461248,16.166912,142.098432,1.933312,1.773568,82.259968,0,302.2571354,0,12.59404731,0,0,3.148511827
