(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
11:22.1,61558784,35848192,14327808,260116480,4112384,3956736,83886080,0,39.14332313,0,9.394397552,0,0,10.96013048
11:23.1,60878848,43171840,14327808,256192512,4112384,3956736,83886080,0,7.806458582,0,12.49033373,0,0,3.122583433
11:24.1,60878848,45674496,14352384,279244800,4112384,3956736,83886080,0,62.52856305,0,23.44821114,0,0,9.379284457
11:25.1,61681664,76414976,14544896,281333760,4112384,3956736,84049920,10.91604016,98.24436141,3.118868616,29.62925185,0,0,17.15377739
11:26.1,60796928,71172096,14544896,272465920,4112384,3956736,84049920,4.707959852,109.8523965,0,7.846599753,0,0,4.707959852
11:27.1,60796928,70131712,14544896,269774848,4112384,3956736,84049920,0,121.8471157,0,12.65944059,0,0,0
11:28.1,62930944,69861376,14544896,261025792,4112384,3956736,84983808,0,129.6246239,0,12.34520227,0,0,1.543150284
11:29.1,53706752,70488064,13987840,260632576,4112384,3956736,85082112,6.229728464,123.0371372,1.557432116,17.13175327,0,0,3.114864232
11:30.1,53706752,69525504,13987840,221519872,4112384,3956736,85082112,0,118.7706895,0,14.25248274,0,0,0
11:31.1,53706752,70152192,13987840,214233088,4112384,3956736,85082112,0,126.8402729,0,6.187330387,0,0,0
11:32.1,53706752,70483968,13987840,205389824,4112384,3956736,85073920,0,118.7164852,0,15.8288647,0,0,0
11:33.1,53706752,70877184,13987840,139108352,4112384,3956736,85073920,0,123.2891215,0,20.28808329,0,0,0
11:34.1,53706752,71008256,13987840,96636928,4112384,3956736,83812352,0,122.6564643,0,16.86526384,0,0,0
11:35.1,53706752,71401472,13942784,96591872,4079616,3858432,83939328,0,117.4194739,0,12.52474388,0,0,1.565592986
11:36.1,53706752,71467008,13897728,96329728,4079616,3858432,84209664,0,123.9251579,0,23.53009327,0,0,0
11:37.1,53706752,72118272,13897728,96329728,4079616,3858432,84209664,0,120.2689,0,15.82485526,0,0,0
11:38.1,53706752,72474624,13897728,96329728,4079616,3858432,83984384,0,126.1156995,0,16.91795968,0,0,0
11:39.1,53706752,73330688,13897728,96329728,4079616,3858432,84520960,0,136.3971858,0,9.406702469,0,0,1.567783745
11:40.1,53706752,73723904,13897728,96329728,4079616,3858432,84520960,0,126.5330875,0,15.81663594,0,0,0
11:41.1,53706752,73789440,13897728,96329728,4079616,3858432,84484096,0,123.379314,0,20.04913853,0,0,0
11:42.1,53706752,74346496,13897728,96329728,4079616,3858432,84484096,0,123.5355901,0,17.42168578,0,0,1.583789617
11:43.1,53706752,74579968,13897728,96329728,4079616,3858432,84484096,0,114.0171192,0,18.48926257,0,0,0
11:44.1,53706752,75350016,13897728,96329728,4079616,3858432,84484096,0,112.3352652,0,17.40405518,0,0,0
11:45.1,53706752,76062720,13897728,96329728,4079616,3858432,84529152,0,115.4903463,0,21.55819797,0,0,0
11:46.1,53706752,76447744,13897728,96329728,4079616,3858432,84529152,0,126.7740636,0,15.84675795,0,0,0
11:47.1,53706752,76705792,13860864,96329728,4079616,3858432,84529152,0,117.3455962,0,16.98423102,0,0,0
