(PDH-CSV 4.0) (Central European Summer Time)(-120),\\DESKTOP-940RFIL\Proces(chrome#6)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#5)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#4)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(chrome#6)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#5)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(chrome)\Czas procesora (%)
31:31.4,11915264,20025344,13930496,83075072,4083712,3985408,80109568,0,7.670072883,0,0,0,0,39.88437899
31:32.5,12550144,105226240,14319616,124952576,4083712,3985408,81367040,0,94.49753106,2.779339149,9.727687021,0,1.389669574,38.91074808
31:33.4,12550144,110526464,14319616,115896320,4083712,3985408,84164608,0,116.7888668,0,7.299304172,0,0,31.02204273
31:34.4,51044352,110850048,14422016,126722048,4083712,3997696,86122496,57.51182816,79.27306044,0,13.98936361,0,0,87.04492911
31:35.4,55353344,110231552,14422016,118005760,4083712,3997696,86327296,20.51680221,110.4750888,0,3.15643111,0,0,14.20393999
31:36.4,55353344,109162496,14548992,115322880,4083712,3997696,86327296,0,126.2334221,0,15.5843731,0,0,3.11687462
31:37.4,55353344,109551616,14548992,115314688,4083712,3997696,86327296,0,122.4433942,0,6.122169709,0,0,0
31:38.4,56696832,109719552,14548992,121233408,4083712,3997696,86331392,7.950773492,103.3600554,0,20.67201108,0,0,3.180309397
31:39.4,56696832,110243840,14548992,121233408,4083712,3997696,86302720,0,99.86139116,0,1.536329095,0,0,0
31:40.4,55341056,110350336,14548992,119517184,4083712,3997696,86302720,0,103.0833191,0,14.27307496,0,0,0
31:41.4,55341056,113631232,14548992,117456896,4083712,3997696,86302720,0,114.0566863,0,13.87175915,0,0,0
31:42.4,45367296,114524160,14548992,114307072,4083712,3997696,86302720,6.263839327,114.3150677,0,14.09363848,0,0,3.131919663
31:43.4,50044928,116264960,14548992,129806336,4083712,3997696,86302720,33.2487502,99.7462506,0,22.16583347,0,0,23.74910729
31:44.4,53186560,116490240,14548992,133599232,4083712,3997696,86302720,32.37965524,101.7646308,0,29.29587855,0,0,9.25133007
31:45.4,54374400,117030912,14548992,128299008,4083712,3997696,86302720,23.64016238,96.13666036,0,7.880054128,0,0,4.728032477
31:46.4,54779904,118824960,14548992,127504384,4083712,3997696,86302720,1.569899249,100.4735519,0,21.97858949,0,0,0
31:47.4,54665216,119676928,14548992,127430656,4083712,3997696,86302720,1.533229273,122.6583419,0,16.86552201,0,0,0
31:48.4,54665216,120107008,14548992,127430656,4083712,3997696,86302720,0,108.5142696,0,12.76638466,0,0,0
31:49.4,54665216,120287232,14548992,127365120,4083712,3997696,86302720,0,127.0465578,0,16.83749561,0,0,0
31:50.4,54665216,120844288,14548992,127365120,4050944,3899392,85667840,0,119.6471951,0,23.92943901,0,0,0
31:51.4,54484992,121073664,14557184,126713856,4050944,3899392,85884928,0,119.9315136,0,10.90286487,0,0,7.787760621
31:52.4,54484992,121667584,14557184,122298368,4050944,3899392,85884928,0,120.6310141,0,10.96645583,0,0,0
31:53.4,54484992,122589184,14557184,122298368,4050944,3899392,85884928,0,129.2914415,0,9.346369267,0,0,0
31:54.4,54484992,123056128,14512128,120987648,4050944,3899392,85417984,0,119.1840564,0,4.704633806,0,0,0
31:55.4,54468608,123162624,14512128,117235712,4050944,3899392,85417984,1.537892641,115.3419481,0,21.53049698,0,0,0
31:56.4,54484992,123580416,14512128,117235712,4050944,3899392,85417984,0,123.2951006,0,20.54918344,0,0,0
31:57.4,54484992,124350464,14475264,114720768,4050944,3899392,85385216,0,122.3277227,0,3.136608274,0,0,0
31:58.4,54484992,122126336,14475264,114540544,4050944,3899392,85385216,0,108.8159481,0,3.065237975,0,0,0
31:59.4,54468608,122466304,14475264,114540544,4050944,3899392,85385216,0,114.7144828,0,3.186513411,0,0,0
32:00.4,54484992,123203584,14475264,114540544,4050944,3899392,85385216,0,112.313694,0,7.799562086,0,0,0
