(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
35:02.6,6.24981938,1.562454845,4.687364535,0,0,185679872,396836864,72511488,29659136,14794752
35:08.9,8.212946863,5.475297909,369.5826088,0,0,191979520,155897856,136220672,27316224,14938112
35:09.6,6.250005,4.16667,381.250305,0,0,187379712,150654976,137666560,27316224,14938112
35:10.6,1.562501406,10.93750984,381.2503431,0,0,187379712,148295680,139616256,27316224,14938112
35:11.6,6.249985625,4.687489219,379.6866267,1.562496406,0,187379712,112140288,141398016,26464256,14938112
35:12.6,1.562501875,7.812509375,384.3754613,0,0,187379712,112140288,143273984,26464256,14938112
35:13.6,0,6.308396193,381.6579697,0,0,187379712,112029696,136601600,26464256,14938112
35:14.6,0,0,390.4825054,0,0,187781120,111243264,138326016,26464256,14938112
35:15.7,0,5.79708962,382.6079149,0,0,187883520,120340480,140214272,26464256,14938112
35:21.6,1.318140303,2.899908667,388.0605053,0,0,189304832,115097600,127987712,26464256,14938112
35:22.6,0,4.687495313,393.7496063,0,0,189276160,115097600,129089536,26464256,14938112
35:23.6,1.574906642,3.149813284,389.0019406,0,0,191139840,115097600,130650112,26464256,14938112
35:24.6,0,4.634442126,383.1138824,0,0,191139840,115097600,132808704,26464256,14938112
35:25.6,0,1.562494688,390.6236719,0,0,191209472,115097600,131452928,26464256,14938112
35:26.6,1.562505156,7.812525781,382.8137633,0,0,188272640,115052544,133410816,26464256,14938112
35:27.6,0,3.037373594,393.3398805,0,0,188227584,115052544,135405568,26464256,14938112
35:33.6,0.523093244,3.923199333,388.3967339,0,0,188329984,115052544,141840384,26501120,14938112
35:34.6,0,4.653447006,378.4803564,0,0,188329984,115056640,139685888,26501120,14938112
35:35.6,0,4.687502344,392.1876961,0,0,188329984,115056640,141496320,26501120,14938112
35:36.6,3.124999375,1.562499688,387.4999225,0,0,188329984,115056640,143077376,26501120,14938112
35:37.6,0,3.124999063,387.4998838,0,0,188329984,115056640,144699392,26501120,14938112
35:38.6,3.125000625,1.562500313,389.0625778,0,0,188260352,115056640,142827520,26501120,14938112
35:39.7,0,4.233997004,383.8823951,0,0,188260352,115056640,144498688,26501120,14938112
35:44.6,2.55656837,2.876139417,385.4026818,0,0,188944384,115056640,133345280,26480640,14938112
35:45.6,1.562499688,3.124999375,381.2499238,0,0,188944384,115056640,135286784,26480640,14938112
35:46.6,0,0,390.625,0,0,188944384,115056640,136974336,26480640,14938112
35:47.6,1.562498281,1.562498281,387.4995738,0,0,188944384,115056640,135401472,26480640,14938112
35:48.6,1.577883895,6.311535578,389.737322,0,0,189046784,115056640,136994816,26484736,14938112
35:49.6,0,4.702784992,385.6283693,0,0,189046784,115056640,138731520,26484736,14938112
35:50.7,0,4.411763045,385.2939726,0,0,189046784,115056640,140419072,26484736,14938112
35:56.4,2.471378276,3.844366207,385.5350111,0,0.274597586,191418368,114954240,141860864,26697728,14966784
35:56.6,0,0,393.75252,0,0,191348736,114954240,142303232,26697728,14966784
35:57.6,0,3.124999375,389.0624222,0,0,191352832,114954240,143847424,26697728,14970880
35:58.6,0,1.562497969,389.0619942,0,0,191361024,114954240,145358848,26710016,14970880
35:59.6,3.154212423,3.154212423,376.9283845,0,0,191684608,114954240,131289088,26710016,14970880
36:00.6,0,4.652648868,370.6610265,0,0,191684608,114954240,129564672,26710016,14970880
36:01.6,6.153835853,7.692294817,372.3070691,0,0,186273792,114954240,131465216,26710016,14970880
36:02.7,0,5.88236346,388.2359884,0,0,186277888,114954240,133484544,26710016,14970880
36:09.4,1.157673415,5.788367075,383.1899004,0,0,183930880,114954240,137629696,26710016,14970880
36:09.6,0,0,410.6174848,0,0,183930880,114954240,137859072,26710016,14970880
36:10.6,1.57531773,0,385.9528439,0,0,183930880,114954240,139464704,26710016,14970880
36:11.6,0,4.629589849,390.428744,0,0,183877632,114954240,141078528,24969216,14970880
36:12.6,0,4.68749625,392.1871863,0,0,183877632,114954240,142712832,24969216,14970880
36:13.6,1.562499219,3.124998438,376.5623117,0,0,183877632,114954240,140636160,24969216,14970880
36:14.6,1.57789951,7.889497551,383.429581,0,0,183877632,114954240,142196736,24969216,14970880
36:15.7,0,4.380857499,386.9757457,0,0,183877632,114954240,143859712,24969216,14970880
36:24.9,1.189751863,4.079149245,387.8591074,0,0,185921536,114954240,137265152,24969216,14970880
36:25.6,0,2.106155352,400.1695169,0,0,185921536,114692096,134729728,24969216,14970880
36:26.6,0,6.25001125,384.3756919,0,0,185921536,114692096,136499200,24940544,14970880
36:27.6,0,4.720733967,380.8058733,0,0,185921536,114692096,138203136,24940544,14942208
36:28.6,0,3.076919744,395.3841872,0,0,185921536,114692096,139968512,24940544,14942208
36:29.6,0,1.562498906,393.7497244,0,0,185921536,114753536,141500416,24940544,14942208
36:30.6,0,4.69586098,392.8870354,0,0,185921536,114753536,139300864,24940544,14942208
36:31.7,0,15.94204081,372.4640445,0,0,185888768,114753536,141062144,24940544,14942208
36:37.6,1.85207305,3.7041461,382.8499576,0,0,185888768,114753536,147017728,24940544,14942208
36:38.6,6.24999875,4.687499063,374.999925,0,0,186404864,114753536,128741376,24940544,14942208
36:39.6,0,1.538461387,387.6922695,0,0,186413056,114753536,131014656,24973312,14942208
36:40.6,0,3.132132806,386.8184015,0,0,186523648,114753536,133099520,24973312,14942208
36:41.6,58.62252851,3.168785325,324.8004958,0,0,188014592,114753536,134758400,24973312,14942208
36:42.6,0,1.515151221,392.4241663,0,0,188022784,114753536,136675328,24973312,14942208
36:43.7,0,1.470678068,385.3176538,0,0,188022784,114753536,135118848,24973312,14942208
36:49.8,0.512086831,3.072520983,387.6497307,0,0,188108800,114753536,141672448,24973312,14942208
36:50.6,0,5.839380232,387.3455554,0,0,188108800,114753536,143056896,24973312,14942208
36:51.6,0,6.222618611,385.8023539,0,0,188108800,114753536,140890112,24973312,14942208
