(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
30:12.7,14.2499091,4.749969702,4.749969702,0,0,216.588288,150.069248,73.89184,29.454336,14.319616
30:13.7,32.79555454,1.561693073,35.91894068,0,0,219.168768,166.621184,129.8432,29.425664,14.319616
30:14.7,28.00003026,4.666671711,253.5558296,0,0,237.043712,177.43872,244.781056,29.425664,14.426112
30:15.7,7.891708287,3.156683315,350.3918479,0,0,236.843008,173.768704,265.650176,25.993216,14.426112
30:16.7,7.719873865,12.35179818,345.8503492,0,0,239.263744,173.768704,279.076864,25.993216,14.426112
30:17.7,22.0442869,6.298367685,327.5151196,0,0,205.426688,173.768704,252.399616,26.0096,14.426112
30:18.7,6.283377932,1.570844483,345.5857863,0,0,207.4624,171.216896,270.753792,26.0096,14.426112
30:19.7,10.80036666,10.80036666,342.5259142,1.542909523,0,206.544896,171.216896,285.9008,26.140672,14.426112
30:20.7,4.67694787,7.794913117,336.7402467,0,0,208.826368,171.126784,304.480256,26.140672,14.426112
30:21.7,4.726905374,6.302540499,245.7990794,0,0,208.859136,166.670336,336.24064,26.140672,14.426112
30:22.7,7.744792699,6.195834159,328.3792104,0,0,210.771968,166.670336,342.892544,26.140672,14.426112
30:23.7,6.287250703,12.57450141,334.7960999,0,0,213.499904,184.549376,361.467904,26.140672,14.426112
30:24.7,11.0133689,6.293353655,327.25439,0,0,215.724032,184.549376,377.48736,26.140672,14.426112
30:25.7,1.546617782,13.91956004,318.6032631,0,0,218.058752,184.860672,394.272768,26.140672,14.426112
30:26.7,4.723550135,6.298066846,341.6701264,0,0,220.352512,130.158592,309.886976,26.140672,14.426112
30:27.7,10.80173302,10.80173302,330.2244094,0,0,222.908416,130.158592,326.565888,26.140672,14.426112
30:28.7,4.666255937,6.221674582,345.3029393,0,0,225.415168,130.158592,349.995008,26.140672,14.426112
30:29.7,6.271556594,6.271556594,224.2081482,0,0,226.807808,129.634304,441.278464,26.140672,14.426112
30:30.7,3.143313574,11.00159751,322.1896413,0,0,229.31456,129.634304,367.43168,26.140672,14.426112
30:31.7,1.546979924,12.37583939,351.1644427,0,0,231.800832,129.634304,377.368576,26.140672,14.426112
30:32.7,11.0226533,11.0226533,336.9782581,0,0,233.971712,129.634304,398.372864,26.140672,14.426112
30:33.7,4.722907163,7.871511938,324.3062918,0,0,236.249088,129.634304,412.91776,26.140672,14.426112
30:34.8,79.1334069,8.47857931,310.8812414,0,0,241.270784,129.560576,397.684736,26.083328,14.426112
30:35.7,26.01201586,8.670671953,308.6759215,0,0,240.156672,129.560576,345.616384,26.083328,14.426112
30:36.7,3.15432513,12.61730052,323.3183258,0,0,242.597888,129.560576,361.82016,26.083328,14.487552
30:37.7,1.566297331,9.397783987,194.2208691,0,0,243.658752,129.560576,339.521536,26.083328,14.487552
30:38.7,9.428349372,4.714174686,325.2780533,0,0,246.12864,129.560576,353.214464,26.083328,14.487552
30:39.7,12.3579161,3.089479024,355.2900877,0,0,247.783424,129.560576,319.791104,26.083328,14.487552
30:40.7,6.285096608,3.142548304,323.6824753,0,0,250.068992,129.560576,343.552,26.116096,14.487552
30:41.7,12.35089505,9.263171291,325.7548571,0,0,252.424192,129.560576,347.009024,26.116096,14.487552
30:42.7,11.04399169,4.733139296,334.4751769,0,0,254.803968,129.560576,346.906624,26.116096,14.487552
30:43.7,12.31591646,4.618468672,343.3061713,0,0,257.253376,129.560576,316.739584,26.116096,14.487552
30:44.7,4.730796725,6.307728966,304.3479226,0,0,259.33824,129.560576,347.885568,26.116096,14.487552
